TARGET_CONCEPT_ID,TARGET_CONCEPT_CODE,TARGET_CONCEPT_NAME,TARGET_VOCAB_ID,RELATIONSHIP_ID,CONCEPT_ID,CONCEPT_NAME,CONCEPT_CODE,CONCEPT_CLASS_ID,CONCEPT_VOCAB_ID
1126186,C7513,Dialysis circuit, introduction of needle(s) and/or catheter(s), with diagnostic angiography of the dialysis circuit, including all direct puncture(s) and catheter placement(s), injection(s) of contrast, all necessary imaging from the arterial anastomos...,HCPCS,Mapped from,1126186,Dialysis circuit, introduction of needle(s) and/or catheter(s), with diagnostic angiography of the dialysis circuit, including all direct puncture(s) and catheter placement(s), injection(s) of contrast, all necessary imaging from the arterial anastomos...,C7513,HCPCS,HCPCS
1126186,C7513,Dialysis circuit, introduction of needle(s) and/or catheter(s), with diagnostic angiography of the dialysis circuit, including all direct puncture(s) and catheter placement(s), injection(s) of contrast, all necessary imaging from the arterial anastomos...,HCPCS,Maps to,1126186,Dialysis circuit, introduction of needle(s) and/or catheter(s), with diagnostic angiography of the dialysis circuit, including all direct puncture(s) and catheter placement(s), injection(s) of contrast, all necessary imaging from the arterial anastomos...,C7513,HCPCS,HCPCS
1126187,C7514,Dialysis circuit, introduction of needle(s) and/or catheter(s), with diagnostic angiography of the dialysis circuit, including all direct puncture(s) and catheter placement(s), injection(s) of contrast, all necessary imaging from the arterial anastomos...,HCPCS,Maps to,1126187,Dialysis circuit, introduction of needle(s) and/or catheter(s), with diagnostic angiography of the dialysis circuit, including all direct puncture(s) and catheter placement(s), injection(s) of contrast, all necessary imaging from the arterial anastomos...,C7514,HCPCS,HCPCS
1126187,C7514,Dialysis circuit, introduction of needle(s) and/or catheter(s), with diagnostic angiography of the dialysis circuit, including all direct puncture(s) and catheter placement(s), injection(s) of contrast, all necessary imaging from the arterial anastomos...,HCPCS,Mapped from,1126187,Dialysis circuit, introduction of needle(s) and/or catheter(s), with diagnostic angiography of the dialysis circuit, including all direct puncture(s) and catheter placement(s), injection(s) of contrast, all necessary imaging from the arterial anastomos...,C7514,HCPCS,HCPCS
1126188,C7515,Dialysis circuit, introduction of needle(s) and/or catheter(s), with diagnostic angiography of the dialysis circuit, including all direct puncture(s) and catheter placement(s), injection(s) of contrast, all necessary imaging from the arterial anastomos...,HCPCS,Mapped from,1126188,Dialysis circuit, introduction of needle(s) and/or catheter(s), with diagnostic angiography of the dialysis circuit, including all direct puncture(s) and catheter placement(s), injection(s) of contrast, all necessary imaging from the arterial anastomos...,C7515,HCPCS,HCPCS
1126188,C7515,Dialysis circuit, introduction of needle(s) and/or catheter(s), with diagnostic angiography of the dialysis circuit, including all direct puncture(s) and catheter placement(s), injection(s) of contrast, all necessary imaging from the arterial anastomos...,HCPCS,Maps to,1126188,Dialysis circuit, introduction of needle(s) and/or catheter(s), with diagnostic angiography of the dialysis circuit, including all direct puncture(s) and catheter placement(s), injection(s) of contrast, all necessary imaging from the arterial anastomos...,C7515,HCPCS,HCPCS
1126203,C7530,Dialysis circuit, introduction of needle(s) and/or catheter(s), with diagnostic angiography of the dialysis circuit, including all direct puncture(s) and catheter placement(s), injection(s) of contrast, all necessary imaging from the arterial anastomos...,HCPCS,Maps to,1126203,Dialysis circuit, introduction of needle(s) and/or catheter(s), with diagnostic angiography of the dialysis circuit, including all direct puncture(s) and catheter placement(s), injection(s) of contrast, all necessary imaging from the arterial anastomos...,C7530,HCPCS,HCPCS
1126203,C7530,Dialysis circuit, introduction of needle(s) and/or catheter(s), with diagnostic angiography of the dialysis circuit, including all direct puncture(s) and catheter placement(s), injection(s) of contrast, all necessary imaging from the arterial anastomos...,HCPCS,Mapped from,1126203,Dialysis circuit, introduction of needle(s) and/or catheter(s), with diagnostic angiography of the dialysis circuit, including all direct puncture(s) and catheter placement(s), injection(s) of contrast, all necessary imaging from the arterial anastomos...,C7530,HCPCS,HCPCS
4002872,11932001,Stabilizing hemodialysis,SNOMED,Maps to,4002872,Stabilizing hemodialysis,11932001,Procedure,SNOMED
4002872,11932001,Stabilizing hemodialysis,SNOMED,Mapped from,4002872,Stabilizing hemodialysis,11932001,Procedure,SNOMED
4002872,11932001,Stabilizing hemodialysis,SNOMED,Has focus,192359,Renal failure syndrome,42399005,Disorder,SNOMED
4002872,11932001,Stabilizing hemodialysis,SNOMED,Has method,4231018,Filtration - action,360166003,Qualifier Value,SNOMED
4002872,11932001,Stabilizing hemodialysis,SNOMED,Has method,4044535,Perfusion - action,129331004,Qualifier Value,SNOMED
4002872,11932001,Stabilizing hemodialysis,SNOMED,Has indir proc site,4271678,Kidney structure,64033007,Body Structure,SNOMED
4049844,233584001,Continuous arteriovenous hemofiltration,SNOMED,Mapped from,4049844,Continuous arteriovenous hemofiltration,233584001,Procedure,SNOMED
4049844,233584001,Continuous arteriovenous hemofiltration,SNOMED,Has method,4231018,Filtration - action,360166003,Qualifier Value,SNOMED
4049844,233584001,Continuous arteriovenous hemofiltration,SNOMED,Has method,4044535,Perfusion - action,129331004,Qualifier Value,SNOMED
4049844,233584001,Continuous arteriovenous hemofiltration,SNOMED,Has indir proc site,4271678,Kidney structure,64033007,Body Structure,SNOMED
4049844,233584001,Continuous arteriovenous hemofiltration,SNOMED,Has focus,192359,Renal failure syndrome,42399005,Disorder,SNOMED
4049844,233584001,Continuous arteriovenous hemofiltration,SNOMED,Subsumes,4050867,Continuous arteriovenous hemodiafiltration,233589006,Procedure,SNOMED
4049844,233584001,Continuous arteriovenous hemofiltration,SNOMED,Maps to,4049844,Continuous arteriovenous hemofiltration,233584001,Procedure,SNOMED
4049845,233586004,Hemodiafiltration,SNOMED,Subsumes,46270932,Maintenance hemodiafiltration,708930002,Procedure,SNOMED
4049845,233586004,Hemodiafiltration,SNOMED,Has method,4231018,Filtration - action,360166003,Qualifier Value,SNOMED
4049845,233586004,Hemodiafiltration,SNOMED,Has focus,192359,Renal failure syndrome,42399005,Disorder,SNOMED
4049845,233586004,Hemodiafiltration,SNOMED,Subsumes,4050866,Continuous hemodiafiltration,233588003,Procedure,SNOMED
4049845,233586004,Hemodiafiltration,SNOMED,Has indir proc site,4271678,Kidney structure,64033007,Body Structure,SNOMED
4049845,233586004,Hemodiafiltration,SNOMED,Maps to,4049845,Hemodiafiltration,233586004,Procedure,SNOMED
4049845,233586004,Hemodiafiltration,SNOMED,Mapped from,4049845,Hemodiafiltration,233586004,Procedure,SNOMED
4049845,233586004,Hemodiafiltration,SNOMED,Subsumes,4052538,Intermittent hemodiafiltration,233587008,Procedure,SNOMED
4049845,233586004,Hemodiafiltration,SNOMED,Has method,4044535,Perfusion - action,129331004,Qualifier Value,SNOMED
4049845,233586004,Hemodiafiltration,SNOMED,Subsumes,46270934,Emergency hemodiafiltration,708933000,Procedure,SNOMED
4049846,233590002,Continuous venovenous hemodiafiltration,SNOMED,Has method,4044535,Perfusion - action,129331004,Qualifier Value,SNOMED
4049846,233590002,Continuous venovenous hemodiafiltration,SNOMED,Maps to,4049846,Continuous venovenous hemodiafiltration,233590002,Procedure,SNOMED
4049846,233590002,Continuous venovenous hemodiafiltration,SNOMED,Has dir proc site,4104340,Venous structure,29092000,Body Structure,SNOMED
4049846,233590002,Continuous venovenous hemodiafiltration,SNOMED,Has focus,192359,Renal failure syndrome,42399005,Disorder,SNOMED
4049846,233590002,Continuous venovenous hemodiafiltration,SNOMED,Has method,4231018,Filtration - action,360166003,Qualifier Value,SNOMED
4049846,233590002,Continuous venovenous hemodiafiltration,SNOMED,Has indir proc site,4271678,Kidney structure,64033007,Body Structure,SNOMED
4049846,233590002,Continuous venovenous hemodiafiltration,SNOMED,Mapped from,4049846,Continuous venovenous hemodiafiltration,233590002,Procedure,SNOMED
4050862,233577009,Intermittent hemodialysis with continuous ultrafiltration,SNOMED,Has indir proc site,4271678,Kidney structure,64033007,Body Structure,SNOMED
4050862,233577009,Intermittent hemodialysis with continuous ultrafiltration,SNOMED,Mapped from,4050862,Intermittent hemodialysis with continuous ultrafiltration,233577009,Procedure,SNOMED
4050862,233577009,Intermittent hemodialysis with continuous ultrafiltration,SNOMED,Maps to,4050862,Intermittent hemodialysis with continuous ultrafiltration,233577009,Procedure,SNOMED
4050862,233577009,Intermittent hemodialysis with continuous ultrafiltration,SNOMED,Has method,4044535,Perfusion - action,129331004,Qualifier Value,SNOMED
4050862,233577009,Intermittent hemodialysis with continuous ultrafiltration,SNOMED,Has focus,192359,Renal failure syndrome,42399005,Disorder,SNOMED
4050862,233577009,Intermittent hemodialysis with continuous ultrafiltration,SNOMED,Has method,4231018,Filtration - action,360166003,Qualifier Value,SNOMED
4050863,233578004,Continuous hemodialysis,SNOMED,Has method,4044535,Perfusion - action,129331004,Qualifier Value,SNOMED
4050863,233578004,Continuous hemodialysis,SNOMED,Subsumes,4050866,Continuous hemodiafiltration,233588003,Procedure,SNOMED
4050863,233578004,Continuous hemodialysis,SNOMED,Subsumes,4051329,Continuous venovenous hemodialysis,233580005,Procedure,SNOMED
4050863,233578004,Continuous hemodialysis,SNOMED,Has indir proc site,4271678,Kidney structure,64033007,Body Structure,SNOMED
4050863,233578004,Continuous hemodialysis,SNOMED,Has focus,192359,Renal failure syndrome,42399005,Disorder,SNOMED
4050863,233578004,Continuous hemodialysis,SNOMED,Maps to,4050863,Continuous hemodialysis,233578004,Procedure,SNOMED
4050863,233578004,Continuous hemodialysis,SNOMED,Mapped from,4050863,Continuous hemodialysis,233578004,Procedure,SNOMED
4050863,233578004,Continuous hemodialysis,SNOMED,Subsumes,4051328,Continuous arteriovenous hemodialysis,233579007,Procedure,SNOMED
4050863,233578004,Continuous hemodialysis,SNOMED,Has method,4231018,Filtration - action,360166003,Qualifier Value,SNOMED
4050864,233581009,Hemofiltration,SNOMED,Has indir proc site,4271678,Kidney structure,64033007,Body Structure,SNOMED
4050864,233581009,Hemofiltration,SNOMED,Subsumes,46270935,Maintenance hemofiltration,708934006,Procedure,SNOMED
4050864,233581009,Hemofiltration,SNOMED,Subsumes,37396069,Emergency hemofiltration,715743002,Procedure,SNOMED
4050864,233581009,Hemofiltration,SNOMED,Has method,4044535,Perfusion - action,129331004,Qualifier Value,SNOMED
4050864,233581009,Hemofiltration,SNOMED,Subsumes,4050865,Intermittent hemofiltration,233582002,Procedure,SNOMED
4050864,233581009,Hemofiltration,SNOMED,Concept same_as from,3525710,Haemofiltration,266901000000105,Undefined,SNOMED
4050864,233581009,Hemofiltration,SNOMED,Subsumes,4049845,Hemodiafiltration,233586004,Procedure,SNOMED
4050864,233581009,Hemofiltration,SNOMED,Subsumes,4052537,Continuous hemofiltration,233583007,Procedure,SNOMED
4050864,233581009,Hemofiltration,SNOMED,Mapped from,3525710,Haemofiltration,266901000000105,Undefined,SNOMED
4050864,233581009,Hemofiltration,SNOMED,Has focus,192359,Renal failure syndrome,42399005,Disorder,SNOMED
4050864,233581009,Hemofiltration,SNOMED,Has method,4231018,Filtration - action,360166003,Qualifier Value,SNOMED
4050864,233581009,Hemofiltration,SNOMED,Maps to,4050864,Hemofiltration,233581009,Procedure,SNOMED
4050864,233581009,Hemofiltration,SNOMED,Mapped from,4050864,Hemofiltration,233581009,Procedure,SNOMED
4050865,233582002,Intermittent hemofiltration,SNOMED,Mapped from,4050865,Intermittent hemofiltration,233582002,Procedure,SNOMED
4050865,233582002,Intermittent hemofiltration,SNOMED,Has method,4231018,Filtration - action,360166003,Qualifier Value,SNOMED
4050865,233582002,Intermittent hemofiltration,SNOMED,Has method,4044535,Perfusion - action,129331004,Qualifier Value,SNOMED
4050865,233582002,Intermittent hemofiltration,SNOMED,Maps to,4050865,Intermittent hemofiltration,233582002,Procedure,SNOMED
4050865,233582002,Intermittent hemofiltration,SNOMED,Has focus,192359,Renal failure syndrome,42399005,Disorder,SNOMED
4050865,233582002,Intermittent hemofiltration,SNOMED,Has indir proc site,4271678,Kidney structure,64033007,Body Structure,SNOMED
4050866,233588003,Continuous hemodiafiltration,SNOMED,Has indir proc site,4271678,Kidney structure,64033007,Body Structure,SNOMED
4050866,233588003,Continuous hemodiafiltration,SNOMED,Has method,4231018,Filtration - action,360166003,Qualifier Value,SNOMED
4050866,233588003,Continuous hemodiafiltration,SNOMED,Has focus,192359,Renal failure syndrome,42399005,Disorder,SNOMED
4050866,233588003,Continuous hemodiafiltration,SNOMED,Subsumes,4050867,Continuous arteriovenous hemodiafiltration,233589006,Procedure,SNOMED
4050866,233588003,Continuous hemodiafiltration,SNOMED,Subsumes,4049846,Continuous venovenous hemodiafiltration,233590002,Procedure,SNOMED
4050866,233588003,Continuous hemodiafiltration,SNOMED,Maps to,4050866,Continuous hemodiafiltration,233588003,Procedure,SNOMED
4050866,233588003,Continuous hemodiafiltration,SNOMED,Mapped from,4050866,Continuous hemodiafiltration,233588003,Procedure,SNOMED
4050866,233588003,Continuous hemodiafiltration,SNOMED,Has method,4044535,Perfusion - action,129331004,Qualifier Value,SNOMED
4050867,233589006,Continuous arteriovenous hemodiafiltration,SNOMED,Has method,4044535,Perfusion - action,129331004,Qualifier Value,SNOMED
4050867,233589006,Continuous arteriovenous hemodiafiltration,SNOMED,Has focus,192359,Renal failure syndrome,42399005,Disorder,SNOMED
4050867,233589006,Continuous arteriovenous hemodiafiltration,SNOMED,Has method,4231018,Filtration - action,360166003,Qualifier Value,SNOMED
4050867,233589006,Continuous arteriovenous hemodiafiltration,SNOMED,Has indir proc site,4271678,Kidney structure,64033007,Body Structure,SNOMED
4050867,233589006,Continuous arteriovenous hemodiafiltration,SNOMED,Maps to,4050867,Continuous arteriovenous hemodiafiltration,233589006,Procedure,SNOMED
4050867,233589006,Continuous arteriovenous hemodiafiltration,SNOMED,Mapped from,4050867,Continuous arteriovenous hemodiafiltration,233589006,Procedure,SNOMED
4051326,233575001,Intermittent hemodialysis,SNOMED,Subsumes,4050862,Intermittent hemodialysis with continuous ultrafiltration,233577009,Procedure,SNOMED
4051326,233575001,Intermittent hemodialysis,SNOMED,Has indir proc site,4271678,Kidney structure,64033007,Body Structure,SNOMED
4051326,233575001,Intermittent hemodialysis,SNOMED,Mapped from,4051326,Intermittent hemodialysis,233575001,Procedure,SNOMED
4051326,233575001,Intermittent hemodialysis,SNOMED,Has method,4231018,Filtration - action,360166003,Qualifier Value,SNOMED
4051326,233575001,Intermittent hemodialysis,SNOMED,Maps to,4051326,Intermittent hemodialysis,233575001,Procedure,SNOMED
4051326,233575001,Intermittent hemodialysis,SNOMED,Has focus,192359,Renal failure syndrome,42399005,Disorder,SNOMED
4051326,233575001,Intermittent hemodialysis,SNOMED,Subsumes,4051327,Intermittent hemodialysis with sequential ultrafiltration,233576000,Procedure,SNOMED
4051326,233575001,Intermittent hemodialysis,SNOMED,Has method,4044535,Perfusion - action,129331004,Qualifier Value,SNOMED
4051327,233576000,Intermittent hemodialysis with sequential ultrafiltration,SNOMED,Has method,4231018,Filtration - action,360166003,Qualifier Value,SNOMED
4051327,233576000,Intermittent hemodialysis with sequential ultrafiltration,SNOMED,Has indir proc site,4271678,Kidney structure,64033007,Body Structure,SNOMED
4051327,233576000,Intermittent hemodialysis with sequential ultrafiltration,SNOMED,Has focus,192359,Renal failure syndrome,42399005,Disorder,SNOMED
4051327,233576000,Intermittent hemodialysis with sequential ultrafiltration,SNOMED,Has method,4044535,Perfusion - action,129331004,Qualifier Value,SNOMED
4051327,233576000,Intermittent hemodialysis with sequential ultrafiltration,SNOMED,Maps to,4051327,Intermittent hemodialysis with sequential ultrafiltration,233576000,Procedure,SNOMED
4051327,233576000,Intermittent hemodialysis with sequential ultrafiltration,SNOMED,Mapped from,4051327,Intermittent hemodialysis with sequential ultrafiltration,233576000,Procedure,SNOMED
4051328,233579007,Continuous arteriovenous hemodialysis,SNOMED,Mapped from,4051328,Continuous arteriovenous hemodialysis,233579007,Procedure,SNOMED
4051328,233579007,Continuous arteriovenous hemodialysis,SNOMED,Subsumes,4050867,Continuous arteriovenous hemodiafiltration,233589006,Procedure,SNOMED
4051328,233579007,Continuous arteriovenous hemodialysis,SNOMED,Has method,4231018,Filtration - action,360166003,Qualifier Value,SNOMED
4051328,233579007,Continuous arteriovenous hemodialysis,SNOMED,Has focus,192359,Renal failure syndrome,42399005,Disorder,SNOMED
4051328,233579007,Continuous arteriovenous hemodialysis,SNOMED,Has indir proc site,4271678,Kidney structure,64033007,Body Structure,SNOMED
4051328,233579007,Continuous arteriovenous hemodialysis,SNOMED,Has method,4044535,Perfusion - action,129331004,Qualifier Value,SNOMED
4051328,233579007,Continuous arteriovenous hemodialysis,SNOMED,Maps to,4051328,Continuous arteriovenous hemodialysis,233579007,Procedure,SNOMED
4051329,233580005,Continuous venovenous hemodialysis,SNOMED,Has focus,192359,Renal failure syndrome,42399005,Disorder,SNOMED
4051329,233580005,Continuous venovenous hemodialysis,SNOMED,Mapped from,4051329,Continuous venovenous hemodialysis,233580005,Procedure,SNOMED
4051329,233580005,Continuous venovenous hemodialysis,SNOMED,Subsumes,4049846,Continuous venovenous hemodiafiltration,233590002,Procedure,SNOMED
4051329,233580005,Continuous venovenous hemodialysis,SNOMED,Has method,4231018,Filtration - action,360166003,Qualifier Value,SNOMED
4051329,233580005,Continuous venovenous hemodialysis,SNOMED,Maps to,4051329,Continuous venovenous hemodialysis,233580005,Procedure,SNOMED
4051329,233580005,Continuous venovenous hemodialysis,SNOMED,Has dir proc site,4104340,Venous structure,29092000,Body Structure,SNOMED
4051329,233580005,Continuous venovenous hemodialysis,SNOMED,Has method,4044535,Perfusion - action,129331004,Qualifier Value,SNOMED
4051329,233580005,Continuous venovenous hemodialysis,SNOMED,Has indir proc site,4271678,Kidney structure,64033007,Body Structure,SNOMED
4051330,233585000,Continuous venovenous hemofiltration,SNOMED,Maps to,4051330,Continuous venovenous hemofiltration,233585000,Procedure,SNOMED
4051330,233585000,Continuous venovenous hemofiltration,SNOMED,Has indir proc site,4271678,Kidney structure,64033007,Body Structure,SNOMED
4051330,233585000,Continuous venovenous hemofiltration,SNOMED,Has focus,192359,Renal failure syndrome,42399005,Disorder,SNOMED
4051330,233585000,Continuous venovenous hemofiltration,SNOMED,Has method,4044535,Perfusion - action,129331004,Qualifier Value,SNOMED
4051330,233585000,Continuous venovenous hemofiltration,SNOMED,Subsumes,4049846,Continuous venovenous hemodiafiltration,233590002,Procedure,SNOMED
4051330,233585000,Continuous venovenous hemofiltration,SNOMED,Has method,4231018,Filtration - action,360166003,Qualifier Value,SNOMED
4051330,233585000,Continuous venovenous hemofiltration,SNOMED,Has dir proc site,4104340,Venous structure,29092000,Body Structure,SNOMED
4051330,233585000,Continuous venovenous hemofiltration,SNOMED,Mapped from,4051330,Continuous venovenous hemofiltration,233585000,Procedure,SNOMED
4052537,233583007,Continuous hemofiltration,SNOMED,Maps to,4052537,Continuous hemofiltration,233583007,Procedure,SNOMED
4052537,233583007,Continuous hemofiltration,SNOMED,Subsumes,4049844,Continuous arteriovenous hemofiltration,233584001,Procedure,SNOMED
4052537,233583007,Continuous hemofiltration,SNOMED,Subsumes,4051330,Continuous venovenous hemofiltration,233585000,Procedure,SNOMED
4052537,233583007,Continuous hemofiltration,SNOMED,Has method,4231018,Filtration - action,360166003,Qualifier Value,SNOMED
4052537,233583007,Continuous hemofiltration,SNOMED,Mapped from,4052537,Continuous hemofiltration,233583007,Procedure,SNOMED
4052537,233583007,Continuous hemofiltration,SNOMED,Has indir proc site,4271678,Kidney structure,64033007,Body Structure,SNOMED
4052537,233583007,Continuous hemofiltration,SNOMED,Has focus,192359,Renal failure syndrome,42399005,Disorder,SNOMED
4052537,233583007,Continuous hemofiltration,SNOMED,Has method,4044535,Perfusion - action,129331004,Qualifier Value,SNOMED
4052537,233583007,Continuous hemofiltration,SNOMED,Subsumes,4050866,Continuous hemodiafiltration,233588003,Procedure,SNOMED
4052538,233587008,Intermittent hemodiafiltration,SNOMED,Mapped from,4052538,Intermittent hemodiafiltration,233587008,Procedure,SNOMED
4052538,233587008,Intermittent hemodiafiltration,SNOMED,Has method,4231018,Filtration - action,360166003,Qualifier Value,SNOMED
4052538,233587008,Intermittent hemodiafiltration,SNOMED,Maps to,4052538,Intermittent hemodiafiltration,233587008,Procedure,SNOMED
4052538,233587008,Intermittent hemodiafiltration,SNOMED,Has method,4044535,Perfusion - action,129331004,Qualifier Value,SNOMED
4052538,233587008,Intermittent hemodiafiltration,SNOMED,Has indir proc site,4271678,Kidney structure,64033007,Body Structure,SNOMED
4052538,233587008,Intermittent hemodiafiltration,SNOMED,Has focus,192359,Renal failure syndrome,42399005,Disorder,SNOMED
4120120,302497006,Hemodialysis,SNOMED,Due to of,4126124,Acute disorder of hemodialysis,236538004,Disorder,SNOMED
4120120,302497006,Hemodialysis,SNOMED,Focus of,4245156,Hemodialysis education at home,59596005,Procedure,SNOMED
4120120,302497006,Hemodialysis,SNOMED,Has indir proc site,4271678,Kidney structure,64033007,Body Structure,SNOMED
4120120,302497006,Hemodialysis,SNOMED,Value mapped from,40664745,Hemodialysis treatment performed less than three times per week or greater than three times per week (Deprecated),G8715,HCPCS,HCPCS
4120120,302497006,Hemodialysis,SNOMED,Due to of,4128232,First use syndrome of dialysis,236539007,Disorder,SNOMED
4120120,302497006,Hemodialysis,SNOMED,Subsumes,4140589,Extracorporeal albumin hemodialysis,427053002,Procedure,SNOMED
4120120,302497006,Hemodialysis,SNOMED,Subsumes,4002872,Stabilizing hemodialysis,11932001,Procedure,SNOMED
4120120,302497006,Hemodialysis,SNOMED,Due to of,45773389,Inadequate hemodialysis,702635003,Disorder,SNOMED
4120120,302497006,Hemodialysis,SNOMED,Focus of,4103072,Hemodialysis education,28812006,Procedure,SNOMED
4120120,302497006,Hemodialysis,SNOMED,Subsumes,46270933,Emergency hemodialysis,708932005,Procedure,SNOMED
4120120,302497006,Hemodialysis,SNOMED,Subsumes,4050863,Continuous hemodialysis,233578004,Procedure,SNOMED
4120120,302497006,Hemodialysis,SNOMED,Concept poss_eq from,40348035,Renal dialysis (& hemodialysis),266809003,Procedure,SNOMED
4120120,302497006,Hemodialysis,SNOMED,Due to of,762945,Hemodialysis access failure,434061000124103,Disorder,SNOMED
4120120,302497006,Hemodialysis,SNOMED,Value mapped from,37108856,Hemodialysis procedure done,152421000119107,Context-dependent,SNOMED
4120120,302497006,Hemodialysis,SNOMED,Asso proc of,37108856,Hemodialysis procedure done,152421000119107,Context-dependent,SNOMED
4120120,302497006,Hemodialysis,SNOMED,Subsumes,4238836,Initial hemodialysis,57274006,Procedure,SNOMED
4120120,302497006,Hemodialysis,SNOMED,Follows,45771002,Spondyloarthropathy due to hemodialysis-associated amyloidosis,707090004,Disorder,SNOMED
4120120,302497006,Hemodialysis,SNOMED,Subsumes,4049845,Hemodiafiltration,233586004,Procedure,SNOMED
4120120,302497006,Hemodialysis,SNOMED,Due to of,4300106,Skin lesion associated with hemodialysis,402762007,Disorder,SNOMED
4120120,302497006,Hemodialysis,SNOMED,Has temp finding,4300099,Hemodialysis-associated pruritus,403733004,Disorder,SNOMED
4120120,302497006,Hemodialysis,SNOMED,Mapped from,2002282,Hemodialysis,39.95,4-dig billing code,ICD9Proc
4120120,302497006,Hemodialysis,SNOMED,Subsumes,46270524,Increase dialyzer size for hemodialysis,381000124105,Procedure,SNOMED
4120120,302497006,Hemodialysis,SNOMED,Concept poss_eq from,40376653,(Renal dialysis) or (Thomas intravascular dialysis shunt),180267005,Procedure,SNOMED
4120120,302497006,Hemodialysis,SNOMED,Focus of,42872870,Insertion of nontunneled hemodialysis catheter,450865002,Procedure,SNOMED
4120120,302497006,Hemodialysis,SNOMED,Asso proc of,4234610,Hemodialysis therapy discontinued,439516000,Context-dependent,SNOMED
4120120,302497006,Hemodialysis,SNOMED,Subsumes,37157733,Nocturnal home hemodialysis,1231768001,Procedure,SNOMED
4120120,302497006,Hemodialysis,SNOMED,Concept poss_eq from,40376652,Compensation for renal failure (& dialysis),180266001,Procedure,SNOMED
4120120,302497006,Hemodialysis,SNOMED,Mapped from,4080241,Hemodialysis NEC,180268000,Procedure,SNOMED
4120120,302497006,Hemodialysis,SNOMED,Mapped from,4120120,Hemodialysis,302497006,Procedure,SNOMED
4120120,302497006,Hemodialysis,SNOMED,Maps to,4120120,Hemodialysis,302497006,Procedure,SNOMED
4120120,302497006,Hemodialysis,SNOMED,Due to of,4137616,Hemodialysis-associated amyloidosis,32599008,Disorder,SNOMED
4120120,302497006,Hemodialysis,SNOMED,Subsumes,1126186,Dialysis circuit, introduction of needle(s) and/or catheter(s), with diagnostic angiography of the dialysis circuit, including all direct puncture(s) and catheter placement(s), injection(s) of contrast, all necessary imaging from the arterial anastomos...,C7513,HCPCS,HCPCS
4120120,302497006,Hemodialysis,SNOMED,Has method,4231018,Filtration - action,360166003,Qualifier Value,SNOMED
4120120,302497006,Hemodialysis,SNOMED,Concept was_a from,3537777,Haemodialysis NEC,640081000000105,Procedure,SNOMED
4120120,302497006,Hemodialysis,SNOMED,Mapped from,3537777,Haemodialysis NEC,640081000000105,Procedure,SNOMED
4120120,302497006,Hemodialysis,SNOMED,Has method,4044535,Perfusion - action,129331004,Qualifier Value,SNOMED
4120120,302497006,Hemodialysis,SNOMED,Focus of,4272012,Insertion of cannula for hemodialysis,63421002,Procedure,SNOMED
