CONCEPT_ID,CONCEPT_NAME,CONCEPT_CLASS_ID,CONCEPT_VOCAB_ID
2213573,,CPT4,CPT4
4013066,Change of prescription,Procedure,SNOMED
4223358,Indicator dilution flow measurement,Procedure,SNOMED
2213575,,CPT4,CPT4
3171077,Emergent dialysis,Procedure,Nebraska Lexicon
3216901,Filtration - action,Qualifier Value,Nebraska Lexicon
3335825,Emergency,Qualifier Value,Nebraska Lexicon
4002872,Stabilizing hemodialysis,Procedure,SNOMED
4044535,Perfusion - action,Qualifier Value,SNOMED
3318940,Stabilising haemodialysis,Procedure,Nebraska Lexicon
42288474,Continuous Arteriovenous Hemofiltraion,Neonate Emergency Nighttime,Procedure,EDI
42146171,Continuous Arteriovenous Hemofiltraion,(Senior General Hospital, General Hospital) More than 12 months~ Under 72 months emergency holiday,Procedure,EDI
42153800,Continuous Arteriovenous Hemofiltraion,(Senior General Hospital, General Hospital) Neonate,Procedure,EDI
42206116,Continuous Arteriovenous Hemofiltraion,regional trauma center, severe trauma Nighttime,Procedure,EDI
42252756,Continuous Arteriovenous Hemofiltraion,More than 12 months~ Under 72 months, emergency,Procedure,EDI
42286187,Continuous Arteriovenous Hemofiltraion,Neonate Emergency,Procedure,EDI
42168250,Continuous Arteriovenous Hemofiltraion,(Senior General Hospital, General Hospital) Neonate Emergency,Procedure,EDI
42110890,Continuous Arteriovenous Hemofiltraion,(Senior General Hospital, General Hospital) Under 12 months holiday,Procedure,EDI
42203483,Continuous Arteriovenous Hemofiltraion,Regional trauma center severe trauma Holiday (Senior General Hospital, General Hospital) Neonate,Procedure,EDI
42194114,Continuous Arteriovenous Hemofiltraion,regional trauma center, Severe trauma,Procedure,EDI
42194946,Continuous Arteriovenous Hemofiltraion,Regional trauma center severe trauma (Senior General Hospital, General Hospital) Under 12 months,Procedure,EDI
42237960,Continuous Arteriovenous Hemofiltraion,More than 12 months~ Under 72 months,Procedure,EDI
42231162,Continuous Arteriovenous Hemofiltraion,Under 12 months Emergency Nighttime,Procedure,EDI
3309463,Continuous arteriovenous haemofiltration,Procedure,Nebraska Lexicon
42196797,Continuous Arteriovenous Hemofiltraion,Regional trauma center severe trauma (Senior General Hospital, General Hospital) More than 12 months~ Under 72 months,Procedure,EDI
19728632,Continuous Arteriovenous Hemofiltraion,Procedure,EDI
42238305,Continuous Arteriovenous Hemofiltraion,More than 12 months~ Under 72 months,Procedure,EDI
42273564,Continuous Arteriovenous Hemofiltraion,Neonate, holiday,Procedure,EDI
42272694,Continuous Arteriovenous Hemofiltraion,Neonate,Procedure,EDI
42206630,Continuous Arteriovenous Hemofiltraion,Regional trauma center severe trauma Nighttime (Senior General Hospital, General Hospital) Under 12 months,Procedure,EDI
42252665,Continuous Arteriovenous Hemofiltraion,More than 12 months~ Under 72 months, emergency,Procedure,EDI
42121364,Continuous Arteriovenous Hemofiltraion,(Senior General Hospital, General Hospital) Under 12 months Emergency,Procedure,EDI
42217973,Continuous Arteriovenous Hemofiltraion,Public holidays for children under 1 year of age,Procedure,EDI
19728634,Continuous Arteriovenous Hemofiltraion,Procedure,EDI
42245434,Continuous Arteriovenous Hemofiltraion,Nighttime for children over 1 year old and under 6 years old,Procedure,EDI
42228891,Continuous Arteriovenous Hemofiltraion,Under 12 months, emergency,Procedure,EDI
42115516,Continuous Arteriovenous Hemofiltraion,(Senior General Hospital, General Hospital) Under 12 months Nighttime,Procedure,EDI
42177987,Continuous Arteriovenous Hemofiltraion,clinic, dental clinic(including Public Health and Medical care center) Nighttime, Saturday, holiday,Procedure,EDI
42322041,Continuous Arteriovenous Hemofiltraion,Emergency Nighttime,Procedure,EDI
42319371,Continuous Arteriovenous Hemofiltraion,emergency,Procedure,EDI
42214679,Continuous Arteriovenous Hemofiltraion,Under 12 months,Procedure,EDI
42287187,Continuous Arteriovenous Hemofiltraion,Neonate Emergency holiday,Procedure,EDI
42156493,Continuous Arteriovenous Hemofiltraion,(Senior General Hospital, General Hospital) Neonate holiday,Procedure,EDI
4050867,Continuous arteriovenous hemodiafiltration,Procedure,SNOMED
42132232,Continuous Arteriovenous Hemofiltraion,(Senior General Hospital, General Hospital) More than 12 months~ Under 72 months,Procedure,EDI
4049844,Continuous arteriovenous hemofiltration,Procedure,SNOMED
42145852,Continuous Arteriovenous Hemofiltraion,(Senior General Hospital, General Hospital) More than 12 months~ Under 72 months Emergency,Procedure,EDI
42131195,Continuous Arteriovenous Hemofiltraion,(Senior General Hospital, General Hospital) More than 12 months~ Under 72 months,Procedure,EDI
42145069,Continuous Arteriovenous Hemofiltraion,(Senior General Hospital, General Hospital) More than 12 months~ Under 72 months Emergency,Procedure,EDI
42194688,Continuous Arteriovenous Hemofiltraion,Regional trauma center severe trauma (Senior General Hospital, General Hospital) Under 12 months,Procedure,EDI
42366318,Continuous arteriovenous hemofiltration - same day of catheter insertion [catheter insertion fee included],Proc Hierarchy,EDI
42177467,Continuous Arteriovenous Hemofiltraion,Procedure,EDI
42106724,Continuous Arteriovenous Hemofiltraion,(Senior General Hospital, General Hospital) Under 12 months,Procedure,EDI
42254983,Continuous Arteriovenous Hemofiltraion,More than 12 months~ Under 72 months Emergency Nighttime,Procedure,EDI
42272448,Continuous Arteriovenous Hemofiltraion,Neonate,Procedure,EDI
42285968,Continuous Arteriovenous Hemofiltraion,Neonate Emergency,Procedure,EDI
42193579,Continuous Arteriovenous Hemofiltraion,regional trauma center, Severe trauma,Procedure,EDI
42196670,Continuous Arteriovenous Hemofiltraion,Regional trauma center severe trauma (Senior General Hospital, General Hospital) More than 12 months~ Under 72 months,Procedure,EDI
42214684,Continuous Arteriovenous Hemofiltraion,Under 12 months,Procedure,EDI
42253358,Continuous Arteriovenous Hemofiltraion,More than 12 months~ Under 72 months Emergency holiday,Procedure,EDI
42314462,Continuous Arteriovenous Hemofiltraion,emergency,Procedure,EDI
42366055,Continuous arteriovenous hemofiltration - from the day after catheter insertion [per day],Proc Hierarchy,EDI
42169612,Continuous Arteriovenous Hemofiltraion,(Senior General Hospital, General Hospital) Neonate emergency holiday,Procedure,EDI
42121815,Continuous Arteriovenous Hemofiltraion,(Senior General Hospital, General Hospital) Under 12 months Emergency,Procedure,EDI
42320021,Continuous Arteriovenous Hemofiltraion,Emergency holiday,Procedure,EDI
42209367,Continuous Arteriovenous Hemofiltraion,Regional trauma center severe trauma Nighttime (Senior General Hospital, General Hospital) Neonate,Procedure,EDI
42295613,Continuous arteriovenous hemofiltration - on the day of catheter insertion [catheter insertion fee included],Nighttime,Procedure,EDI
19728633,Continuous Arteriovenous Hemofiltraion,Procedure,EDI
42198398,Continuous Arteriovenous Hemofiltraion,Regional trauma center severe trauma (Senior General Hospital, General Hospital Neonate,Procedure,EDI
42199793,Continuous Arteriovenous Hemofiltraion,regional trauma center, severe trauma holiday,Procedure,EDI
42139671,Continuous Arteriovenous Hemofiltraion,(Senior General Hospital, General Hospital) More than 12 months~ Under 72 months Nighttime,Procedure,EDI
19728636,Continuous Arteriovenous Hemofiltraion,holiday,Procedure,EDI
42221673,Continuous Arteriovenous Hemofiltraion,Nighttime for children under 1 year old,Procedure,EDI
42241405,Continuous Arteriovenous Hemofiltraion,Public holidays for children over 1 year old and under 6 years old,Procedure,EDI
42208384,Continuous Arteriovenous Hemofiltraion,Regional trauma center severe trauma Nighttime (Senior General Hospital, General Hospital) More than 12 months~ Under 72 months,Procedure,EDI
42200628,Continuous Arteriovenous Hemofiltraion,Regional trauma center severe trauma Holiday (Senior General Hospital, General Hospital) Under 12 months,Procedure,EDI
42279775,Continuous Arteriovenous Hemofiltraion,Neonate, Nighttime,Procedure,EDI
42168336,Continuous Arteriovenous Hemofiltraion,(Senior General Hospital, General Hospital) Neonate Emergency,Procedure,EDI
19728635,Continuous Arteriovenous Hemofiltraion,Nighttime,Procedure,EDI
42171130,Continuous Arteriovenous Hemofiltraion,(Senior General Hospital, General Hospital) Neonate emergency Nighttime,Procedure,EDI
42147840,Continuous Arteriovenous Hemofiltraion,(Senior General Hospital, General Hospital) More than 12 months~ Under 72 months emergency Nighttime,Procedure,EDI
42202332,Continuous Arteriovenous Hemofiltraion,Regional trauma center severe trauma Holiday (Senior General Hospital, General Hospital) More than 12 months~ Under 72 months,Procedure,EDI
42133750,Continuous Arteriovenous Hemofiltraion,(Senior General Hospital, General Hospital) More than 12 months~ Under 72 months holiday,Procedure,EDI
42123778,Continuous Arteriovenous Hemofiltraion,(Senior General Hospital, General Hospital) Under 12 months emergency Nighttime,Procedure,EDI
42229592,Continuous Arteriovenous Hemofiltraion,Under 12 months, emergency,Procedure,EDI
42186877,Continuous arteriovenous hemofiltration - on the day of catheter insertion [catheter insertion fee included],holiday,Procedure,EDI
42230285,Continuous Arteriovenous Hemofiltraion,Under 12 months Emergency holiday,Procedure,EDI
42198178,Continuous Arteriovenous Hemofiltraion,Regional trauma center severe trauma (Senior General Hospital, General Hospital Neonate,Procedure,EDI
42161456,Continuous Arteriovenous Hemofiltraion,(Senior General Hospital, General Hospital) Neonate Nighttime,Procedure,EDI
42122414,Continuous Arteriovenous Hemofiltraion,(Senior General Hospital, General Hospital) Under 12 months emergency holiday,Procedure,EDI
42155310,Continuous Arteriovenous Hemofiltraion,(Senior General Hospital, General Hospital) Neonate,Procedure,EDI
42107573,Continuous Arteriovenous Hemofiltraion,(Senior General Hospital, General Hospital) Under 12 months,Procedure,EDI
46270934,Emergency hemodiafiltration,Procedure,SNOMED
4050866,Continuous hemodiafiltration,Procedure,SNOMED
3217187,Haemodiafiltration,Procedure,Nebraska Lexicon
4052538,Intermittent hemodiafiltration,Procedure,SNOMED
4049845,Hemodiafiltration,Procedure,SNOMED
46270932,Maintenance hemodiafiltration,Procedure,SNOMED
4049846,Continuous venovenous hemodiafiltration,Procedure,SNOMED
3265555,Continuous venovenous haemodiafiltration,Procedure,Nebraska Lexicon
4104340,Venous structure,Body Structure,SNOMED
4050862,Intermittent hemodialysis with continuous ultrafiltration,Procedure,SNOMED
3219011,Intermittent haemodialysis with continuous ultrafiltration,Procedure,Nebraska Lexicon
3252938,Continuous haemodialysis,Procedure,Nebraska Lexicon
4050863,Continuous hemodialysis,Procedure,SNOMED
3220865,Haemofiltration therapy,Procedure,Nebraska Lexicon
46270935,Maintenance hemofiltration,Procedure,SNOMED
37396069,Emergency hemofiltration,Procedure,SNOMED
3525710,Haemofiltration,Undefined,SNOMED
4050865,Intermittent hemofiltration,Procedure,SNOMED
3321636,Intermittent haemofiltration,Procedure,Nebraska Lexicon
3325957,Continuous haemodiafiltration,Procedure,Nebraska Lexicon
3257479,Continuous arteriovenous haemodiafiltration,Procedure,Nebraska Lexicon
42253040,Hemodialysis,More than 12 months~ Under 72 months Emergency holiday,Procedure,EDI
42108805,Hemodialysis,(Senior General Hospital, General Hospital) Under 12 months,Procedure,EDI
42237837,Hemodialysis,More than 12 months~ Under 72 months,Procedure,EDI
42111283,Hemodialysis,(Senior General Hospital, General Hospital) Under 12 months holiday,Procedure,EDI
42146297,Hemodialysis,(Senior General Hospital, General Hospital) More than 12 months~ Under 72 months emergency holiday,Procedure,EDI
42200611,Hemodialysis,Regional trauma center severe trauma Holiday (Senior General Hospital, General Hospital) Under 12 months,Procedure,EDI
42228943,Hemodialysis,Under 12 months, emergency,Procedure,EDI
42162970,Hemodialysis,(Senior General Hospital, General Hospital) Neonate Nighttime,Procedure,EDI
42168987,Hemodialysis,(Senior General Hospital, General Hospital) Neonate emergency holiday,Procedure,EDI
42136780,Hemodialysis,(Senior General Hospital, General Hospital) More than 12 months~ Under 72 months Emergency,Procedure,EDI
42279231,Hemodialysis,Neonate, Nighttime,Procedure,EDI
19728585,Hemodialysis,under 8 years old Nighttime,Procedure,EDI
42271556,Hemodialysis,Neonate,Procedure,EDI
42198027,Hemodialysis,Regional trauma center severe trauma (Senior General Hospital, General Hospital Neonate,Procedure,EDI
19728584,Hemodialysis,under 8 years old,Procedure,EDI
42086515,Hemodialysis [per session],Proc Hierarchy,EDI
42217688,Hemodialysis,Public holidays for children under 1 year of age,Procedure,EDI
42118107,Hemodialysis,(Senior General Hospital, General Hospital) Under 12 months Emergency,Procedure,EDI
42222493,Hemodialysis,Nighttime for children under 1 year old,Procedure,EDI
42196565,Hemodialysis,Regional trauma center severe trauma (Senior General Hospital, General Hospital) More than 12 months~ Under 72 months,Procedure,EDI
42194709,Hemodialysis,Regional trauma center severe trauma (Senior General Hospital, General Hospital) Under 12 months,Procedure,EDI
42252182,Hemodialysis,More than 12 months~ Under 72 months, emergency,Procedure,EDI
42240023,Hemodialysis,Public holidays for children over 1 year old and under 6 years old,Procedure,EDI
42275220,Hemodialysis,Neonate, holiday,Procedure,EDI
42193529,Hemodialysis,regional trauma center, Severe trauma,Procedure,EDI
42209315,Hemodialysis,Regional trauma center severe trauma Nighttime (Senior General Hospital, General Hospital) Neonate,Procedure,EDI
42116190,Hemodialysis,(Senior General Hospital, General Hospital) Under 12 months Nighttime,Procedure,EDI
42319034,Hemodialysis,emergency,Procedure,EDI
42254527,Hemodialysis,More than 12 months~ Under 72 months Emergency Nighttime,Procedure,EDI
42137570,Hemodialysis,holiday,Procedure,EDI
42122059,Hemodialysis,(Senior General Hospital, General Hospital) Under 12 months emergency holiday,Procedure,EDI
42206255,Hemodialysis,Regional trauma center severe trauma Nighttime (Senior General Hospital, General Hospital) Under 12 months,Procedure,EDI
42170533,Hemodialysis,(Senior General Hospital, General Hospital) Neonate emergency Nighttime,Procedure,EDI
42231224,Hemodialysis,Under 12 months Emergency Nighttime,Procedure,EDI
42132725,Hemodialysis,(Senior General Hospital, General Hospital) More than 12 months~ Under 72 months,Procedure,EDI
19728587,Hemodialysis,Emergency night for children under 8 years old,Procedure,EDI
42085945,Hemodialysis,Neonate Emergency holiday,Procedure,EDI
42294991,Hemodialysis,Nighttime,Procedure,EDI
19728586,Hemodialysis,Emergency for children under 8 years old,Procedure,EDI
19728589,Hemodialysis,under 8 years old holiday,Procedure,EDI
42147635,Hemodialysis,(Senior General Hospital, General Hospital) More than 12 months~ Under 72 months emergency Nighttime,Procedure,EDI
42155383,Hemodialysis,(Senior General Hospital, General Hospital) Neonate,Procedure,EDI
42286031,Hemodialysis,Neonate Emergency,Procedure,EDI
42288490,Hemodialysis,Neonate Emergency Nighttime,Procedure,EDI
42167891,Hemodialysis,(Senior General Hospital, General Hospital) Neonate Emergency,Procedure,EDI
42203509,Hemodialysis,Regional trauma center severe trauma Holiday (Senior General Hospital, General Hospital) Neonate,Procedure,EDI
3298569,Intermittent haemodialysis,Procedure,Nebraska Lexicon
42201677,Hemodialysis,Regional trauma center severe trauma Holiday (Senior General Hospital, General Hospital) More than 12 months~ Under 72 months,Procedure,EDI
19728588,Hemodialysis,Emergency holidays for children under 8 years of age,Procedure,EDI
42139780,Hemodialysis,(Senior General Hospital, General Hospital) More than 12 months~ Under 72 months Nighttime,Procedure,EDI
42200099,Hemodialysis,regional trauma center, severe trauma holiday,Procedure,EDI
42085658,Hemodialysis,Nighttime for children over 1 year old and under 6 years old,Procedure,EDI
42201816,Hemodialysis,regional trauma center, severe trauma Nighttime,Procedure,EDI
42124514,Hemodialysis,(Senior General Hospital, General Hospital) Neonate holiday,Procedure,EDI
42322164,Hemodialysis,Emergency Nighttime,Procedure,EDI
42207663,Hemodialysis,Regional trauma center severe trauma Nighttime (Senior General Hospital, General Hospital) More than 12 months~ Under 72 months,Procedure,EDI
42229714,Hemodialysis,Under 12 months Emergency holiday,Procedure,EDI
42134482,Hemodialysis,(Senior General Hospital, General Hospital) More than 12 months~ Under 72 months holiday,Procedure,EDI
42124040,Hemodialysis,(Senior General Hospital, General Hospital) Under 12 months emergency Nighttime,Procedure,EDI
42214891,Hemodialysis,Under 12 months,Procedure,EDI
4051327,Intermittent hemodialysis with sequential ultrafiltration,Procedure,SNOMED
42319678,Hemodialysis,Emergency holiday,Procedure,EDI
3382199,Intermittent haemodialysis with sequential ultrafiltration,Procedure,Nebraska Lexicon
19728601,Continuous Arteriovenous Hemodialysis,Procedure,EDI
42252522,Continuous Arteriovenous Hemodialysis,More than 12 months~ Under 72 months, emergency,Procedure,EDI
42143868,Continuous Arteriovenous Hemodialysis,Under 12 months,Procedure,EDI
42206585,Continuous Arteriovenous Hemodialysis,Regional trauma center severe trauma Nighttime (Senior General Hospital, General Hospital) Under 12 months,Procedure,EDI
42168784,Continuous Arteriovenous Hemodialysis,(Senior General Hospital, General Hospital) Neonate Emergency,Procedure,EDI
