CONCEPT_ID,CONCEPT_NAME,CONCEPT_CLASS_ID,CONCEPT_VOCAB_ID
45595720,Other lymphoid leukemia not having achieved remission,5-char billing code,ICD10CM
44797629,[X]Other lymphoid leukaemia,Disorder,SNOMED
40385843,[X]Other lymphoid leukemia,Disorder,SNOMED
760934,Lymphoid leukemia in relapse,Disorder,SNOMED
4038845,Hairy cell leukemia (clinical),Disorder,SNOMED
44821758,Lymphoid leukemia,3-dig nonbill code,ICD9CM
45595719,Lymphoid leukemia, unspecified not having achieved remission,5-char billing code,ICD10CM
132853,Lymphoid leukemia,Disorder,SNOMED
3531793,Lymphoid leukaemia NOS,Disorder,SNOMED
40320654,Leukemia: [lymphoid] or [monocytic] or [myeloid] or [specific cell type],Disorder,SNOMED
1567687,Other lymphoid leukemia,4-char nonbill code,ICD10CM
44831015,Other lymphoid leukemia, without mention of having achieved remission,5-dig billing code,ICD9CM
45576366,Other lymphoid leukemia, in relapse,5-char billing code,ICD10CM
40276290,Other type of lymphoid leukemia (clinical),Disorder,SNOMED
45586065,Lymphoid leukemia, unspecified, in relapse,5-char billing code,ICD10CM
136656,Subacute lymphoid leukemia,Disorder,SNOMED
134596,Lymphoid leukemia in remission,Disorder,SNOMED
4094549,Aleukemic lymphoid leukemia,Disorder,SNOMED
134305,Acute lymphoid leukemia,Disorder,SNOMED
1567688,Lymphoid leukemia, unspecified,4-char nonbill code,ICD10CM
4097100,Other lymphoid leukemia,Disorder,SNOMED
44835414,Personal history of lymphoid leukemia,5-dig billing V code,ICD9CM
44820643,Unspecified lymphoid leukemia, without mention of having achieved remission,5-dig billing code,ICD9CM
43021265,History of lymphoid leukemia,Context-dependent,SNOMED
40352621,Leukemia: [lymphoid] or [monocytic] or [myeloid] or [specific cell type],Disorder,SNOMED
1567680,Lymphoid leukemia,3-char nonbill code,ICD10CM
4091924,Lymphoid leukemia NOS,Disorder,SNOMED
40647531,Lymphoid leukemia,Disorder,SNOMED
44824053,Other lymphoid leukemia,4-dig nonbill code,ICD9CM
4097580,Other lymphoid leukemia NOS,Disorder,SNOMED
44820642,Unspecified lymphoid leukemia,4-dig nonbill code,ICD9CM
4082460,Large granular lymphocytic leukemia,Disorder,SNOMED
40387126,Lymphosarcoma cell leukemia,Disorder,SNOMED
3531792,Other lymphoid leukaemia NOS,Disorder,SNOMED
138379,Chronic lymphoid leukemia, disease,Disorder,SNOMED
4001331,Prolymphocytic leukemia (clinical),Disorder,SNOMED
133158,Plasma cell leukemia in remission,Disorder,SNOMED
40320653,(Plasma cell leukemia) or (immunoproliferative neoplasm NOS),Disorder,SNOMED
760936,Plasma cell leukemia in relapse,Disorder,SNOMED
1567677,Plasma cell leukemia,4-char nonbill code,ICD10CM
40352619,(Plasma cell leukemia) or (immunoproliferative neoplasm NOS),Disorder,SNOMED
45557038,Plasma cell leukemia not having achieved remission,5-char billing code,ICD10CM
133154,Plasma cell leukemia,Disorder,SNOMED
44821756,Plasma cell leukemia,4-dig nonbill code,ICD9CM
44821757,Plasma cell leukemia, without mention of having achieved remission,5-dig billing code,ICD9CM
40387086,Plasma cell leukemia,Disorder,SNOMED
45595716,Plasma cell leukemia in remission,5-char billing code,ICD10CM
44825230,Plasma cell leukemia, in remission,5-dig billing code,ICD9CM
133438,Chronic lymphoid leukemia in remission,Disorder,SNOMED
45561871,Chronic lymphocytic leukemia of B-cell type in remission,5-char billing code,ICD10CM
37312023,B-cell prolymphocytic leukemia in remission,Disorder,SNOMED
44825231,Chronic lymphoid leukemia, in remission,5-dig billing code,ICD9CM
133511,Lethal midline granuloma,Disorder,SNOMED
35208818,Lethal midline granuloma,4-char billing code,ICD10CM
44826656,Lethal midline granuloma,4-dig billing code,ICD9CM
4138008,Philadelphia chromosome-positive acute lymphoblastic leukemia,Disorder,SNOMED
37018869,Disorder of central nervous system co-occurrent and due to acute lymphoid leukemia,Disorder,SNOMED
36712834,Acute lymphoid leukemia relapse,Disorder,SNOMED
3654653,B lymphoblastic leukemia lymphoma with hyperdiploidy,Disorder,SNOMED
3654647,B lymphoblastic leukemia lymphoma with t(5;14)(q31;q32); IL3-IGH,Disorder,SNOMED
44829844,Acute lymphoid leukemia, without mention of having achieved remission,5-dig billing code,ICD9CM
44821759,Lymphoid leukemia, acute,4-dig nonbill code,ICD9CM
4173963,B-cell acute lymphoblastic leukemia,Disorder,SNOMED
4082461,Precursor B-cell acute lymphoblastic leukemia,Disorder,SNOMED
141816,Acute lymphoid leukemia in remission,Disorder,SNOMED
4003188,Adult T-cell leukemia/lymphoma,Disorder,SNOMED
36712835,Refractory acute lymphoid leukemia,Disorder,SNOMED
4081867,Acute biphenotypic leukemia,Disorder,SNOMED
45557039,Acute lymphoblastic leukemia not having achieved remission,5-char billing code,ICD10CM
4079281,Null cell acute lymphoblastic leukemia,Disorder,SNOMED
1567681,Acute lymphoblastic leukemia [ALL],4-char nonbill code,ICD10CM
4153344,Acute lymphoblastic leukemia, transitional pre-B-cell,Disorder,SNOMED
602616,History of acute lymphoid leukemia,Context-dependent,SNOMED
3654649,B lymphoblastic leukemia lymphoma with t(12;21) (p13;q22); TEL/AML1 (ETV6-RUNX1),Disorder,SNOMED
3654651,B lymphoblastic leukemia lymphoma with hypodiploidy,Disorder,SNOMED
45566647,Acute lymphoblastic leukemia, in relapse,5-char billing code,ICD10CM
37109936,B lymphoblastic leukemia lymphoma with t(9:22) (q34;q11.2); BCR-ABL 1,Disorder,SNOMED
4082462,T-lymphoblastic leukemia,Disorder,SNOMED
3654648,B lymphoblastic leukemia lymphoma with t(v;11q23); MLL rearranged,Disorder,SNOMED
3654650,B lymphoblastic leukemia lymphoma with t(1;19)(Q23;P13.3); E2A-PBX1 (TCF3/PBX1),Disorder,SNOMED
40649776,Subacute lymphoid leukemia in remission,Disorder,SNOMED
4139054,Subacute lymphoid leukemia in remission,Disorder,SNOMED
4142254,Aleukemic lymphoid leukemia in remission,Disorder,SNOMED
604487,T-cell prolymphocytic leukemia in remission,Disorder,SNOMED
44831016,Unspecified lymphoid leukemia, in remission,5-dig billing code,ICD9CM
45542664,Other lymphoid leukemia, in remission,5-char billing code,ICD10CM
44832155,Other lymphoid leukemia, in remission,5-dig billing code,ICD9CM
45547552,Lymphoid leukemia, unspecified, in remission,5-char billing code,ICD10CM
4187635,Accelerated phase chronic myeloid leukemia,Disorder,SNOMED
2618057,Oncology; disease status; chronic myelogenous leukemia, limited to philadelphia chromosome positive and/or bcr-abl positive; chronic phase not in hematologic, cytogenetic, or molecular remission (for use in a medicare-approved demonstration project),HCPCS,HCPCS
4188975,Chronic phase chronic myeloid leukemia,Disorder,SNOMED
44819465,Myeloid leukemia, chronic,4-dig nonbill code,ICD9CM
3585777,Chronic myeloid leukaemia, BCR/ABL-positive,Morph Abnormality,SNOMED
4082481,Juvenile chronic myeloid leukemia,Disorder,SNOMED
4299154,Leukemic infiltration of skin in chronic myeloid leukemia,Disorder,SNOMED
2618059,Oncology; disease status; chronic myelogenous leukemia, limited to philadelphia chromosome positive and/or bcr-abl positive; blast phase not in hematologic, cytogenetic, or molecular remission (for use in a medicare-approved demonstration project),HCPCS,HCPCS
40486741,Philadelphia chromosome negative chronic myelogenous leukemia,Disorder,SNOMED
443719,Relapsing chronic myeloid leukemia,Disorder,SNOMED
4332639,Family history of chronic myeloid leukemia,Context-dependent,SNOMED
2618060,Oncology; disease status; chronic myelogenous leukemia, limited to philadelphia chromosome positive and/or bcr-abl positive; in hematologic, cytogenetic, or molecular remission (for use in a medicare-approved demonstration project),HCPCS,HCPCS
4097101,Chronic myeloid leukemia NOS,Disorder,SNOMED
1567691,Chronic myeloid leukemia, BCR/ABL-positive,4-char nonbill code,ICD10CM
40493442,Philadelphia chromosome positive chronic myelogenous leukemia,Disorder,SNOMED
44832156,Chronic myeloid leukemia, without mention of having achieved remission,5-dig billing code,ICD9CM
40320660,Chronic myeloid leukemia,Disorder,SNOMED
134603,Chronic myeloid leukemia,Disorder,SNOMED
4211481,Blastic phase chronic myeloid leukemia,Disorder,SNOMED
2618058,Oncology; disease status; chronic myelogenous leukemia, limited to philadelphia chromosome positive and/or bcr-abl positive; accelerated phase not in hematologic cytogenetic, or molecular remission (for use in a medicare-approved demonstration project),HCPCS,HCPCS
45576368,Chronic myeloid leukemia, BCR/ABL-positive, not having achieved remission,5-char billing code,ICD10CM
40386251,Mycosis fungoides of intrathoracic lymph nodes,Disorder,SNOMED
134879,Mycosis fungoides of intrathoracic lymph nodes,Disorder,SNOMED
44833326,Mycosis fungoides, intrathoracic lymph nodes,5-dig billing code,ICD9CM
45590949,Mycosis fungoides, intrathoracic lymph nodes,5-char billing code,ICD10CM
35206407,Lymphosarcoma, intrathoracic lymph nodes,5-char billing code,ICD10CM
135194,Lymphosarcoma of intrathoracic lymph nodes,Disorder,SNOMED
4313229,Mixed cell type lymphosarcoma of intrathoracic lymph nodes,Disorder,SNOMED
44822891,Lymphosarcoma, intrathoracic lymph nodes,5-dig billing code,ICD9CM
40645847,Chronic erythremia,Disorder,SNOMED
40301221,Hemoglobin high,Clinical Finding,SNOMED
37166500,Chorea due to polycythemia rubra vera,Disorder,SNOMED
3656046,Post-polycythemia vera myelofibrosis,Disorder,SNOMED
40352038,Chronic erythremia,Disorder,SNOMED
44826435,Chronic erythremia, in remission,5-dig billing code,ICD9CM
37169636,JAK2-negative PV (polycythaemia vera),Disorder,SNOMED
37169635,JAK2-positive PV (polycythaemia vera),Disorder,SNOMED
135214,Polycythemia vera (clinical),Disorder,SNOMED
35206666,Polycythemia vera,3-char billing code,ICD10CM
40645846,Chronic erythremia in remission,Disorder,SNOMED
40332329,Hemoglobin high,Clinical Finding,SNOMED
4189309,Erythrocytosis due to polycythemia vera,Disorder,SNOMED
44827587,Chronic erythremia,4-dig nonbill code,ICD9CM
4131920,Familial polycythemia vera,Disorder,SNOMED
40353077,(Solitary myeloma) or (polycythemia [rubra] vera) or (other uncertain neoplasms NOS),Disorder,SNOMED
40387120,(Chronic erythremia) or (Heilmeyer - Schoner disease),Disorder,SNOMED
44828759,Chronic erythremia, without mention of having achieved remission,5-dig billing code,ICD9CM
40320718,(Solitary myeloma) or (polycythemia [rubra] vera) or (other uncertain neoplasms NOS),Disorder,SNOMED
44819493,Polycythemia vera,4-dig billing code,ICD9CM
1245472,Polycythemia vera in remission,Disorder,SNOMED
44836874,Chronic erythremia, in relapse,5-dig billing code,ICD9CM
4137687,Acute promyelocytic leukemia, FAB M3, in remission,Disorder,SNOMED
44828757,Acute myeloid leukemia, in remission,5-dig billing code,ICD9CM
140672,Acute monocytic leukemia in remission,Disorder,SNOMED
37160492,Acute myeloid leukemia in complete remission,Disorder,SNOMED
4138903,Acute myeloid leukemia with maturation, FAB M2, in remission,Disorder,SNOMED
45595723,Acute myelomonocytic leukemia, in remission,5-char billing code,ICD10CM
4142105,Acute myelomonocytic leukemia, FAB M4, in remission,Disorder,SNOMED
601116,Acute myelofibrosis in remission,Disorder,SNOMED
4139358,Erythroleukemia, FAB M6 in remission,Disorder,SNOMED
44784490,Acute monoblastic leukemia in remission,Disorder,SNOMED
136930,Megakaryocytic leukemia in remission,Disorder,SNOMED
44836868,Mycosis fungoides, lymph nodes of multiple sites,5-dig billing code,ICD9CM
40647653,Mycosis fungoides of lymph nodes of multiple sites,Disorder,SNOMED
135764,Mycosis fungoides of lymph nodes of multiple sites,Disorder,SNOMED
45586048,Mycosis fungoides, lymph nodes of multiple sites,5-char billing code,ICD10CM
40649186,Acute monocytic leukemia, FAB M5,Disorder,SNOMED
45581257,Acute monoblastic/monocytic leukemia, not having achieved remission,5-char billing code,ICD10CM
45537878,Acute monoblastic/monocytic leukemia, in relapse,5-char billing code,ICD10CM
4082485,Acute monoblastic leukemia,Disorder,SNOMED
1567700,Acute monoblastic/monocytic leukemia,4-char nonbill code,ICD10CM
44824054,Monocytic leukemia, acute,4-dig nonbill code,ICD9CM
1246994,History of acute monocytic leukemia,Context-dependent,SNOMED
4189938,Acute monocytic/monoblastic leukemia,Disorder,SNOMED
44833339,Acute monocytic leukemia, without mention of having achieved remission,5-dig billing code,ICD9CM
44836872,Acute monocytic leukemia, in relapse,5-dig billing code,ICD9CM
45571574,Acute monoblastic/monocytic leukemia, in remission,5-char billing code,ICD10CM
135768,Acute monocytic leukemia,Disorder,SNOMED
44819456,Hodgkin's disease, mixed cellularity, intrathoracic lymph nodes,5-dig billing code,ICD9CM
40648875,Hodgkin's disease, mixed cellularity of intrathoracic lymph nodes,Disorder,SNOMED
45605292,Mixed cellularity Hodgkin lymphoma, intrathoracic lymph nodes,5-char billing code,ICD10CM
136655,Hodgkin's disease, mixed cellularity of intrathoracic lymph nodes,Disorder,SNOMED
44833336,Lymphoid leukemia, subacute,4-dig nonbill code,ICD9CM
40649777,Subacute lymphoid leukemia,Disorder,SNOMED
44831014,Subacute lymphoid leukemia, in relapse,5-dig billing code,ICD9CM
44822908,Subacute lymphoid leukemia, without mention of having achieved remission,5-dig billing code,ICD9CM
40648885,Hodgkin's disease, nodular sclerosis of intrathoracic lymph nodes,Disorder,SNOMED
44829834,Hodgkin's disease, nodular sclerosis, intrathoracic lymph nodes,5-dig billing code,ICD9CM
45581230,Nodular sclerosis Hodgkin lymphoma, intrathoracic lymph nodes,5-char billing code,ICD10CM
136928,Hodgkin's disease, nodular sclerosis of intrathoracic lymph nodes,Disorder,SNOMED
44819467,Megakaryocytic leukemia, in remission,5-dig billing code,ICD9CM
136949,Myelodysplastic syndrome with excess blasts,Disorder,SNOMED
40276279,Refractory anemia with excess blasts (clinical),Disorder,SNOMED
45591007,Refractory anemia with excess of blasts, unspecified,5-char billing code,ICD10CM
4190771,Myelodysplastic syndrome with excess blasts-1,Disorder,SNOMED
44831041,High grade myelodysplastic syndrome lesions,5-dig billing code,ICD9CM
40390332,Refractory anemia with excess of blasts,Disorder,SNOMED
1567832,Refractory anemia with excess of blasts [RAEB],4-char nonbill code,ICD10CM
4187355,Myelodysplastic syndrome with excess blasts-2,Disorder,SNOMED
136950,Myelodysplastic syndrome with isolated del(5q),Disorder,SNOMED
44820675,Myelodysplastic syndrome with 5q deletion,5-dig billing code,ICD9CM
45537913,Myelodysplastic syndrome with isolated del(5q) chromosomal abnormality,4-char billing code,ICD10CM
3545410,5Q minus syndrome,Undefined,SNOMED
40649180,Acute erythremia,Disorder,SNOMED
138099,Erythroleukemia, FAB M6,Disorder,SNOMED
44832164,Acute erythremia and erythroleukemia, in relapse,5-dig billing code,ICD9CM
40358364,Acute erythremia and erythroleukemia,Disorder,SNOMED
45566650,Acute erythroid leukemia, in relapse,5-char billing code,ICD10CM
40387119,(Acute erythremia+erythroleukemia) or( Di Guglielmo's dis),Disorder,SNOMED
44819466,Acute erythremia and erythroleukemia,4-dig nonbill code,ICD9CM
44825236,Acute erythremia and erythroleukemia, without mention of having achieved remission,5-dig billing code,ICD9CM
1567706,Acute erythroid leukemia,4-char nonbill code,ICD10CM
45590966,Acute erythroid leukemia, not having achieved remission,5-char billing code,ICD10CM
138378,Sezary's disease of lymph nodes of axilla and upper limb,Disorder,SNOMED
44821752,Sezary's disease, lymph nodes of axilla and upper limb,5-dig billing code,ICD9CM
45605314,Sezary disease, lymph nodes of axilla and upper limb,5-char billing code,ICD10CM
4173974,B-cell prolymphocytic leukemia,Disorder,SNOMED
4266390,Mu heavy chain disease,Disorder,SNOMED
44821761,Chronic lymphoid leukemia, in relapse,5-dig billing code,ICD9CM
3545394,B-cell chronic lymphocytic leukaemia,Undefined,SNOMED
44811227,Clinical stage A chronic lymphocytic leukaemia,Disorder,SNOMED
37110902,Chronic lymphocytic leukemia genetic mutation variant,Disorder,SNOMED
4082311,B-cell chronic lymphocytic leukemia,Disorder,SNOMED
44811228,Clinical stage B chronic lymphocytic leukaemia,Disorder,SNOMED
44834519,Chronic lymphoid leukemia, without mention of having achieved remission,5-dig billing code,ICD9CM
46270567,History of chronic lymphocytic leukemia,Context-dependent,SNOMED
4173962,Lymphoma with spill,Disorder,SNOMED
4173957,Splenic lymphoma with villous lymphocytes,Disorder,SNOMED
44814026,Clinical stage C chronic lymphocytic leukaemia,Disorder,SNOMED
4082459,Hairy cell leukemia variant,Disorder,SNOMED
760935,Chronic lymphoid leukemia in relapse,Disorder,SNOMED
4173824,B-cell chronic lymphocytic leukemia variant,Disorder,SNOMED
4326339,Smoldering chronic lymphocytic leukemia,Disorder,SNOMED
4173956,Richter's syndrome,Disorder,SNOMED
44831013,Lymphoid leukemia, chronic,4-dig nonbill code,ICD9CM
37166944,Myelodysplastic neoplasm with biallelic TP53 inactivation,Disorder,SNOMED
45773547,Childhood myelodysplastic syndrome,Disorder,SNOMED
4189509,Myelodysplastic syndrome, unclassified by WHO classification,Disorder,SNOMED
44794032,[X]Neoplasm of uncertain and unknown behaviour of other myelodysplastic syndromes,Disorder,SNOMED
40385922,[X]Myelodysplastic syndrome, unspecified,Disorder,SNOMED
607381,Myelodysplastic syndrome with single lineage dysplasia,Disorder,SNOMED
4143896,Monosomy 7 syndrome,Disorder,SNOMED
1567831,Myelodysplastic syndromes,3-char nonbill code,ICD10CM
40390328,(Neoplasm of uncert behav of other lymphat and hematopoietic tissue) or (neoplasm of uncert behav of blood) or (idiopathic thrombocythemia) or (megakaryocytic myelosclerosis) or (myelodysplasia),Disorder,SNOMED
44812332,[X]Myelodysplastic syndrome, unspecified,Disorder,SNOMED
1246990,History of myelodysplastic syndrome,Context-dependent,SNOMED
4187356,Myelodysplastic syndrome with multilineage dysplasia,Disorder,SNOMED
36715584,Myelodysplastic/myeloproliferative neoplasm with ring sideroblasts and thrombocytosis,Disorder,SNOMED
37166869,Myelodysplastic syndrome with low blasts,Disorder,SNOMED
4002495,Refractory anemia with excess blasts in transformation (clinical),Disorder,SNOMED
44827610,Myelodysplastic syndrome, unspecified,5-dig billing code,ICD9CM
40390336,(Myelodysplastic syndrome, unspecified) or (myelodysplasia),Disorder,SNOMED
37166870,Hypoplastic myelodysplastic syndrome,Disorder,SNOMED
138994,Myelodysplastic syndrome (clinical),Disorder,SNOMED
4216427,Myelodysplastic syndrome with ring sideroblasts and multilineage dysplasia,Disorder,SNOMED
35206675,Myelodysplastic syndrome, unspecified,4-char billing code,ICD10CM
40385915,[X]Neoplasm of uncertain and unknown behavior of other myelodysplastic syndromes,Disorder,SNOMED
45547603,Other myelodysplastic syndromes,4-char billing code,ICD10CM
44806268,Refractory anaemia with multilineage dysplasia,Disorder,SNOMED
37167447,Unclassifiable myelodysplastic syndrome,Disorder,SNOMED
40571982,Myelodysplastic syndrome,Disorder,SNOMED
40385783,Reticulosarcoma of lymph nodes of multiple sites,Disorder,SNOMED
44835689,Reticulosarcoma, lymph nodes of multiple sites,5-dig billing code,ICD9CM
139759,Reticulosarcoma of lymph nodes of multiple sites,Disorder,SNOMED
140064,Primary myelofibrosis,Disorder,SNOMED
40387142,Myelosclerosis with myeloid metaplasia,Disorder,SNOMED
45595763,Osteomyelofibrosis,4-char billing code,ICD10CM
44821779,Myelofibrosis with myeloid metaplasia,5-dig billing code,ICD9CM
46273391,History of acute myeloid leukemia,Context-dependent,SNOMED
3572256,Refractory acute myeloid leukemia,Disorder,SNOMED
35622696,Acute myeloid leukemia with CEBPA somatic mutations,Disorder,SNOMED
37119145,Myeloid leukemia associated with Down syndrome,Disorder,SNOMED
606958,Acute myeloid leukemia with t(8;21)(q22;q22) RUNX1-RUNX1T1,Disorder,SNOMED
37165057,Acute myeloid leukemia with BCR-ABL1,Disorder,SNOMED
140352,Acute myeloid leukemia, disease,Disorder,SNOMED
1567695,Acute myelomonocytic leukemia,4-char nonbill code,ICD10CM
35622003,Acute myeloid leukemia with NPM1 somatic mutation,Disorder,SNOMED
4300784,Leukemic infiltration of skin in acute myeloid leukemia,Disorder,SNOMED
40367590,Acute myeloblastic leukemia,Disorder,SNOMED
36715587,Acute myeloid leukemia due to recurrent genetic abnormality,Disorder,SNOMED
35622760,Inherited acute myeloid leukemia,Disorder,SNOMED
37116722,Acute myeloid leukemia with t(6;9)(p23;q34) translocation,Disorder,SNOMED
608277,Acute myeloid leukemia with 11q23 abnormality,Disorder,SNOMED
45547554,Acute myeloblastic leukemia, not having achieved remission,5-char billing code,ICD10CM
4003184,Acute panmyelosis with myelofibrosis,Disorder,SNOMED
35607963,Megakaryoblastic acute myeloid leukemia with t(1;22)(p13;q13),Disorder,SNOMED
4233531,Acute myeloid leukemia, minimal differentiation, FAB M0,Disorder,SNOMED
4079686,Acute megakaryoblastic leukemia,Disorder,SNOMED
44820645,Myeloid leukemia, acute,4-dig nonbill code,ICD9CM
45557043,Acute myelomonocytic leukemia, not having achieved remission,5-char billing code,ICD10CM
4002497,Acute promyelocytic leukemia, FAB M3,Disorder,SNOMED
3545409,Acute myeloblastic leukaemia,Undefined,SNOMED
40483761,Acute myeloid leukemia with myelodysplasia-related changes,Disorder,SNOMED
42539431,Acute myeloid leukemia with FMS-like tyrosine kinase-3 mutation,Disorder,SNOMED
45766268,Cytogenetically normal acute myeloid leukemia,Disorder,SNOMED
37110870,Acute myeloid leukemia with t(8;16)(p11;p13) translocation,Disorder,SNOMED
45765495,Core binding factor acute myeloid leukemia,Disorder,SNOMED
45561876,Acute myelomonocytic leukemia, in relapse,5-char billing code,ICD10CM
1567690,Acute myeloblastic leukemia,4-char nonbill code,ICD10CM
36683269,Acute myeloid leukemia with inv(3)(q21q26.2) or t(3;3)(q21;q26.2); RPN1-EVI1,Disorder,SNOMED
44807009,Acute myeloid leukaemia with 11q23 abnormality,Disorder,SNOMED
4003187,Acute myelomonocytic leukemia, FAB M4,Disorder,SNOMED
4230253,Acute myeloid leukemia without maturation, FAB M1,Disorder,SNOMED
44826430,Acute myeloid leukemia, without mention of having achieved remission,5-dig billing code,ICD9CM
4234749,Acute myeloid leukemia with maturation, FAB M2,Disorder,SNOMED
44828758,Acute myeloid leukemia, in relapse,5-dig billing code,ICD9CM
3654662,Acute myeloid leukemia with CBFB::MYH11 fusion,Disorder,SNOMED
3572249,Relapsing acute myeloid leukemia,Disorder,SNOMED
45532959,Acute myeloblastic leukemia, in relapse,5-char billing code,ICD10CM
4144191,Basophilic leukemia,Disorder,SNOMED
44822897,Hodgkin's paragranuloma, lymph nodes of multiple sites,5-dig billing code,ICD9CM
40648919,Hodgkin's paragranuloma of lymph nodes of multiple sites,Disorder,SNOMED
140663,Hodgkin's paragranuloma of lymph nodes of multiple sites,Disorder,SNOMED
140664,Sézary's disease of lymph nodes of multiple sites,Disorder,SNOMED
44820637,Sezary's disease, lymph nodes of multiple sites,5-dig billing code,ICD9CM
40649764,Sézary's disease of lymph nodes of multiple sites,Disorder,SNOMED
45547543,Sezary disease, lymph nodes of multiple sites,5-char billing code,ICD10CM
4097586,Myeloid leukemia NOS,Disorder,SNOMED
4097582,Chloroma,Disorder,SNOMED
46270150,History of myeloid leukemia,Context-dependent,SNOMED
40520299,Myeloid leukemia,Disorder,SNOMED
4146022,Neutrophilic leukemia,Disorder,SNOMED
45537877,Other myeloid leukemia not having achieved remission,5-char billing code,ICD10CM
4097584,Other myeloid leukemia,Disorder,SNOMED
45561879,Myeloid leukemia, unspecified, not having achieved remission,5-char billing code,ICD10CM
3520697,Myeloid leukaemia NOS,Disorder,SNOMED
4097706,Myelomonocytic leukemia,Disorder,SNOMED
760933,Myeloid leukemia in relapse,Disorder,SNOMED
4299153,Leukemic infiltration of skin in myeloid leukemia,Disorder,SNOMED
321526,Monocytic leukemia,Disorder,SNOMED
45571573,Myeloid leukemia, unspecified in relapse,5-char billing code,ICD10CM
