TARGET_CONCEPT_ID,TARGET_CONCEPT_CODE,TARGET_CONCEPT_NAME,TARGET_VOCAB_ID,RELATIONSHIP_ID,CONCEPT_ID,CONCEPT_NAME,CONCEPT_CODE,CONCEPT_CLASS_ID,CONCEPT_VOCAB_ID
4184637,43396009,Hemoglobin A1c measurement,SNOMED,Mapped from,40302401,Hb. A1C 7-10% - borderline,143082008,Clinical Finding,SNOMED
4184637,43396009,Hemoglobin A1c measurement,SNOMED,Mapped from,40302880,HbA1 7-10% - borderline control,143129004,Clinical Finding,SNOMED
4184637,43396009,Hemoglobin A1c measurement,SNOMED,Mapped from,4306438,Hemoglobin A1c less than 7 percent indicating good diabetic control,165679005,Clinical Finding,SNOMED
4184637,43396009,Hemoglobin A1c measurement,SNOMED,Interprets of,4306438,Hemoglobin A1c less than 7 percent indicating good diabetic control,165679005,Clinical Finding,SNOMED
4184637,43396009,Hemoglobin A1c measurement,SNOMED,Mapped from,40302879,HbA1 less than 7% - good control,143128007,Clinical Finding,SNOMED
4184637,43396009,Hemoglobin A1c measurement,SNOMED,Subsumes,44793001,Hb A1c (Haemoglobin A1c) measurement - IFCC (International Federation of Clinical Chemistry and Laboratory Medicine) standardised,371981000000106,Procedure,SNOMED
4184637,43396009,Hemoglobin A1c measurement,SNOMED,Mapped from,40324190,HbA1 7-10% - borderline control,165725007,Clinical Finding,SNOMED
4184637,43396009,Hemoglobin A1c measurement,SNOMED,Concept same_as from,4147407,Hemoglobin A1 measurement,308112001,Procedure,SNOMED
4184637,43396009,Hemoglobin A1c measurement,SNOMED,Mapped from,4147407,Hemoglobin A1 measurement,308112001,Procedure,SNOMED
4184637,43396009,Hemoglobin A1c measurement,SNOMED,Mapped from,37174831,Hemoglobin A1c within reference range,1172919000,Clinical Finding,SNOMED
4184637,43396009,Hemoglobin A1c measurement,SNOMED,Has component,37116827,Glycated hemoglobin-A1c,733830002,Substance,SNOMED
4184637,43396009,Hemoglobin A1c measurement,SNOMED,Mapped from,40517282,HbA1 7-10% - borderline control,310311007,Clinical Finding,SNOMED
4184637,43396009,Hemoglobin A1c measurement,SNOMED,Mapped from,40302402,Hb. A1C > 10% - bad control,143083003,Clinical Finding,SNOMED
4184637,43396009,Hemoglobin A1c measurement,SNOMED,Mapped from,46235675,HEDIS 2015-2020 Value Set - HbA1C Tests,75862-3,Lab Test,LOINC
4184637,43396009,Hemoglobin A1c measurement,SNOMED,Mapped from,4306587,Hemoglobin A1c between 7 percent to 10 percent indicating borderline diabetic control,165680008,Clinical Finding,SNOMED
4184637,43396009,Hemoglobin A1c measurement,SNOMED,Subsumes,3034639,Hemoglobin A1c [Mass/volume] in Blood,41995-2,Lab Test,LOINC
4184637,43396009,Hemoglobin A1c measurement,SNOMED,Interprets of,4306587,Hemoglobin A1c between 7 percent to 10 percent indicating borderline diabetic control,165680008,Clinical Finding,SNOMED
4184637,43396009,Hemoglobin A1c measurement,SNOMED,Mapped from,764125,Hemoglobin A1c greater than 9% indicating poor diabetic control,451061000124104,Clinical Finding,SNOMED
4184637,43396009,Hemoglobin A1c measurement,SNOMED,Interprets of,764125,Hemoglobin A1c greater than 9% indicating poor diabetic control,451061000124104,Clinical Finding,SNOMED
4184637,43396009,Hemoglobin A1c measurement,SNOMED,Subsumes,40217293,Most recent hemoglobin a1c (hba1c) level 7.0 to 9.0% (Deprecated),G2089,HCPCS,HCPCS
4184637,43396009,Hemoglobin A1c measurement,SNOMED,Mapped from,40302400,Hb. A1C < 7% - good control,143081001,Clinical Finding,SNOMED
4184637,43396009,Hemoglobin A1c measurement,SNOMED,Value mapped from,40217293,Most recent hemoglobin a1c (hba1c) level 7.0 to 9.0% (Deprecated),G2089,HCPCS,HCPCS
4184637,43396009,Hemoglobin A1c measurement,SNOMED,Concept same_as from,40307813,Hemoglobin A1c level,144176003,Procedure,SNOMED
4184637,43396009,Hemoglobin A1c measurement,SNOMED,Mapped from,40307813,Hemoglobin A1c level,144176003,Procedure,SNOMED
4184637,43396009,Hemoglobin A1c measurement,SNOMED,Has component,4143304,Glycosylated hemoglobin A,33601001,Substance,SNOMED
4184637,43396009,Hemoglobin A1c measurement,SNOMED,Concept same_as from,40307814,Hemoglobin A1 level,144177007,Procedure,SNOMED
4184637,43396009,Hemoglobin A1c measurement,SNOMED,Mapped from,40307814,Hemoglobin A1 level,144177007,Procedure,SNOMED
4184637,43396009,Hemoglobin A1c measurement,SNOMED,Mapped from,40324191,HbA1 greater than 10% - bad control,165726008,Clinical Finding,SNOMED
4197971,313835008,HbA1c measurement (DCCT aligned),SNOMED,Concept replaces,40324145,HbA1c level (DCCT aligned),165682000,Procedure,SNOMED
4197971,313835008,HbA1c measurement (DCCT aligned),SNOMED,Concept same_as from,40302403,HbA1c level (DCCT aligned),143084009,Procedure,SNOMED
4197971,313835008,HbA1c measurement (DCCT aligned),SNOMED,Mapped from,40302403,HbA1c level (DCCT aligned),143084009,Procedure,SNOMED
4197971,313835008,HbA1c measurement (DCCT aligned),SNOMED,Has component,37116827,Glycated hemoglobin-A1c,733830002,Substance,SNOMED
4197971,313835008,HbA1c measurement (DCCT aligned),SNOMED,Mapped from,40302883,HbA1 level (DCCT aligned),143131008,Procedure,SNOMED
4197971,313835008,HbA1c measurement (DCCT aligned),SNOMED,Mapped from,37393623,HbA1c level (Diabetes Control and Complications Trial aligned),1019431000000105,Observable Entity,SNOMED
4197971,313835008,HbA1c measurement (DCCT aligned),SNOMED,Has component,4150368,Hemoglobin A,31299006,Substance,SNOMED
4197971,313835008,HbA1c measurement (DCCT aligned),SNOMED,Concept same_as from,40324192,HbA1 level (DCCT aligned),165727004,Procedure,SNOMED
4197971,313835008,HbA1c measurement (DCCT aligned),SNOMED,Mapped from,40324192,HbA1 level (DCCT aligned),165727004,Procedure,SNOMED
4197971,313835008,HbA1c measurement (DCCT aligned),SNOMED,Concept same_as from,40324145,HbA1c level (DCCT aligned),165682000,Procedure,SNOMED
4197971,313835008,HbA1c measurement (DCCT aligned),SNOMED,Concept same_as from,4210712,HbA1 measurement (DCCT aligned),313834007,Procedure,SNOMED
4197971,313835008,HbA1c measurement (DCCT aligned),SNOMED,Mapped from,4210712,HbA1 measurement (DCCT aligned),313834007,Procedure,SNOMED
4197971,313835008,HbA1c measurement (DCCT aligned),SNOMED,Mapped from,40324145,HbA1c level (DCCT aligned),165682000,Procedure,SNOMED
4197971,313835008,HbA1c measurement (DCCT aligned),SNOMED,Has method,4044177,Measurement - action,129266000,Qualifier Value,SNOMED
4197971,313835008,HbA1c measurement (DCCT aligned),SNOMED,Has component,4143304,Glycosylated hemoglobin A,33601001,Substance,SNOMED
4197971,313835008,HbA1c measurement (DCCT aligned),SNOMED,Concept replaces,40302403,HbA1c level (DCCT aligned),143084009,Procedure,SNOMED
4197971,313835008,HbA1c measurement (DCCT aligned),SNOMED,Maps to,4197971,HbA1c measurement (DCCT aligned),313835008,Procedure,SNOMED
4197971,313835008,HbA1c measurement (DCCT aligned),SNOMED,Mapped from,4197971,HbA1c measurement (DCCT aligned),313835008,Procedure,SNOMED
4197971,313835008,HbA1c measurement (DCCT aligned),SNOMED,Concept same_as from,40302883,HbA1 level (DCCT aligned),143131008,Procedure,SNOMED
44793001,371981000000106,Hb A1c (Haemoglobin A1c) measurement - IFCC (International Federation of Clinical Chemistry and Laboratory Medicine) standardised,SNOMED,Has component,37116827,Glycated hemoglobin-A1c,733830002,Substance,SNOMED
44793001,371981000000106,Hb A1c (Haemoglobin A1c) measurement - IFCC (International Federation of Clinical Chemistry and Laboratory Medicine) standardised,SNOMED,Concept same_as from,3556271,HbA1c level (IFCC aligned),371991000000108,Undefined,SNOMED
44793001,371981000000106,Hb A1c (Haemoglobin A1c) measurement - IFCC (International Federation of Clinical Chemistry and Laboratory Medicine) standardised,SNOMED,Has method,4044177,Measurement - action,129266000,Qualifier Value,SNOMED
44793001,371981000000106,Hb A1c (Haemoglobin A1c) measurement - IFCC (International Federation of Clinical Chemistry and Laboratory Medicine) standardised,SNOMED,Mapped from,3556271,HbA1c level (IFCC aligned),371991000000108,Undefined,SNOMED
44793001,371981000000106,Hb A1c (Haemoglobin A1c) measurement - IFCC (International Federation of Clinical Chemistry and Laboratory Medicine) standardised,SNOMED,Has component,4143304,Glycosylated hemoglobin A,33601001,Substance,SNOMED
44793001,371981000000106,Hb A1c (Haemoglobin A1c) measurement - IFCC (International Federation of Clinical Chemistry and Laboratory Medicine) standardised,SNOMED,Mapped from,37208641,HbA1c (haemoglobin A1c) substance concentration in blood,1107481000000106,Observable Entity,SNOMED
44793001,371981000000106,Hb A1c (Haemoglobin A1c) measurement - IFCC (International Federation of Clinical Chemistry and Laboratory Medicine) standardised,SNOMED,Mapped from,3556272,HbA1c level (IFCC aligned),372001000000106,Undefined,SNOMED
44793001,371981000000106,Hb A1c (Haemoglobin A1c) measurement - IFCC (International Federation of Clinical Chemistry and Laboratory Medicine) standardised,SNOMED,Concept same_as from,3556272,HbA1c level (IFCC aligned),372001000000106,Undefined,SNOMED
44793001,371981000000106,Hb A1c (Haemoglobin A1c) measurement - IFCC (International Federation of Clinical Chemistry and Laboratory Medicine) standardised,SNOMED,Mapped from,44793001,Hb A1c (Haemoglobin A1c) measurement - IFCC (International Federation of Clinical Chemistry and Laboratory Medicine) standardised,371981000000106,Procedure,SNOMED
44793001,371981000000106,Hb A1c (Haemoglobin A1c) measurement - IFCC (International Federation of Clinical Chemistry and Laboratory Medicine) standardised,SNOMED,Maps to,44793001,Hb A1c (Haemoglobin A1c) measurement - IFCC (International Federation of Clinical Chemistry and Laboratory Medicine) standardised,371981000000106,Procedure,SNOMED
44793001,371981000000106,Hb A1c (Haemoglobin A1c) measurement - IFCC (International Federation of Clinical Chemistry and Laboratory Medicine) standardised,SNOMED,Has component,4150368,Hemoglobin A,31299006,Substance,SNOMED
44793001,371981000000106,Hb A1c (Haemoglobin A1c) measurement - IFCC (International Federation of Clinical Chemistry and Laboratory Medicine) standardised,SNOMED,Mapped from,37398434,Haemoglobin A1c level - International Federation of Clinical Chemistry and Laboratory Medicine standardised,999791000000106,Observable Entity,SNOMED
