CONCEPT_ID,CONCEPT_NAME,CONCEPT_CLASS_ID,CONCEPT_VOCAB_ID
4087604,Human immunodeficiency virus infection with neurological disease,Disorder,SNOMED
3313627,Human immunodeficiency virus infection with neurological disease,Clinical Finding,Nebraska Lexicon
3291339,Human immunodeficiency virus infection with secondary clinical infectious disease,Clinical Finding,Nebraska Lexicon
45939586,Human Immunodeficiency Virus Infection Causing Specified Acute Infections,Diagnosis,CIEL
42484251,Human immunodeficiency virus [HIV] disease resulting in infectious and parasitic diseases,KCD7 code,KCD7
44801040,[X]Hiv disease resulting in unspecified infectious and parasitic disease,Disorder,SNOMED
42484252,HIV disease resulting in mycobacterial infection,KCD7 code,KCD7
45922145,human immunodeficiency virus disease HIV resulting in infectious or parasitic disease,Diagnosis,CIEL
45585950,HIV disease resulting in candidiasis,ICD10 code,ICD10
45542556,HIV disease resulting in other bacterial infections,ICD10 code,ICD10
45566541,HIV disease resulting in other viral infections,ICD10 code,ICD10
45542557,HIV disease resulting in multiple infections,ICD10 code,ICD10
45571458,Human immunodeficiency virus [HIV] disease resulting in infectious and parasitic diseases,ICD10 Hierarchy,ICD10
42484253,HIV disease resulting in other bacterial infections,KCD7 code,KCD7
42484259,HIV disease resulting in multiple infections,KCD7 code,KCD7
42484256,HIV disease resulting in candidiasis,KCD7 code,KCD7
45552213,HIV disease resulting in mycobacterial infection,ICD10 code,ICD10
42484255,HIV disease resulting in other viral infections,KCD7 code,KCD7
40380242,[X]Hiv disease resulting in unspecified infectious and parasitic disease,Disorder,SNOMED
45556931,HIV disease resulting in unspecified infectious or parasitic disease,ICD10 code,ICD10
42484260,HIV disease resulting in other infectious and parasitic diseases,KCD7 code,KCD7
42484261,HIV disease resulting in unspecified infectious or parasitic disease,KCD7 code,KCD7
40376601,[X]Hiv disease resulting in unspecified infectious and parasitic disease,Disorder,SNOMED
45556930,HIV disease resulting in other infectious and parasitic diseases,ICD10 code,ICD10
4092686,Human immunodeficiency virus infection with secondary clinical infectious disease,Disorder,SNOMED
4128060,Acquired immune deficiency syndrome-related nephropathy,Disorder,SNOMED
3297618,Acquired immune deficiency syndrome-related nephropathy,Clinical Finding,Nebraska Lexicon
45910975,HIV-associated nephropathy,Diagnosis,CIEL
3225242,Human immunodeficiency virus encephalitis,Clinical Finding,Nebraska Lexicon
45917742,Human immunodefiency virus encephalitis,Diagnosis,CIEL
40515460,AIDS with encephalitis,Disorder,SNOMED
4171124,Congenital acquired immune deficiency syndrome,Disorder,SNOMED
3180937,Congenital acquired immune deficiency syndrome,Clinical Finding,Nebraska Lexicon
3288613,Congenital human immunodeficiency virus positive status syndrome,Clinical Finding,Nebraska Lexicon
4171125,Congenital human immunodeficiency virus positive status syndrome,Disorder,SNOMED
4172009,HIV infection with infectious mononucleosis-like syndrome,Disorder,SNOMED
3377833,Human immunodeficiency virus infection with infectious mononucleosis-like syndrome,Clinical Finding,Nebraska Lexicon
3425363,Congenital human immunodeficiency virus infection,Clinical Finding,Nebraska Lexicon
40525124,AIDS virus with aseptic meningitis,Disorder,SNOMED
40640674,HIV infection with aseptic meningitis,Disorder,SNOMED
3406340,Human immunodeficiency virus infection with aseptic meningitis,Clinical Finding,Nebraska Lexicon
3147223,AIDS virus with aseptic meningitis,Clinical Finding,Nebraska Lexicon
4211956,Neutropenia with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
3386288,Neutropenia associated with acquired immunodeficiency syndrome,Clinical Finding,Nebraska Lexicon
432250,Infectious disease,Disorder,SNOMED
4148615,Neutrophil count,Procedure,SNOMED
4220603,Skin rash with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
40285386,AIDS with rash,Disorder,SNOMED
3266987,Skin rash associated with acquired immunodeficiency syndrome,Clinical Finding,Nebraska Lexicon
3086651,AIDS with rash,Clinical Finding,Nebraska Lexicon
40459343,AIDS with volume depletion,Disorder,SNOMED
4228272,Failure to thrive in infant with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
4222224,Hepatomegaly with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
4222405,Acute endocarditis with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
4228117,Hypovolemia associated with AIDS,Disorder,SNOMED
4226662,Polyneuropathy with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
4222383,Intestinal malabsorption with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
40489022,AIDS with subcutaneous tissue disease,Disorder,SNOMED
37166798,AIDS (acquired immunodeficiency syndrome) wasting syndrome,Disorder,SNOMED
3159066,Subcutaneous tissue disease associated with acquired immunodeficiency syndrome,Clinical Finding,Nebraska Lexicon
4228745,Neuralgia with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
3329308,Acquired immunodeficiency syndrome-associated disorder,Clinical Finding,Nebraska Lexicon
4223585,Subcutaneous tissue disease associated with AIDS,Disorder,SNOMED
4227821,Fever associated with AIDS,Disorder,SNOMED
4226790,Blindness with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
4228757,Low vision with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
40319627,(AIDS with viral/chlamydial dis NOS) or (ornithosis) or (trachoma),Disorder,SNOMED
40269491,AIDS with other disorders involving the immune mechanism,Disorder,SNOMED
3054669,AIDS with volume depletion,Clinical Finding,Nebraska Lexicon
4224553,Agranulocytosis with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
4226110,Central nervous disorder with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
4222402,Hematopoietic system disease with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
4227077,Nutritional deficiency with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
4228115,Retinopathy with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
4225643,Respiratory disorder with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
44784137,Sepsis with acquired immunodeficiency syndrome,Disorder,SNOMED
4227350,Subacute endocarditis with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
4221911,Fatigue with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
4226357,Malignant neoplasm with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
44783780,Cholangitis with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
4223738,Noninfectious gastroenteritis with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
4227519,Neuritis with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
4225027,Malaise with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
4227957,Other disorder of immune system associated with AIDS,Disorder,SNOMED
4224425,Subacute myocarditis with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
4226629,Salivary gland disease with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
4226905,Thrombocytopenia with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
40493262,Infectious disease with acquired immune deficiency syndrome,Disorder,SNOMED
3329397,Pneumococcal pneumonia associated with acquired immunodeficiency syndrome,Clinical Finding,Nebraska Lexicon
4221503,Pneumococcal pneumonia with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
3153052,AIDS with pneumococcal pneumonia,Clinical Finding,Nebraska Lexicon
40553892,AIDS with pneumococcal pneumonia,Disorder,SNOMED
3233324,Mycobacteriosis associated with acquired immunodeficiency syndrome,Clinical Finding,Nebraska Lexicon
4221607,Mycobacteriosis with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
40276911,AIDS with other and unspecified mycobacteriosis,Disorder,SNOMED
3085901,AIDS with other and unspecified mycobacteriosis -RETIRED-,Clinical Finding,Nebraska Lexicon
40276912,AIDS with mycobacteriosis,Disorder,SNOMED
4226658,Tuberculosis with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
3085902,AIDS with mycobacteriosis,Clinical Finding,Nebraska Lexicon
3163018,AIDS with fatigue,Clinical Finding,Nebraska Lexicon
3214777,Fatigue associated with acquired immunodeficiency syndrome,Clinical Finding,Nebraska Lexicon
4234875,Energy / stamina,Observable Entity,SNOMED
40625633,AIDS with fatigue,Disorder,SNOMED
3354854,Candidiasis of lung associated with acquired immunodeficiency syndrome,Clinical Finding,Nebraska Lexicon
40635689,AIDS with candidiasis of lung,Disorder,SNOMED
4222062,Candidiasis of lung with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
3164520,AIDS with candidiasis of lung,Clinical Finding,Nebraska Lexicon
40299569,AIDS with hepatomegaly,Disorder,SNOMED
3260555,Hepatomegaly associated with acquired immunodeficiency syndrome,Clinical Finding,Nebraska Lexicon
3088459,AIDS with hepatomegaly,Clinical Finding,Nebraska Lexicon
3157178,AIDS with encephalitis,Clinical Finding,Nebraska Lexicon
4222717,Subacute adenoviral encephalitis with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
3349116,Encephalitis associated with acquired immunodeficiency syndrome,Clinical Finding,Nebraska Lexicon
40570042,AIDS with encephalitis,Disorder,SNOMED
4222250,Encephalitis with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
3062678,Human immunodefiency virus subacute encephalitis,Clinical Finding,Nebraska Lexicon
4228612,Encephalomyelitis with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
40430583,AIDS with intestinal malabsorption,Disorder,SNOMED
3331113,Intestinal malabsorption associated with acquired immunodeficiency syndrome,Clinical Finding,Nebraska Lexicon
3137417,AIDS with intestinal malabsorption,Clinical Finding,Nebraska Lexicon
3147941,AIDS with haematopoietic system disease,Clinical Finding,Nebraska Lexicon
4227200,Hypersplenism associated with AIDS,Disorder,SNOMED
4227511,Lymphadenopathy associated with AIDS,Disorder,SNOMED
40522596,AIDS with hematopoietic system disease,Disorder,SNOMED
4228776,Splenomegaly associated with AIDS,Disorder,SNOMED
3418966,Hematopoietic system disease associated with acquired immunodeficiency syndrome,Clinical Finding,Nebraska Lexicon
4225810,Aplastic anemia with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
3251848,Acute endocarditis associated with acquired immunodeficiency syndrome,Clinical Finding,Nebraska Lexicon
40349877,AIDS with acute endocarditis,Disorder,SNOMED
3140613,AIDS with acute endocarditis,Clinical Finding,Nebraska Lexicon
3108519,AIDS with cryptococcosis,Clinical Finding,Nebraska Lexicon
4222712,Cryptococcosis with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
40321527,AIDS with cryptococcosis,Disorder,SNOMED
3309131,Cryptococcosis associated with acquired immunodeficiency syndrome,Clinical Finding,Nebraska Lexicon
3147083,AIDS with subacute adenoviral encephalitis,Clinical Finding,Nebraska Lexicon
3214217,Subacute adenoviral encephalitis associated with acquired immunodeficiency syndrome,Clinical Finding,Nebraska Lexicon
40513338,AIDS with subacute adenoviral encephalitis,Disorder,SNOMED
40287885,AIDS with subacute adenoviral encephalitis,Disorder,SNOMED
3161379,AIDS with bacterial pneumonia,Clinical Finding,Nebraska Lexicon
3267071,Bacterial pneumonia associated with acquired immunodeficiency syndrome,Clinical Finding,Nebraska Lexicon
40607612,AIDS with bacterial pneumonia,Disorder,SNOMED
4226631,Progressive multifocal leukoencephalopathy with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
4223276,Central nervous system demyelinating disease with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
40638708,AIDS with CNS demyelinating disease,Disorder,SNOMED
3164362,AIDS with CNS demyelinating disease,Clinical Finding,Nebraska Lexicon
3277373,Central nervous system demyelinating disease associated with acquired immunodeficiency syndrome,Clinical Finding,Nebraska Lexicon
3338866,Strongyloidiasis associated with acquired immunodeficiency syndrome,Clinical Finding,Nebraska Lexicon
3160496,AIDS with strongyloidiasis,Clinical Finding,Nebraska Lexicon
40601201,AIDS with strongyloidiasis,Disorder,SNOMED
4223597,Strongyloidiasis with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
3384494,Noninfectious gastroenteritis associated with acquired immunodeficiency syndrome,Clinical Finding,Nebraska Lexicon
40604980,AIDS with noninfectious gastroenteritis,Disorder,SNOMED
3160952,AIDS with noninfectious gastroenteritis,Clinical Finding,Nebraska Lexicon
3163320,AIDS with retinal vascular changes,Clinical Finding,Nebraska Lexicon
4223918,Retinal vascular changes with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
40628917,AIDS with retinal vascular changes,Disorder,SNOMED
3364505,Retinal vascular changes associated with acquired immunodeficiency syndrome,Clinical Finding,Nebraska Lexicon
40572055,AIDS with myelopathy,Disorder,SNOMED
4227974,Myelitis with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
3302645,Myelopathy associated with acquired immunodeficiency syndrome,Clinical Finding,Nebraska Lexicon
3156049,AIDS with myelopathy,Clinical Finding,Nebraska Lexicon
