TARGET_CONCEPT_ID,TARGET_CONCEPT_CODE,TARGET_CONCEPT_NAME,TARGET_VOCAB_ID,RELATIONSHIP_ID,CONCEPT_ID,CONCEPT_NAME,CONCEPT_CODE,CONCEPT_CLASS_ID,CONCEPT_VOCAB_ID
193157,93518009,Hodgkin's disease, nodular sclerosis of spleen,SNOMED,Mapped from,40386196,Hodgkin's disease, nodular sclerosis of spleen,188571008,Disorder,SNOMED
193157,93518009,Hodgkin's disease, nodular sclerosis of spleen,SNOMED,Mapped from,193157,Hodgkin's disease, nodular sclerosis of spleen,93518009,Disorder,SNOMED
193308,57497006,Congenital anomaly of spleen,SNOMED,Mapped from,4004780,Anomalies of spleen NOS,205738007,Disorder,SNOMED
193308,57497006,Congenital anomaly of spleen,SNOMED,Concept was_a from,3536773,Other specified anomalies of spleen,625391000000102,Disorder,SNOMED
193308,57497006,Congenital anomaly of spleen,SNOMED,Subsumes,37397117,Biliary atresia with splenic malformation syndrome,717156002,Disorder,SNOMED
193308,57497006,Congenital anomaly of spleen,SNOMED,Mapped from,3536773,Other specified anomalies of spleen,625391000000102,Disorder,SNOMED
193308,57497006,Congenital anomaly of spleen,SNOMED,Subsumes,4247481,Congenital malposition of spleen,93351001,Disorder,SNOMED
193308,57497006,Congenital anomaly of spleen,SNOMED,Mapped from,4007569,Other specified anomalies of spleen,205737002,Disorder,SNOMED
193308,57497006,Congenital anomaly of spleen,SNOMED,Mapped from,44821214,Anomalies of spleen,759.0,4-dig billing code,ICD9CM
193308,57497006,Congenital anomaly of spleen,SNOMED,Subsumes,4245346,Congenital cyst of spleen,93049005,Disorder,SNOMED
193308,57497006,Congenital anomaly of spleen,SNOMED,Subsumes,4245228,Congenital abnormal shape of spleen,92946005,Disorder,SNOMED
193308,57497006,Congenital anomaly of spleen,SNOMED,Subsumes,45765640,Aplasia of spleen,702624008,Disorder,SNOMED
193308,57497006,Congenital anomaly of spleen,SNOMED,Subsumes,4005277,Mis-shapen spleen,205736006,Disorder,SNOMED
193308,57497006,Congenital anomaly of spleen,SNOMED,Subsumes,4304186,Accessory spleen,10362008,Disorder,SNOMED
193308,57497006,Congenital anomaly of spleen,SNOMED,Subsumes,4244020,Congenital absence of spleen,93030006,Disorder,SNOMED
193308,57497006,Congenital anomaly of spleen,SNOMED,Subsumes,4121269,Epidermoid cyst of spleen,234501002,Disorder,SNOMED
193308,57497006,Congenital anomaly of spleen,SNOMED,Subsumes,4275731,Ectopic spleen,65146007,Disorder,SNOMED
193308,57497006,Congenital anomaly of spleen,SNOMED,Concept was_a from,4007569,Other specified anomalies of spleen,205737002,Disorder,SNOMED
193308,57497006,Congenital anomaly of spleen,SNOMED,Maps to,193308,Congenital anomaly of spleen,57497006,Disorder,SNOMED
193308,57497006,Congenital anomaly of spleen,SNOMED,Subsumes,4265755,Splenogonadal fusion,62042001,Disorder,SNOMED
193308,57497006,Congenital anomaly of spleen,SNOMED,Subsumes,4273768,Congenital splenomegaly,36752001,Disorder,SNOMED
193308,57497006,Congenital anomaly of spleen,SNOMED,Mapped from,45582685,Congenital malformations of spleen,Q89.09,5-char billing code,ICD10CM
193308,57497006,Congenital anomaly of spleen,SNOMED,Subsumes,4246929,Congenital hypoplasia of spleen,93292008,Disorder,SNOMED
193308,57497006,Congenital anomaly of spleen,SNOMED,Mapped from,193308,Congenital anomaly of spleen,57497006,Disorder,SNOMED
193308,57497006,Congenital anomaly of spleen,SNOMED,Subsumes,4176288,Congenital lobulation of spleen,42780004,Disorder,SNOMED
193308,57497006,Congenital anomaly of spleen,SNOMED,Mapped from,1572174,Congenital absence and malformations of spleen,Q89.0,4-char nonbill code,ICD10CM
193308,57497006,Congenital anomaly of spleen,SNOMED,Concept was_a from,4004780,Anomalies of spleen NOS,205738007,Disorder,SNOMED
193418,94071006,Primary malignant neoplasm of spleen,SNOMED,Concept same_as from,40454456,Malignant tumor of spleen,254616004,Disorder,SNOMED
193418,94071006,Primary malignant neoplasm of spleen,SNOMED,Maps to,193418,Primary malignant neoplasm of spleen,94071006,Disorder,SNOMED
193418,94071006,Primary malignant neoplasm of spleen,SNOMED,Mapped from,193418,Primary malignant neoplasm of spleen,94071006,Disorder,SNOMED
193418,94071006,Primary malignant neoplasm of spleen,SNOMED,Mapped from,44820603,Malignant neoplasm of spleen, not elsewhere classified,159.1,4-dig billing code,ICD9CM
193418,94071006,Primary malignant neoplasm of spleen,SNOMED,Subsumes,37166183,Primary fibrosarcoma of spleen,1259312003,Disorder,SNOMED
193418,94071006,Primary malignant neoplasm of spleen,SNOMED,Subsumes,618683,Primary follicular dendritic cell sarcoma of spleen,84821000119100,Disorder,SNOMED
193418,94071006,Primary malignant neoplasm of spleen,SNOMED,Subsumes,444440,Burkitt's tumor of spleen,92515003,Disorder,SNOMED
193418,94071006,Primary malignant neoplasm of spleen,SNOMED,Mapped from,40454456,Malignant tumor of spleen,254616004,Disorder,SNOMED
193418,94071006,Primary malignant neoplasm of spleen,SNOMED,Mapped from,35206167,Malignant neoplasm of spleen,C26.1,4-char billing code,ICD10CM
193448,58639003,Doan-Wiseman syndrome,SNOMED,Mapped from,193448,Doan-Wiseman syndrome,58639003,Disorder,SNOMED
193448,58639003,Doan-Wiseman syndrome,SNOMED,Maps to,193448,Doan-Wiseman syndrome,58639003,Disorder,SNOMED
193448,58639003,Doan-Wiseman syndrome,SNOMED,Mapped from,45576415,Neutropenic splenomegaly,D73.81,5-char billing code,ICD10CM
193448,58639003,Doan-Wiseman syndrome,SNOMED,Mapped from,44829913,Neutropenic splenomegaly,289.53,5-dig billing code,ICD9CM
193721,93189002,Malignant histiocytosis of spleen,SNOMED,Mapped from,193721,Malignant histiocytosis of spleen,93189002,Disorder,SNOMED
193721,93189002,Malignant histiocytosis of spleen,SNOMED,Mapped from,44820638,Malignant histiocytosis, spleen,202.37,5-dig billing code,ICD9CM
193721,93189002,Malignant histiocytosis of spleen,SNOMED,Maps to,193721,Malignant histiocytosis of spleen,93189002,Disorder,SNOMED
195176,28399005,Tuberculosis of spleen,SNOMED,Mapped from,44833214,Tuberculosis of spleen, unspecified,017.70,5-dig billing code,ICD9CM
195176,28399005,Tuberculosis of spleen,SNOMED,Mapped from,45561689,Tuberculosis of spleen,A18.85,5-char billing code,ICD10CM
195176,28399005,Tuberculosis of spleen,SNOMED,Mapped from,44825129,Tuberculosis of spleen, tubercle bacilli found (in sputum) by microscopy,017.73,5-dig billing code,ICD9CM
195176,28399005,Tuberculosis of spleen,SNOMED,Mapped from,44825130,Tuberculosis of spleen, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals],017.76,5-dig billing code,ICD9CM
195176,28399005,Tuberculosis of spleen,SNOMED,Mapped from,44830908,Tuberculosis of spleen, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically,017.75,5-dig billing code,ICD9CM
195176,28399005,Tuberculosis of spleen,SNOMED,Mapped from,44822805,Tuberculosis of spleen, bacteriological or histological examination not done,017.71,5-dig billing code,ICD9CM
195176,28399005,Tuberculosis of spleen,SNOMED,Mapped from,44826314,Tuberculosis of spleen,017.7,4-dig nonbill code,ICD9CM
195176,28399005,Tuberculosis of spleen,SNOMED,Mapped from,44828658,Tuberculosis of spleen, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture,017.74,5-dig billing code,ICD9CM
195176,28399005,Tuberculosis of spleen,SNOMED,Mapped from,44825128,Tuberculosis of spleen, bacteriological or histological examination unknown (at present),017.72,5-dig billing code,ICD9CM
195176,28399005,Tuberculosis of spleen,SNOMED,Mapped from,195176,Tuberculosis of spleen,28399005,Disorder,SNOMED
195176,28399005,Tuberculosis of spleen,SNOMED,Has causative agent,4035081,Mycobacterium tuberculosis complex,113858008,Organism,SNOMED
195176,28399005,Tuberculosis of spleen,SNOMED,Maps to,195176,Tuberculosis of spleen,28399005,Disorder,SNOMED
195201,188506004,Lymphosarcoma of spleen,SNOMED,Mapped from,195201,Lymphosarcoma of spleen,188506004,Disorder,SNOMED
195201,188506004,Lymphosarcoma of spleen,SNOMED,Maps to,195201,Lymphosarcoma of spleen,188506004,Disorder,SNOMED
195201,188506004,Lymphosarcoma of spleen,SNOMED,Mapped from,44826417,Lymphosarcoma, spleen,200.17,5-dig billing code,ICD9CM
195201,188506004,Lymphosarcoma of spleen,SNOMED,Mapped from,35206412,Lymphosarcoma, spleen,C85.07,5-char billing code,ICD10CM
195760,95263006,Sézary's disease of spleen,SNOMED,Mapped from,195760,Sézary's disease of spleen,95263006,Disorder,SNOMED
195760,95263006,Sézary's disease of spleen,SNOMED,Concept same_as from,40386642,Sézary's disease of spleen,188636003,Disorder,SNOMED
195760,95263006,Sézary's disease of spleen,SNOMED,Maps to,195760,Sézary's disease of spleen,95263006,Disorder,SNOMED
195760,95263006,Sézary's disease of spleen,SNOMED,Mapped from,44833327,Sezary's disease, spleen,202.27,5-dig billing code,ICD9CM
195760,95263006,Sézary's disease of spleen,SNOMED,Concept replaces,40386642,Sézary's disease of spleen,188636003,Disorder,SNOMED
195760,95263006,Sézary's disease of spleen,SNOMED,Mapped from,45605315,Sezary disease, spleen,C84.17,5-char billing code,ICD10CM
195760,95263006,Sézary's disease of spleen,SNOMED,Mapped from,40386642,Sézary's disease of spleen,188636003,Disorder,SNOMED
195961,20213006,Injury of spleen without open wound into abdominal cavity,SNOMED,Maps to,195961,Injury of spleen without open wound into abdominal cavity,20213006,Disorder,SNOMED
195961,20213006,Injury of spleen without open wound into abdominal cavity,SNOMED,Subsumes,442585,Laceration extending into parenchyma of spleen without open wound into abdominal cavity,61014001,Disorder,SNOMED
195961,20213006,Injury of spleen without open wound into abdominal cavity,SNOMED,Mapped from,44827075,Other injury into spleen without mention of open wound into cavity,865.09,5-dig billing code,ICD9CM
195961,20213006,Injury of spleen without open wound into abdominal cavity,SNOMED,Subsumes,444274,Massive parenchymal disruption of spleen without open wound into abdominal cavity,86006001,Disorder,SNOMED
195961,20213006,Injury of spleen without open wound into abdominal cavity,SNOMED,Mapped from,44827074,Injury to spleen without mention of open wound into cavity, unspecified injury,865.00,5-dig billing code,ICD9CM
195961,20213006,Injury of spleen without open wound into abdominal cavity,SNOMED,Subsumes,193625,Capsular tear without major disruption of parenchyma of spleen AND without open wound into abdominal cavity,12227007,Disorder,SNOMED
195961,20213006,Injury of spleen without open wound into abdominal cavity,SNOMED,Has due to,36674407,Traumatic event,773760007,Event,SNOMED
195961,20213006,Injury of spleen without open wound into abdominal cavity,SNOMED,Mapped from,44824729,Injury to spleen without mention of open wound into cavity,865.0,4-dig nonbill code,ICD9CM
195961,20213006,Injury of spleen without open wound into abdominal cavity,SNOMED,Mapped from,195961,Injury of spleen without open wound into abdominal cavity,20213006,Disorder,SNOMED
196355,93536009,Hodgkin's granuloma of spleen,SNOMED,Mapped from,40386161,Hodgkin's granuloma of spleen,188540004,Disorder,SNOMED
196355,93536009,Hodgkin's granuloma of spleen,SNOMED,Mapped from,196355,Hodgkin's granuloma of spleen,93536009,Disorder,SNOMED
196355,93536009,Hodgkin's granuloma of spleen,SNOMED,Maps to,196355,Hodgkin's granuloma of spleen,93536009,Disorder,SNOMED
196355,93536009,Hodgkin's granuloma of spleen,SNOMED,Mapped from,44833319,Hodgkin's granuloma, spleen,201.17,5-dig billing code,ICD9CM
196355,93536009,Hodgkin's granuloma of spleen,SNOMED,Concept replaces,40386161,Hodgkin's granuloma of spleen,188540004,Disorder,SNOMED
196355,93536009,Hodgkin's granuloma of spleen,SNOMED,Concept same_as from,40386161,Hodgkin's granuloma of spleen,188540004,Disorder,SNOMED
196943,95846001,Red blood cell sequestration in spleen,SNOMED,Mapped from,196943,Red blood cell sequestration in spleen,95846001,Disorder,SNOMED
196943,95846001,Red blood cell sequestration in spleen,SNOMED,Subsumes,40485018,Acute sickle cell splenic sequestration crisis,444108000,Disorder,SNOMED
196943,95846001,Red blood cell sequestration in spleen,SNOMED,Mapped from,44836952,Splenic sequestration,289.52,5-dig billing code,ICD9CM
196943,95846001,Red blood cell sequestration in spleen,SNOMED,Maps to,196943,Red blood cell sequestration in spleen,95846001,Disorder,SNOMED
196951,191382009,Chronic congestive splenomegaly,SNOMED,Mapped from,196951,Chronic congestive splenomegaly,191382009,Disorder,SNOMED
196951,191382009,Chronic congestive splenomegaly,SNOMED,Mapped from,44836951,Chronic congestive splenomegaly,289.51,5-dig billing code,ICD9CM
196951,191382009,Chronic congestive splenomegaly,SNOMED,Mapped from,35206781,Chronic congestive splenomegaly,D73.2,4-char billing code,ICD10CM
196951,191382009,Chronic congestive splenomegaly,SNOMED,Maps to,196951,Chronic congestive splenomegaly,191382009,Disorder,SNOMED
197816,93140007,Letterer-Siwe disease of spleen,SNOMED,Maps to,197816,Letterer-Siwe disease of spleen,93140007,Disorder,SNOMED
197816,93140007,Letterer-Siwe disease of spleen,SNOMED,Mapped from,44821754,Letterer-siwe disease, spleen,202.57,5-dig billing code,ICD9CM
197816,93140007,Letterer-Siwe disease of spleen,SNOMED,Mapped from,197816,Letterer-Siwe disease of spleen,93140007,Disorder,SNOMED
198374,95193005,Nodular lymphoma of spleen,SNOMED,Concept same_as from,40386245,Nodular lymphoma of spleen,188615000,Disorder,SNOMED
198374,95193005,Nodular lymphoma of spleen,SNOMED,Concept replaces,40386245,Nodular lymphoma of spleen,188615000,Disorder,SNOMED
198374,95193005,Nodular lymphoma of spleen,SNOMED,Mapped from,40386245,Nodular lymphoma of spleen,188615000,Disorder,SNOMED
198374,95193005,Nodular lymphoma of spleen,SNOMED,Mapped from,35206342,Other types of follicular non-Hodgkin's lymphoma, spleen,C82.77,5-char billing code,ICD10CM
198374,95193005,Nodular lymphoma of spleen,SNOMED,Mapped from,44828753,Nodular lymphoma, spleen,202.07,5-dig billing code,ICD9CM
198374,95193005,Nodular lymphoma of spleen,SNOMED,Mapped from,45561848,Follicular lymphoma, unspecified, spleen,C82.97,5-char billing code,ICD10CM
198374,95193005,Nodular lymphoma of spleen,SNOMED,Mapped from,45571553,Cutaneous follicle center lymphoma, spleen,C82.67,5-char billing code,ICD10CM
198374,95193005,Nodular lymphoma of spleen,SNOMED,Mapped from,45561846,Other types of follicular lymphoma, spleen,C82.87,5-char billing code,ICD10CM
198374,95193005,Nodular lymphoma of spleen,SNOMED,Mapped from,198374,Nodular lymphoma of spleen,95193005,Disorder,SNOMED
198374,95193005,Nodular lymphoma of spleen,SNOMED,Maps to,198374,Nodular lymphoma of spleen,95193005,Disorder,SNOMED
198381,93500006,Hodgkin's disease, lymphocytic-histiocytic predominance of spleen,SNOMED,Mapped from,45600535,Nodular lymphocyte predominant Hodgkin lymphoma, spleen,C81.07,5-char billing code,ICD10CM
198381,93500006,Hodgkin's disease, lymphocytic-histiocytic predominance of spleen,SNOMED,Mapped from,45605297,Lymphocyte-rich Hodgkin lymphoma, spleen,C81.47,5-char billing code,ICD10CM
198381,93500006,Hodgkin's disease, lymphocytic-histiocytic predominance of spleen,SNOMED,Concept same_as from,439289,Hodgkin's, lymphocytic-histiocytic predominance of spleen,188561006,Disorder,SNOMED
198381,93500006,Hodgkin's disease, lymphocytic-histiocytic predominance of spleen,SNOMED,Mapped from,439289,Hodgkin's, lymphocytic-histiocytic predominance of spleen,188561006,Disorder,SNOMED
198381,93500006,Hodgkin's disease, lymphocytic-histiocytic predominance of spleen,SNOMED,Mapped from,44819450,Hodgkin's paragranuloma, spleen,201.07,5-dig billing code,ICD9CM
198381,93500006,Hodgkin's disease, lymphocytic-histiocytic predominance of spleen,SNOMED,Mapped from,44836863,Hodgkin's disease, lymphocytic-histiocytic predominance, spleen,201.47,5-dig billing code,ICD9CM
198381,93500006,Hodgkin's disease, lymphocytic-histiocytic predominance of spleen,SNOMED,Concept same_as from,40385821,Hodgkin's paragranuloma of spleen,188530002,Disorder,SNOMED
198381,93500006,Hodgkin's disease, lymphocytic-histiocytic predominance of spleen,SNOMED,Mapped from,40385821,Hodgkin's paragranuloma of spleen,188530002,Disorder,SNOMED
198381,93500006,Hodgkin's disease, lymphocytic-histiocytic predominance of spleen,SNOMED,Maps to,198381,Hodgkin's disease, lymphocytic-histiocytic predominance of spleen,93500006,Disorder,SNOMED
198381,93500006,Hodgkin's disease, lymphocytic-histiocytic predominance of spleen,SNOMED,Mapped from,198381,Hodgkin's disease, lymphocytic-histiocytic predominance of spleen,93500006,Disorder,SNOMED
198381,93500006,Hodgkin's disease, lymphocytic-histiocytic predominance of spleen,SNOMED,Mapped from,193427,Hodgkin's paragranuloma of spleen,93545005,Disorder,SNOMED
198381,93500006,Hodgkin's disease, lymphocytic-histiocytic predominance of spleen,SNOMED,Concept same_as from,193427,Hodgkin's paragranuloma of spleen,93545005,Disorder,SNOMED
198704,93527005,Hodgkin's disease of spleen,SNOMED,Mapped from,45547533,Other Hodgkin lymphoma, spleen,C81.77,5-char billing code,ICD10CM
198704,93527005,Hodgkin's disease of spleen,SNOMED,Mapped from,44819458,Hodgkin's disease, unspecified type, spleen,201.97,5-dig billing code,ICD9CM
198704,93527005,Hodgkin's disease of spleen,SNOMED,Subsumes,196355,Hodgkin's granuloma of spleen,93536009,Disorder,SNOMED
198704,93527005,Hodgkin's disease of spleen,SNOMED,Subsumes,193427,Hodgkin's paragranuloma of spleen,93545005,Disorder,SNOMED
198704,93527005,Hodgkin's disease of spleen,SNOMED,Maps to,198704,Hodgkin's disease of spleen,93527005,Disorder,SNOMED
198704,93527005,Hodgkin's disease of spleen,SNOMED,Subsumes,439281,Hodgkin's disease, lymphocytic depletion of spleen,188592008,Disorder,SNOMED
198704,93527005,Hodgkin's disease of spleen,SNOMED,Subsumes,198381,Hodgkin's disease, lymphocytic-histiocytic predominance of spleen,93500006,Disorder,SNOMED
198704,93527005,Hodgkin's disease of spleen,SNOMED,Mapped from,198704,Hodgkin's disease of spleen,93527005,Disorder,SNOMED
198704,93527005,Hodgkin's disease of spleen,SNOMED,Subsumes,193157,Hodgkin's disease, nodular sclerosis of spleen,93518009,Disorder,SNOMED
198704,93527005,Hodgkin's disease of spleen,SNOMED,Subsumes,442159,Hodgkin's disease, mixed cellularity of spleen,93509007,Disorder,SNOMED
198704,93527005,Hodgkin's disease of spleen,SNOMED,Subsumes,198710,Hodgkin's sarcoma of spleen,93554008,Disorder,SNOMED
198704,93527005,Hodgkin's disease of spleen,SNOMED,Mapped from,45571548,Hodgkin lymphoma, unspecified, spleen,C81.97,5-char billing code,ICD10CM
198710,93554008,Hodgkin's sarcoma of spleen,SNOMED,Mapped from,40386172,Hodgkin's sarcoma of spleen,188550003,Disorder,SNOMED
198710,93554008,Hodgkin's sarcoma of spleen,SNOMED,Mapped from,44829832,Hodgkin's sarcoma, spleen,201.27,5-dig billing code,ICD9CM
198710,93554008,Hodgkin's sarcoma of spleen,SNOMED,Mapped from,198710,Hodgkin's sarcoma of spleen,93554008,Disorder,SNOMED
198710,93554008,Hodgkin's sarcoma of spleen,SNOMED,Maps to,198710,Hodgkin's sarcoma of spleen,93554008,Disorder,SNOMED
198710,93554008,Hodgkin's sarcoma of spleen,SNOMED,Concept same_as from,40386172,Hodgkin's sarcoma of spleen,188550003,Disorder,SNOMED
198710,93554008,Hodgkin's sarcoma of spleen,SNOMED,Concept replaces,40386172,Hodgkin's sarcoma of spleen,188550003,Disorder,SNOMED
200343,93198004,Malignant lymphoma of spleen,SNOMED,Subsumes,444440,Burkitt's tumor of spleen,92515003,Disorder,SNOMED
200343,93198004,Malignant lymphoma of spleen,SNOMED,Subsumes,195760,Sézary's disease of spleen,95263006,Disorder,SNOMED
200343,93198004,Malignant lymphoma of spleen,SNOMED,Mapped from,44830995,Primary central nervous system lymphoma, spleen,200.57,5-dig billing code,ICD9CM
200343,93198004,Malignant lymphoma of spleen,SNOMED,Mapped from,44833316,Large cell lymphoma, spleen,200.77,5-dig billing code,ICD9CM
200343,93198004,Malignant lymphoma of spleen,SNOMED,Mapped from,45581245,Mature T/NK-cell lymphomas, unspecified, spleen,C84.97,5-char billing code,ICD10CM
200343,93198004,Malignant lymphoma of spleen,SNOMED,Mapped from,45595699,Follicular lymphoma grade II, spleen,C82.17,5-char billing code,ICD10CM
200343,93198004,Malignant lymphoma of spleen,SNOMED,Mapped from,44833332,Peripheral T cell lymphoma, spleen,202.77,5-dig billing code,ICD9CM
200343,93198004,Malignant lymphoma of spleen,SNOMED,Mapped from,45537869,Other specified types of non-Hodgkin lymphoma, spleen,C85.87,5-char billing code,ICD10CM
200343,93198004,Malignant lymphoma of spleen,SNOMED,Mapped from,35206352,Mixed small and large cell (diffuse) non-Hodgkin's lymphoma, spleen,C83.27,5-char billing code,ICD10CM
