TARGET_CONCEPT_ID,TARGET_CONCEPT_CODE,TARGET_CONCEPT_NAME,TARGET_VOCAB_ID,RELATIONSHIP_ID,CONCEPT_ID,CONCEPT_NAME,CONCEPT_CODE,CONCEPT_CLASS_ID,CONCEPT_VOCAB_ID
4248524,407555005,Sitting diastolic blood pressure,SNOMED,Has property,36716283,Pressure,722243006,Qualifier Value,SNOMED
4248524,407555005,Sitting diastolic blood pressure,SNOMED,Inheres in,4014241,Structure of cardiovascular system,113257007,Body Structure,SNOMED
4248524,407555005,Sitting diastolic blood pressure,SNOMED,Mapped from,3571349,Sitting diastolic blood pressure,100161000000107,Undefined,SNOMED
4248524,407555005,Sitting diastolic blood pressure,SNOMED,Concept same_as from,3571349,Sitting diastolic blood pressure,100161000000107,Undefined,SNOMED
4248524,407555005,Sitting diastolic blood pressure,SNOMED,Has precondition,4142787,Sitting position,33586001,Clinical Finding,SNOMED
4248524,407555005,Sitting diastolic blood pressure,SNOMED,Concept same_as from,3551315,Sitting diastolic blood pressure,95291000000106,Undefined,SNOMED
4248524,407555005,Sitting diastolic blood pressure,SNOMED,Mapped from,3551315,Sitting diastolic blood pressure,95291000000106,Undefined,SNOMED
4248524,407555005,Sitting diastolic blood pressure,SNOMED,Characterizes,36716961,Diastolic phase,723229005,Qualifier Value,SNOMED
4248524,407555005,Sitting diastolic blood pressure,SNOMED,Maps to,4248524,Sitting diastolic blood pressure,407555005,Observable Entity,SNOMED
4248524,407555005,Sitting diastolic blood pressure,SNOMED,Mapped from,4248524,Sitting diastolic blood pressure,407555005,Observable Entity,SNOMED
4248524,407555005,Sitting diastolic blood pressure,SNOMED,Has scale type,4149267,Quantitative,30766002,Qualifier Value,SNOMED
4268883,400975005,Standing diastolic blood pressure,SNOMED,Inheres in,4014241,Structure of cardiovascular system,113257007,Body Structure,SNOMED
4268883,400975005,Standing diastolic blood pressure,SNOMED,Mapped from,3550890,Standing diastolic blood pressure,75141000000102,Undefined,SNOMED
4268883,400975005,Standing diastolic blood pressure,SNOMED,Concept same_as from,3550890,Standing diastolic blood pressure,75141000000102,Undefined,SNOMED
4268883,400975005,Standing diastolic blood pressure,SNOMED,Concept same_as from,3550988,Standing diastolic blood pressure,79411000000108,Undefined,SNOMED
4268883,400975005,Standing diastolic blood pressure,SNOMED,Has scale type,4149267,Quantitative,30766002,Qualifier Value,SNOMED
4268883,400975005,Standing diastolic blood pressure,SNOMED,Maps to,4268883,Standing diastolic blood pressure,400975005,Observable Entity,SNOMED
4268883,400975005,Standing diastolic blood pressure,SNOMED,Has precondition,4033753,Orthostatic body position,10904000,Clinical Finding,SNOMED
4268883,400975005,Standing diastolic blood pressure,SNOMED,Characterizes,36716961,Diastolic phase,723229005,Qualifier Value,SNOMED
4268883,400975005,Standing diastolic blood pressure,SNOMED,Has property,36716283,Pressure,722243006,Qualifier Value,SNOMED
4268883,400975005,Standing diastolic blood pressure,SNOMED,Mapped from,3550988,Standing diastolic blood pressure,79411000000108,Undefined,SNOMED
4268883,400975005,Standing diastolic blood pressure,SNOMED,Mapped from,4268883,Standing diastolic blood pressure,400975005,Observable Entity,SNOMED
35610320,1091811000000102,Diastolic arterial pressure,SNOMED,Characterizes,36716961,Diastolic phase,723229005,Qualifier Value,SNOMED
35610320,1091811000000102,Diastolic arterial pressure,SNOMED,Has scale type,4149267,Quantitative,30766002,Qualifier Value,SNOMED
35610320,1091811000000102,Diastolic arterial pressure,SNOMED,Has property,36716283,Pressure,722243006,Qualifier Value,SNOMED
35610320,1091811000000102,Diastolic arterial pressure,SNOMED,Concept same_as from,40620464,Diastolic arterial pressure,67726005,Observable Entity,SNOMED
35610320,1091811000000102,Diastolic arterial pressure,SNOMED,Mapped from,40620464,Diastolic arterial pressure,67726005,Observable Entity,SNOMED
35610320,1091811000000102,Diastolic arterial pressure,SNOMED,Maps to,35610320,Diastolic arterial pressure,1091811000000102,Observable Entity,SNOMED
35610320,1091811000000102,Diastolic arterial pressure,SNOMED,Mapped from,35610320,Diastolic arterial pressure,1091811000000102,Observable Entity,SNOMED
35610320,1091811000000102,Diastolic arterial pressure,SNOMED,Inheres in,4199457,Arterial structure,51114001,Body Structure,SNOMED
37160568,1162735000,Self reported diastolic blood pressure,SNOMED,Has technique,603082,Self reported,1156040003,Qualifier Value,SNOMED
37160568,1162735000,Self reported diastolic blood pressure,SNOMED,Has scale type,4149267,Quantitative,30766002,Qualifier Value,SNOMED
37160568,1162735000,Self reported diastolic blood pressure,SNOMED,Mapped from,37160568,Self reported diastolic blood pressure,1162735000,Observable Entity,SNOMED
37160568,1162735000,Self reported diastolic blood pressure,SNOMED,Maps to,37160568,Self reported diastolic blood pressure,1162735000,Observable Entity,SNOMED
37160568,1162735000,Self reported diastolic blood pressure,SNOMED,Has property,36716283,Pressure,722243006,Qualifier Value,SNOMED
37160568,1162735000,Self reported diastolic blood pressure,SNOMED,Characterizes,36716961,Diastolic phase,723229005,Qualifier Value,SNOMED
37160568,1162735000,Self reported diastolic blood pressure,SNOMED,Inheres in,4014241,Structure of cardiovascular system,113257007,Body Structure,SNOMED
37399010,716632005,Baseline diastolic blood pressure,SNOMED,Mapped from,37399010,Baseline diastolic blood pressure,716632005,Observable Entity,SNOMED
37399010,716632005,Baseline diastolic blood pressure,SNOMED,Has property,36716283,Pressure,722243006,Qualifier Value,SNOMED
37399010,716632005,Baseline diastolic blood pressure,SNOMED,Has scale type,4149267,Quantitative,30766002,Qualifier Value,SNOMED
37399010,716632005,Baseline diastolic blood pressure,SNOMED,Characterizes,36716961,Diastolic phase,723229005,Qualifier Value,SNOMED
37399010,716632005,Baseline diastolic blood pressure,SNOMED,Concept same_as from,46284420,Baseline diastolic blood pressure,945851000000103,Observable Entity,SNOMED
37399010,716632005,Baseline diastolic blood pressure,SNOMED,Mapped from,46284420,Baseline diastolic blood pressure,945851000000103,Observable Entity,SNOMED
37399010,716632005,Baseline diastolic blood pressure,SNOMED,Maps to,37399010,Baseline diastolic blood pressure,716632005,Observable Entity,SNOMED
37399010,716632005,Baseline diastolic blood pressure,SNOMED,Inheres in,4014241,Structure of cardiovascular system,113257007,Body Structure,SNOMED
40486938,446226005,Diastolic blood pressure on admission,SNOMED,Mapped from,40486938,Diastolic blood pressure on admission,446226005,Observable Entity,SNOMED
40486938,446226005,Diastolic blood pressure on admission,SNOMED,Characterizes,36716961,Diastolic phase,723229005,Qualifier Value,SNOMED
40486938,446226005,Diastolic blood pressure on admission,SNOMED,Maps to,40486938,Diastolic blood pressure on admission,446226005,Observable Entity,SNOMED
40486938,446226005,Diastolic blood pressure on admission,SNOMED,Has scale type,4149267,Quantitative,30766002,Qualifier Value,SNOMED
40486938,446226005,Diastolic blood pressure on admission,SNOMED,Inheres in,4014241,Structure of cardiovascular system,113257007,Body Structure,SNOMED
40486938,446226005,Diastolic blood pressure on admission,SNOMED,Has property,36716283,Pressure,722243006,Qualifier Value,SNOMED
44789316,198091000000104,Ambulatory diastolic blood pressure,SNOMED,Mapped from,44789316,Ambulatory diastolic blood pressure,198091000000104,Observable Entity,SNOMED
44789316,198091000000104,Ambulatory diastolic blood pressure,SNOMED,Concept same_as from,3553855,Ambulatory diastolic blood pressure,213051000000103,Undefined,SNOMED
44789316,198091000000104,Ambulatory diastolic blood pressure,SNOMED,Characterizes,36716961,Diastolic phase,723229005,Qualifier Value,SNOMED
44789316,198091000000104,Ambulatory diastolic blood pressure,SNOMED,Has property,36716283,Pressure,722243006,Qualifier Value,SNOMED
44789316,198091000000104,Ambulatory diastolic blood pressure,SNOMED,Has property type,36716283,Pressure,722243006,Qualifier Value,SNOMED
44789316,198091000000104,Ambulatory diastolic blood pressure,SNOMED,Concept same_as from,3553856,Ambulatory diastolic blood pressure,213061000000100,Undefined,SNOMED
44789316,198091000000104,Ambulatory diastolic blood pressure,SNOMED,Maps to,44789316,Ambulatory diastolic blood pressure,198091000000104,Observable Entity,SNOMED
44789316,198091000000104,Ambulatory diastolic blood pressure,SNOMED,Mapped from,3553856,Ambulatory diastolic blood pressure,213061000000100,Undefined,SNOMED
44789316,198091000000104,Ambulatory diastolic blood pressure,SNOMED,Inheres in,4014241,Structure of cardiovascular system,113257007,Body Structure,SNOMED
44789316,198091000000104,Ambulatory diastolic blood pressure,SNOMED,Has scale type,4149267,Quantitative,30766002,Qualifier Value,SNOMED
44789316,198091000000104,Ambulatory diastolic blood pressure,SNOMED,Mapped from,3553855,Ambulatory diastolic blood pressure,213051000000103,Undefined,SNOMED
44806886,814081000000101,Diastolic blood pressure centile,SNOMED,Has scale type,4149267,Quantitative,30766002,Qualifier Value,SNOMED
44806886,814081000000101,Diastolic blood pressure centile,SNOMED,Mapped from,44806886,Diastolic blood pressure centile,814081000000101,Observable Entity,SNOMED
44806886,814081000000101,Diastolic blood pressure centile,SNOMED,Maps to,44806886,Diastolic blood pressure centile,814081000000101,Observable Entity,SNOMED
44806886,814081000000101,Diastolic blood pressure centile,SNOMED,Mapped from,3559135,Diastolic blood pressure centile,814091000000104,Undefined,SNOMED
44806886,814081000000101,Diastolic blood pressure centile,SNOMED,Concept same_as from,3559135,Diastolic blood pressure centile,814091000000104,Undefined,SNOMED
44806886,814081000000101,Diastolic blood pressure centile,SNOMED,Characterizes,36716961,Diastolic phase,723229005,Qualifier Value,SNOMED
44806886,814081000000101,Diastolic blood pressure centile,SNOMED,Has property,36716283,Pressure,722243006,Qualifier Value,SNOMED
44806886,814081000000101,Diastolic blood pressure centile,SNOMED,Has property type,36716283,Pressure,722243006,Qualifier Value,SNOMED
44806886,814081000000101,Diastolic blood pressure centile,SNOMED,Inheres in,4014241,Structure of cardiovascular system,113257007,Body Structure,SNOMED
45769783,708507001,Diastolic blood pressure of neonate at birth,SNOMED,Has scale type,4149267,Quantitative,30766002,Qualifier Value,SNOMED
45769783,708507001,Diastolic blood pressure of neonate at birth,SNOMED,Characterizes,36716961,Diastolic phase,723229005,Qualifier Value,SNOMED
45769783,708507001,Diastolic blood pressure of neonate at birth,SNOMED,Inheres in,4014241,Structure of cardiovascular system,113257007,Body Structure,SNOMED
45769783,708507001,Diastolic blood pressure of neonate at birth,SNOMED,Mapped from,45769783,Diastolic blood pressure of neonate at birth,708507001,Observable Entity,SNOMED
45769783,708507001,Diastolic blood pressure of neonate at birth,SNOMED,Maps to,45769783,Diastolic blood pressure of neonate at birth,708507001,Observable Entity,SNOMED
45769783,708507001,Diastolic blood pressure of neonate at birth,SNOMED,Has property,36716283,Pressure,722243006,Qualifier Value,SNOMED
