CONCEPT_ID,CONCEPT_NAME,CONCEPT_CLASS_ID,CONCEPT_VOCAB_ID
25757,Primary malignant neoplasm of aortic body,Disorder,SNOMED
26052,Primary malignant neoplasm of larynx,Disorder,SNOMED
35206182,Malignant neoplasm of larynx, unspecified,4-char billing code,ICD10CM
43530658,History of primary malignant neoplasm of larynx,Context-dependent,SNOMED
45771018,Primary adenosquamous cell carcinoma of larynx,Disorder,SNOMED
40650067,Primary malignant neoplasm of larynx,Disorder,SNOMED
259755,Primary malignant neoplasm of subglottis,Disorder,SNOMED
45768840,Primary squamous cell carcinoma of larynx,Disorder,SNOMED
261514,Primary malignant neoplasm of supraglottis,Disorder,SNOMED
45769087,Primary giant cell carcinoma of larynx,Disorder,SNOMED
44825199,Malignant neoplasm of larynx,3-dig nonbill code,ICD9CM
44826400,Malignant neoplasm of other specified sites of larynx,4-dig billing code,ICD9CM
1567485,Malignant neoplasm of larynx,3-char nonbill code,ICD10CM
44832124,Malignant neoplasm of larynx, unspecified,4-dig billing code,ICD9CM
436352,Primary malignant neoplasm of laryngeal cartilage,Disorder,SNOMED
260336,Primary malignant neoplasm of glottis,Disorder,SNOMED
37166192,Primary carcinoma of larynx,Disorder,SNOMED
45768895,Primary basaloid carcinoma of larynx,Disorder,SNOMED
45768893,Primary undifferentiated carcinoma of larynx,Disorder,SNOMED
4112990,Malignant pinealoma,Disorder,SNOMED
35206308,Malignant neoplasm of pineal gland,4-char billing code,ICD10CM
37167776,Primary pineoblastoma,Disorder,SNOMED
44829819,Malignant neoplasm of pineal gland,4-dig billing code,ICD9CM
26361,Primary malignant neoplasm of pineal gland,Disorder,SNOMED
37162717,Primary malignant germ cell neoplasm of pineal gland,Disorder,SNOMED
37167838,Primary papillary tumor of pineal region,Disorder,SNOMED
40381844,Malignant tumor of esophagus,Disorder,SNOMED
35206114,Malignant neoplasm of esophagus, unspecified,4-char billing code,ICD10CM
135476,Primary malignant neoplasm of thoracic esophagus,Disorder,SNOMED
193138,Primary malignant neoplasm of lower third of esophagus,Disorder,SNOMED
44822865,Malignant neoplasm of other specified part of esophagus,4-dig billing code,ICD9CM
36715852,Primary malignant neuroendocrine neoplasm of esophagus,Disorder,SNOMED
441224,Primary malignant neoplasm of cervical esophagus,Disorder,SNOMED
1567474,Malignant neoplasm of esophagus,3-char nonbill code,ICD10CM
40456763,Carcinoma of esophagus,Disorder,SNOMED
26638,Primary malignant neoplasm of esophagus,Disorder,SNOMED
37167602,Primary salivary gland type carcinoma of esophagus,Disorder,SNOMED
437805,Primary malignant neoplasm of middle third of esophagus,Disorder,SNOMED
40649985,Primary malignant neoplasm of esophagus,Disorder,SNOMED
37165443,Primary malignant mesenchymal neoplasm of esophagus,Disorder,SNOMED
44827550,Malignant neoplasm of esophagus, unspecified site,4-dig billing code,ICD9CM
37167534,Primary undifferentiated carcinoma of esophagus,Disorder,SNOMED
432260,Primary malignant neoplasm of upper third of esophagus,Disorder,SNOMED
44834480,Malignant neoplasm of esophagus,3-dig nonbill code,ICD9CM
40320138,Carcinoma of esophagus,Disorder,SNOMED
35206309,Malignant neoplasm of carotid body,4-char billing code,ICD10CM
27235,Primary malignant neoplasm of carotid body,Disorder,SNOMED
37166477,Primary adenocarcinoma of carotid body,Disorder,SNOMED
40384860,Malignant neoplasm of carotid body,Disorder,SNOMED
44826414,Malignant neoplasm of carotid body,4-dig billing code,ICD9CM
37162735,Primary malignant paraganglioma of carotid body,Disorder,SNOMED
36684473,Primary malignant neoplasm of nasopharynx,Disorder,SNOMED
37117762,Primary squamous cell carcinoma of pharynx,Disorder,SNOMED
432833,Primary malignant neoplasm of oropharynx,Disorder,SNOMED
36716486,Primary rhabdomyosarcoma of pharynx,Disorder,SNOMED
44836822,Malignant neoplasm of pharynx, unspecified,4-dig billing code,ICD9CM
439746,Primary malignant neoplasm of hypopharynx,Disorder,SNOMED
432254,Primary malignant neoplasm of Waldeyer's ring,Disorder,SNOMED
28083,Primary malignant neoplasm of pharynx,Disorder,SNOMED
35206107,Malignant neoplasm of pharynx, unspecified,4-char billing code,ICD10CM
28356,Overlapping malignant neoplasm of major salivary gland,Disorder,SNOMED
40381336,Malignant neoplasm, overlapping lesion of major salivary glands,Disorder,SNOMED
4246243,Primary malignant neoplasm of thyroglossal duct,Disorder,SNOMED
139753,Primary malignant neoplasm of parathyroid gland,Disorder,SNOMED
4246235,Primary malignant neoplasm of soft tissues of neck,Disorder,SNOMED
4311489,Primary malignant neoplasm of muscle of neck,Disorder,SNOMED
602097,Primary sarcoma of neck,Disorder,SNOMED
133424,Primary malignant neoplasm of thyroid gland,Disorder,SNOMED
30346,Primary malignant neoplasm of neck,Disorder,SNOMED
4247723,Primary malignant neoplasm of blood vessel of neck,Disorder,SNOMED
601998,Primary adenocarcinoma of neck,Disorder,SNOMED
4246030,Primary malignant neoplasm of cervical vertebral column,Disorder,SNOMED
4312692,Primary malignant neoplasm of supraclavicular region,Disorder,SNOMED
1567469,Malignant neoplasm of tonsil,3-char nonbill code,ICD10CM
35206087,Malignant neoplasm of tonsil, unspecified,4-char billing code,ICD10CM
31509,Primary malignant neoplasm of tonsil,Disorder,SNOMED
44827545,Malignant neoplasm of tonsil,4-dig billing code,ICD9CM
37018947,Primary squamous cell carcinoma of palatine tonsil,Disorder,SNOMED
40650440,Primary malignant neoplasm of tonsil,Disorder,SNOMED
37166307,Primary tonsil carcinoma,Disorder,SNOMED
37166389,Primary carcinoma of pelvic bones, sacrum and coccyx,Disorder,SNOMED
4247341,Primary malignant neoplasm of pubis,Disorder,SNOMED
72566,Primary malignant neoplasm of pelvic bones, sacrum and coccyx,Disorder,SNOMED
4247332,Primary malignant neoplasm of ischium,Disorder,SNOMED
37018646,Primary chondrosarcoma of bone of pelvis,Disorder,SNOMED
4246141,Primary malignant neoplasm of pelvic bone,Disorder,SNOMED
4206830,Primary osteosarcoma of pelvis,Disorder,SNOMED
37166468,Primary Ewing sarcoma of bone of pelvis,Disorder,SNOMED
44822877,Malignant neoplasm of pelvic bones, sacrum, and coccyx,4-dig billing code,ICD9CM
40320200,Ca pelvic bones/sacrum/coccyx,Disorder,SNOMED
40352556,Ca pelvic bones/sacrum/coccyx,Disorder,SNOMED
4246122,Primary malignant neoplasm of ilium,Disorder,SNOMED
40650072,Primary malignant neoplasm of lateral wall of urinary bladder,Disorder,SNOMED
73153,Malignant neoplasm of lateral wall of urinary bladder,Disorder,SNOMED
4313210,Metastatic malignant neoplasm to lateral wall of urinary bladder,Disorder,SNOMED
4230395,Metastatic malignant neoplasm to dome of urinary bladder,Disorder,SNOMED
40649303,Primary malignant neoplasm of apex of urinary bladder,Disorder,SNOMED
73712,Malignant neoplasm of dome of urinary bladder,Disorder,SNOMED
42709931,Primary malignant neoplasm of dome of urinary bladder,Disorder,SNOMED
4091486,Malignant neoplasm of overlapping sites of urinary organs,Disorder,SNOMED
73720,Overlapping malignant neoplasm of urinary system,Disorder,SNOMED
37162737,Primary malignant mesenchymal neoplasm of rectum,Disorder,SNOMED
4201618,Metastasis from malignant tumor of rectum,Disorder,SNOMED
44825196,Malignant neoplasm of rectum,4-dig billing code,ICD9CM
40381888,Malignant neoplasm of rectum (& carcinoma),Disorder,SNOMED
36715914,Primary malignant neuroendocrine neoplasm of rectum,Disorder,SNOMED
438699,Primary malignant neoplasm of rectosigmoid junction,Disorder,SNOMED
37167624,Primary squamous cell carcinoma of rectum,Disorder,SNOMED
40320165,(Ca rectum) or (rectum carcinoma),Disorder,SNOMED
74582,Primary malignant neoplasm of rectum,Disorder,SNOMED
35206141,Malignant neoplasm of rectum,3-char billing code,ICD10CM
40352552,(Ca vertebral column) or (spine carcinoma),Disorder,SNOMED
609237,Primary osteosarcoma of vertebral column,Disorder,SNOMED
602037,Primary chondrosarcoma of vertebral column,Disorder,SNOMED
40650874,Primary malignant neoplasm of vertebral column,Disorder,SNOMED
44832125,Malignant neoplasm of vertebral column, excluding sacrum and coccyx,4-dig billing code,ICD9CM
4247834,Primary malignant neoplasm of lumbar vertebral column,Disorder,SNOMED
40320197,(Ca vertebral column) or (spine carcinoma),Disorder,SNOMED
602046,Primary Ewing sarcoma of bone of spine,Disorder,SNOMED
4312676,Primary malignant neoplasm of sacrum,Disorder,SNOMED
37166652,Primary chordoma of vertebral column,Disorder,SNOMED
4162862,Primary malignant neoplasm of thoracic vertebral column,Disorder,SNOMED
35206196,Malignant neoplasm of vertebral column,4-char billing code,ICD10CM
75488,Primary malignant neoplasm of vertebral column,Disorder,SNOMED
4246033,Primary malignant neoplasm of coccyx,Disorder,SNOMED
75756,Malignant neoplasm of posterior wall of urinary bladder,Disorder,SNOMED
4314336,Metastatic malignant neoplasm to posterior wall of urinary bladder,Disorder,SNOMED
40650479,Primary malignant neoplasm of posterior wall of urinary bladder,Disorder,SNOMED
44826412,Malignant neoplasm of other specified sites of urinary organs,4-dig billing code,ICD9CM
44795926,[X]Malignant neoplasm of urinary tract,Disorder,SNOMED
196049,Primary malignant neoplasm of urethra,Disorder,SNOMED
35206287,Malignant neoplasm of urinary organ, unspecified,4-char billing code,ICD10CM
4197716,Suspected urothelial cancer,Context-dependent,SNOMED
44826411,Malignant neoplasm of kidney and other and unspecified urinary organs,3-dig nonbill code,ICD9CM
44801600,[V]Personal history of malignant neoplasm of urinary organ,Context-dependent,SNOMED
200054,Primary malignant neoplasm of ureter,Disorder,SNOMED
40348620,H/O: * urinary system,Context-dependent,SNOMED
201517,Primary malignant neoplasm of urachus,Disorder,SNOMED
76349,Primary malignant neoplasm of urinary system,Disorder,SNOMED
44830739,Personal history of malignant neoplasm of other urinary organs,5-dig billing V code,ICD9CM
44836841,Malignant neoplasm of urinary organ, site unspecified,4-dig billing code,ICD9CM
37109929,Primary adenocarcinoma of overlapping sites of urinary organ,Disorder,SNOMED
37166561,Primary transitional cell carcinoma of upper urinary tract,Disorder,SNOMED
37110269,Primary squamous cell carcinoma of overlapping sites of urinary organs,Disorder,SNOMED
3654502,Suspected high-grade urothelial carcinoma found on urine cytology,Context-dependent,SNOMED
37110270,Primary urothelial carcinoma of overlapping sites of urinary organs,Disorder,SNOMED
4216132,History of malignant neoplasm of urinary system,Context-dependent,SNOMED
37166564,Primary clear cell urothelial carcinoma of urinary system,Disorder,SNOMED
196360,Primary malignant neoplasm of urinary bladder,Disorder,SNOMED
1567585,Malignant neoplasm of other and unspecified urinary organs,3-char nonbill code,ICD10CM
198985,Primary malignant neoplasm of kidney,Disorder,SNOMED
37166563,Primary lipid-rich urothelial carcinoma of urinary system,Disorder,SNOMED
40332666,H/O: * urinary system (& [bladder] or [kidney]),Context-dependent,SNOMED
36684913,Metastatic urothelial carcinoma,Disorder,SNOMED
438977,Primary malignant neoplasm of ribs and/or sternum and/or clavicle,Disorder,SNOMED
4246026,Primary malignant neoplasm of bone of lower limb,Disorder,SNOMED
40649591,Malignant neoplasm of bone and articular cartilage,Disorder,SNOMED
1567495,Malignant neoplasm of scapula and long bones of upper limb,4-char nonbill code,ICD10CM
37167558,Primary osteosarcoma of bone,Disorder,SNOMED
37167660,Primary adamantinoma of long bone,Disorder,SNOMED
4246802,Primary malignant neoplasm of bone of skull,Disorder,SNOMED
4246803,Primary malignant neoplasm of bone of upper limb,Disorder,SNOMED
4196259,Metastasis from malignant tumor of bone,Disorder,SNOMED
76914,Primary malignant neoplasm of bone,Disorder,SNOMED
42539556,Primary chondrosarcoma of bone,Disorder,SNOMED
40538430,Malignant bone tumor,Disorder,SNOMED
37167587,Primary Ewing sarcoma of bone,Disorder,SNOMED
35206199,Malignant neoplasm of bone and articular cartilage, unspecified,4-char billing code,ICD10CM
602138,Primary transitional cell carcinoma of ureteral orifice,Disorder,SNOMED
601956,History of primary malignant neoplasm of ureteric orifice,Context-dependent,SNOMED
602127,Primary squamous cell carcinoma of ureteral orifice,Disorder,SNOMED
76924,Primary malignant neoplasm of ureteric orifice of urinary bladder,Disorder,SNOMED
35206280,Malignant neoplasm of ureteric orifice,4-char billing code,ICD10CM
602014,Primary adenocarcinoma of ureteral orifice,Disorder,SNOMED
44835678,Malignant neoplasm of ureteric orifice,4-dig billing code,ICD9CM
77812,Malignant neoplasm of anterior wall of urinary bladder,Disorder,SNOMED
40649300,Primary malignant neoplasm of anterior wall of urinary bladder,Disorder,SNOMED
4312149,Metastatic malignant neoplasm to anterior wall of urinary bladder,Disorder,SNOMED
78093,Primary malignant neoplasm of pleura,Disorder,SNOMED
35206190,Malignant neoplasm of pleura,4-char billing code,ICD10CM
44819425,Malignant neoplasm of pleura,3-dig nonbill code,ICD9CM
37167656,Primary malignant mesothelioma of pleura,Disorder,SNOMED
44822874,Malignant neoplasm of other specified sites of pleura,4-dig billing code,ICD9CM
441510,Primary malignant neoplasm of parietal pleura,Disorder,SNOMED
44822875,Malignant neoplasm of pleura, unspecified,4-dig billing code,ICD9CM
441230,Primary malignant neoplasm of visceral pleura,Disorder,SNOMED
37162716,Primary malignant germ cell neoplasm of pleura,Disorder,SNOMED
35206138,Malignant neoplasm of overlapping sites of colon,4-char billing code,ICD10CM
37160864,Primary malignant neoplasm of overlapping sites of colon,Disorder,SNOMED
4089661,Malignant neoplasm, overlapping lesion of colon,Disorder,SNOMED
79740,Overlapping malignant neoplasm of colon,Disorder,SNOMED
37018659,Overlapping malignant neoplasm of colon and rectum,Disorder,SNOMED
44820617,Malignant neoplasm of body of penis,4-dig billing code,ICD9CM
79749,Primary malignant neoplasm of body of penis,Disorder,SNOMED
37174190,Primary squamous cell carcinoma of body of penis,Disorder,SNOMED
35206263,Malignant neoplasm of body of penis,4-char billing code,ICD10CM
438370,Primary malignant neoplasm of glans penis,Disorder,SNOMED
79758,Primary malignant neoplasm of scrotum,Disorder,SNOMED
44824033,Malignant neoplasm of scrotum,4-dig billing code,ICD9CM
40320245,Malignant tumor of scrotum,Disorder,SNOMED
37166645,Primary Paget disease of skin of scrotum,Disorder,SNOMED
40650795,Primary malignant neoplasm of scrotum,Disorder,SNOMED
35206267,Malignant neoplasm of scrotum,4-char billing code,ICD10CM
602140,Primary basal cell carcinoma of skin of scrotum,Disorder,SNOMED
44826394,Malignant neoplasm of anus, unspecified site,4-dig billing code,ICD9CM
1245876,Primary basal cell carcinoma of skin of anus,Disorder,SNOMED
80045,Primary malignant neoplasm of anus,Disorder,SNOMED
35206142,Malignant neoplasm of anus, unspecified,4-char billing code,ICD10CM
45547498,Unspecified malignant neoplasm of anal skin,6-char billing code,ICD10CM
436348,Primary malignant neoplasm of anal canal,Disorder,SNOMED
37116448,Primary malignant neuroendocrine neoplasm of anus,Disorder,SNOMED
37165438,Primary malignant mesenchymal neoplasm of anus,Disorder,SNOMED
36716975,Primary malignant melanoma of anus,Disorder,SNOMED
37166644,Primary Paget disease of anal canal,Disorder,SNOMED
36716972,Primary squamous cell carcinoma of anus,Disorder,SNOMED
40320166,(Ca anus) or (anus carcinoma),Disorder,SNOMED
40352526,(Ca anus) or (anus carcinoma),Disorder,SNOMED
37016237,Primary adenocarcinoma of anus,Disorder,SNOMED
45537811,Other specified malignant neoplasm of anal skin,6-char billing code,ICD10CM
4122073,Carcinoma of epididymis/spermatic cord,Disorder,SNOMED
45532921,Malignant neoplasm of unspecified epididymis,5-char billing code,ICD10CM
45547511,Malignant neoplasm of left epididymis,5-char billing code,ICD10CM
37166545,Primary carcinoma of epididymis and spermatic cord,Disorder,SNOMED
44826410,Malignant neoplasm of epididymis,4-dig billing code,ICD9CM
1567579,Malignant neoplasm of epididymis,4-char nonbill code,ICD10CM
80340,Primary malignant neoplasm of epididymis,Disorder,SNOMED
45547510,Malignant neoplasm of right epididymis,5-char billing code,ICD10CM
4322885,Malignant neoplasm of thoracic cavity structure,Disorder,SNOMED
4094270,Malignant neoplasm of thorax NOS,Disorder,SNOMED
4311502,Primary malignant neoplasm of scapula,Disorder,SNOMED
441812,Malignant histiocytosis of intrathoracic lymph nodes,Disorder,SNOMED
4311328,Metastatic malignant neoplasm to scapula,Disorder,SNOMED
80665,Malignant neoplasm of thorax,Disorder,SNOMED
4181484,Malignant tumor of mediastinum,Disorder,SNOMED
1567492,Malignant neoplasm of heart, mediastinum and pleura,3-char nonbill code,ICD10CM
434595,Letterer-Siwe disease of intrathoracic lymph nodes,Disorder,SNOMED
4095576,Malignant neoplasm of scapula and long bones of upper arm,Disorder,SNOMED
35206314,Malignant neoplasm of thorax,4-char billing code,ICD10CM
4313797,Metastatic malignant neoplasm to muscle of thorax,Disorder,SNOMED
602099,Primary sarcoma of thorax,Disorder,SNOMED
37312142,Malignant lymphomatoid granulomatosis of lung,Disorder,SNOMED
37016662,Malignant neoplasm of chest wall,Disorder,SNOMED
4311758,Metastatic malignant neoplasm to blood vessel of thorax,Disorder,SNOMED
434601,Malignant mast cell tumor of intrathoracic lymph nodes,Disorder,SNOMED
435753,Malignant lymphoma of intrathoracic lymph nodes,Disorder,SNOMED
4091914,Mast cell malignancy of intrathoracic lymph nodes,Disorder,SNOMED
4247337,Primary malignant neoplasm of muscle of thorax,Disorder,SNOMED
4181330,Malignant tumor of soft tissue of thorax,Disorder,SNOMED
4248061,Metastatic malignant neoplasm to intrathoracic organs,Disorder,SNOMED
4096816,Malignant neoplasm of chest wall NOS,Disorder,SNOMED
4247331,Primary malignant neoplasm of intrathoracic organs,Disorder,SNOMED
443388,Malignant tumor of lung,Disorder,SNOMED
4085560,Thoracic neuroblastoma,Disorder,SNOMED
3532939,Malignant neoplasm of intrathoracic site NOS,Disorder,SNOMED
4248198,Metastatic malignant neoplasm to pectoral axillary lymph nodes,Disorder,SNOMED
4180795,Malignant tumor of pleura,Disorder,SNOMED
4097409,Malignant neoplasm of intrathoracic site NOS,Disorder,SNOMED
40486639,Sarcoma of scapula,Disorder,SNOMED
4247725,Primary malignant neoplasm of blood vessel of thorax,Disorder,SNOMED
4112853,Malignant tumor of breast,Disorder,SNOMED
439751,Metastatic malignant neoplasm to intrathoracic lymph nodes,Disorder,SNOMED
443399,Malignant tumor of bronchus,Disorder,SNOMED
44824025,Malignant neoplasm of scapula and long bones of upper limb,4-dig billing code,ICD9CM
40320199,Ca upper limb bones/scapula,Disorder,SNOMED
81237,Primary malignant neoplasm of upper limb bones and scapula,Disorder,SNOMED
40352555,Ca upper limb bones/scapula,Disorder,SNOMED
45542593,Malignant neoplasm of scapula and long bones of right upper limb,5-char billing code,ICD10CM
45605267,Malignant neoplasm of scapula and long bones of unspecified upper limb,5-char billing code,ICD10CM
45605268,Malignant neoplasm of scapula and long bones of left upper limb,5-char billing code,ICD10CM
1567525,Other specified malignant neoplasm of skin of upper limb, including shoulder,5-char nonbill code,ICD10CM
45600497,Other specified malignant neoplasm of skin of left upper limb, including shoulder,6-char billing code,ICD10CM
45595657,Unspecified malignant neoplasm of skin of right upper limb, including shoulder,6-char billing code,ICD10CM
4096967,Mast cell malignancy of lymph nodes of axilla and upper limb,Disorder,SNOMED
1567524,Other and unspecified malignant neoplasm of skin of upper limb, including shoulder,4-char nonbill code,ICD10CM
609305,Primary malignant neoplasm of left upper limb,Disorder,SNOMED
4247840,Primary malignant neoplasm of muscle of upper limb,Disorder,SNOMED
37018872,Primary squamous cell carcinoma of upper limb,Disorder,SNOMED
435200,Malignant histiocytosis of lymph nodes of axilla AND/OR upper limb,Disorder,SNOMED
444466,Letterer-Siwe disease of lymph nodes of axilla AND/OR upper limb,Disorder,SNOMED
45561803,Other specified malignant neoplasm of skin of right upper limb, including shoulder,6-char billing code,ICD10CM
433426,Burkitt's tumor of lymph nodes of axilla AND/OR upper limb,Disorder,SNOMED
4246226,Primary malignant neoplasm of shoulder,Disorder,SNOMED
45547521,Malignant neoplasm of right upper limb,5-char billing code,ICD10CM
44826415,Malignant neoplasm of upper limb,4-dig billing code,ICD9CM
45571506,Unspecified malignant neoplasm of skin of left upper limb, including shoulder,6-char billing code,ICD10CM
45586003,Unspecified malignant neoplasm of skin of upper limb, including shoulder,5-char nonbill code,ICD10CM
45547499,Unspecified malignant neoplasm of skin of unspecified upper limb, including shoulder,6-char billing code,ICD10CM
45576314,Other specified malignant neoplasm of skin of unspecified upper limb, including shoulder,6-char billing code,ICD10CM
4097561,Burkitt lymphoma of lymph nodes of axilla and upper limb,Disorder,SNOMED
45600524,Malignant neoplasm of left upper limb,5-char billing code,ICD10CM
45557011,Malignant neoplasm of unspecified upper limb,5-char billing code,ICD10CM
4246795,Primary malignant neoplasm of upper arm,Disorder,SNOMED
4246120,Primary malignant neoplasm of hand,Disorder,SNOMED
81239,Primary malignant neoplasm of upper limb,Disorder,SNOMED
141524,Mycosis fungoides of lymph nodes of axilla AND/OR upper limb,Disorder,SNOMED
4247233,Primary malignant neoplasm of blood vessel of upper limb,Disorder,SNOMED
4246040,Primary malignant neoplasm of forearm,Disorder,SNOMED
1567616,Malignant neoplasm of upper limb,4-char nonbill code,ICD10CM
436357,Primary malignant neoplasm of soft tissues of upper limb,Disorder,SNOMED
609306,Primary malignant neoplasm of right upper limb,Disorder,SNOMED
44832122,Malignant neoplasm of frontal sinus,4-dig billing code,ICD9CM
35206173,Malignant neoplasm of frontal sinus,4-char billing code,ICD10CM
132258,Primary malignant neoplasm of frontal sinus,Disorder,SNOMED
45768829,Primary adenocarcinoma of frontal sinus,Disorder,SNOMED
45768838,Primary squamous cell carcinoma of frontal sinus,Disorder,SNOMED
45768833,Primary carcinoma of frontal sinus,Disorder,SNOMED
132565,Primary malignant neoplasm of vermilion border of lower lip,Disorder,SNOMED
602130,Primary squamous cell carcinoma of vermilion border of lower lip,Disorder,SNOMED
40651396,Primary malignant neoplasm of vermilion border of lower lip,Disorder,SNOMED
37166195,Primary carcinoma of vermilion border of lower lip,Disorder,SNOMED
35206048,Malignant neoplasm of external lower lip,4-char billing code,ICD10CM
44828724,Malignant neoplasm of lower lip, vermilion border,4-dig billing code,ICD9CM
44832151,Leukemic reticuloendotheliosis, lymph nodes of head, face, and neck,5-dig billing code,ICD9CM
132570,Leukemic reticuloendotheliosis of lymph nodes of head, face and neck,Disorder,SNOMED
44832157,Chronic myeloid leukemia, in remission,5-dig billing code,ICD9CM
132572,Chronic myeloid leukemia in remission,Disorder,SNOMED
45595721,Chronic myeloid leukemia, BCR/ABL-positive, in remission,5-char billing code,ICD10CM
44829846,Myeloid sarcoma, in remission,5-dig billing code,ICD9CM
132575,Myeloid sarcoma in remission,Disorder,SNOMED
45552314,Myeloid sarcoma, in remission,5-char billing code,ICD10CM
138351,Primary malignant neoplasm of inner aspect of upper lip,Disorder,SNOMED
132832,Primary malignant neoplasm of inner aspect of lip,Disorder,SNOMED
602113,Primary squamous cell carcinoma of mucous membrane of lip,Disorder,SNOMED
44824021,Malignant neoplasm of lip, unspecified, inner aspect,4-dig billing code,ICD9CM
137219,Primary malignant neoplasm of inner aspect of lower lip,Disorder,SNOMED
35206052,Malignant neoplasm of lip, unspecified, inner aspect,4-char billing code,ICD10CM
45595710,Anaplastic large cell lymphoma, ALK-negative, lymph nodes of multiple sites,5-char billing code,ICD10CM
45576352,Follicular lymphoma grade IIIb, lymph nodes of multiple sites,5-char billing code,ICD10CM
44829828,Primary central nervous system lymphoma, lymph nodes of multiple sites,5-dig billing code,ICD9CM
45581246,Cutaneous T-cell lymphoma, unspecified, lymph nodes of multiple sites,5-char billing code,ICD10CM
44831011,Other malignant lymphomas, lymph nodes of multiple sites,5-dig billing code,ICD9CM
45595707,Lymphoblastic (diffuse) lymphoma, lymph nodes of multiple sites,5-char billing code,ICD10CM
45547548,Unspecified B-cell lymphoma, lymph nodes of multiple sites,5-char billing code,ICD10CM
45566636,Other non-follicular lymphoma, lymph nodes of multiple sites,5-char billing code,ICD10CM
44836857,Marginal zone lymphoma, lymph nodes of multiple sites,5-dig billing code,ICD9CM
45571564,Mature T/NK-cell lymphomas, unspecified, lymph nodes of multiple sites,5-char billing code,ICD10CM
35206424,Other specified types of non-Hodgkin's lymphoma, extranodal and solid organ sites,5-char billing code,ICD10CM
