CONCEPT_ID,CONCEPT_NAME,CONCEPT_CLASS_ID,CONCEPT_VOCAB_ID
44835716,Chronic leukemia of unspecified cell type, in remission,5-dig billing code,ICD9CM
3374159,Chronic leukaemia in remission,Clinical Finding,Nebraska Lexicon
45581261,Chronic leukemia of unspecified cell type, in remission,5-char billing code,ICD10CM
4299154,Leukemic infiltration of skin in chronic myeloid leukemia,Disorder,SNOMED
3120980,Chronic myeloid leukaemia NOS,Clinical Finding,Nebraska Lexicon
45955664,CML (chronic myeloid leukemia),Diagnosis,CIEL
40320660,Chronic myeloid leukemia,Disorder,SNOMED
2618058,Oncology; disease status; chronic myelogenous leukemia, limited to philadelphia chromosome positive and/or bcr-abl positive; accelerated phase not in hematologic cytogenetic, or molecular remission (for use in a medicare-approved demonstration project),HCPCS,HCPCS
4097101,Chronic myeloid leukemia NOS,Disorder,SNOMED
40493442,Philadelphia chromosome positive chronic myelogenous leukemia,Disorder,SNOMED
36402774,Chronic myeloid leukemia, NOS, of blood,ICDO Condition,ICDO3
44499478,Chronic myeloid leukemia, NOS, of hematopoietic system, NOS,ICDO Condition,ICDO3
44819465,Myeloid leukemia, chronic,4-dig nonbill code,ICD9CM
3216249,Philadelphia chromosome positive chronic myelogenous leukaemia,Clinical Finding,Nebraska Lexicon
4187635,Accelerated phase chronic myeloid leukemia,Disorder,SNOMED
42485260,Chronic myeloid leukaemia[CML], BCR/ABL-positive,KCD7 code,KCD7
3105000,Chronic myeloid leukaemia,Clinical Finding,Nebraska Lexicon
44501329,Chronic myelogenous leukemia, BCR/ABL positive of bone marrow,ICDO Condition,ICDO3
2618057,Oncology; disease status; chronic myelogenous leukemia, limited to philadelphia chromosome positive and/or bcr-abl positive; chronic phase not in hematologic, cytogenetic, or molecular remission (for use in a medicare-approved demonstration project),HCPCS,HCPCS
36547897,Chronic myelogenous leukemia, BCR/ABL positive of reticuloendothelial system, NOS,ICDO Condition,ICDO3
36563942,Chronic myelogenous leukemia, BCR/ABL positive of hematopoietic system, NOS,ICDO Condition,ICDO3
44832156,Chronic myeloid leukemia, without mention of having achieved remission,5-dig billing code,ICD9CM
4332639,Family history of chronic myeloid leukemia,Context-dependent,SNOMED
45576368,Chronic myeloid leukemia, BCR/ABL-positive, not having achieved remission,5-char billing code,ICD10CM
44504700,Chronic myeloid leukemia, NOS, of bone marrow,ICDO Condition,ICDO3
4082481,Juvenile chronic myeloid leukemia,Disorder,SNOMED
1567691,Chronic myeloid leukemia, BCR/ABL-positive,4-char nonbill code,ICD10CM
3585777,Chronic myeloid leukaemia, BCR/ABL-positive,Morph Abnormality,SNOMED
40486741,Philadelphia chromosome negative chronic myelogenous leukemia,Disorder,SNOMED
2618059,Oncology; disease status; chronic myelogenous leukemia, limited to philadelphia chromosome positive and/or bcr-abl positive; blast phase not in hematologic, cytogenetic, or molecular remission (for use in a medicare-approved demonstration project),HCPCS,HCPCS
3299325,Chronic myeloid leukaemia, disease,Clinical Finding,Nebraska Lexicon
4188975,Chronic phase chronic myeloid leukemia,Disorder,SNOMED
443719,Relapsing chronic myeloid leukemia,Disorder,SNOMED
2618060,Oncology; disease status; chronic myelogenous leukemia, limited to philadelphia chromosome positive and/or bcr-abl positive; in hematologic, cytogenetic, or molecular remission (for use in a medicare-approved demonstration project),HCPCS,HCPCS
45576367,Chronic myeloid leukaemia [CML], BCR/ABL-positive,ICD10 code,ICD10
4211481,Blastic phase chronic myeloid leukemia,Disorder,SNOMED
36402753,Chronic myelogenous leukemia, BCR/ABL positive of blood,ICDO Condition,ICDO3
45581255,Acute myeloblastic leukemia, in remission,5-char billing code,ICD10CM
135496,Acute leukemia in remission,Disorder,SNOMED
44836875,Acute leukemia of unspecified cell type, in remission,5-dig billing code,ICD9CM
45908255,Acute Leukaemia in Remission,Diagnosis,CIEL
45590967,Acute leukemia of unspecified cell type, in remission,5-char billing code,ICD10CM
3422382,Acute leukaemia in remission,Clinical Finding,Nebraska Lexicon
44828757,Acute myeloid leukemia, in remission,5-dig billing code,ICD9CM
44784490,Acute monoblastic leukemia in remission,Disorder,SNOMED
37160492,Acute myeloid leukemia in complete remission,Disorder,SNOMED
4138903,Acute myeloid leukemia with maturation, FAB M2, in remission,Disorder,SNOMED
140672,Acute monocytic leukemia in remission,Disorder,SNOMED
136930,Megakaryocytic leukemia in remission,Disorder,SNOMED
4139358,Erythroleukemia, FAB M6 in remission,Disorder,SNOMED
45927283,Acute Myeloid Leukaemia in Remission,Diagnosis,CIEL
4142105,Acute myelomonocytic leukemia, FAB M4, in remission,Disorder,SNOMED
45595723,Acute myelomonocytic leukemia, in remission,5-char billing code,ICD10CM
4137687,Acute promyelocytic leukemia, FAB M3, in remission,Disorder,SNOMED
601116,Acute myelofibrosis in remission,Disorder,SNOMED
3368851,Acute myeloid leukaemia in remission,Clinical Finding,Nebraska Lexicon
44819472,Unspecified leukemia, in remission,5-dig billing code,ICD9CM
44832161,Chronic monocytic leukemia, in remission,5-dig billing code,ICD9CM
45923770,Other Leukemia of Unspecified Cell Type in Remission,Diagnosis,CIEL
44825235,Unspecified monocytic leukemia, in remission,5-dig billing code,ICD9CM
44832165,Other specified leukemia, in remission,5-dig billing code,ICD9CM
3165051,Subacute leukaemia in remission,Clinical Finding,Nebraska Lexicon
40649774,Subacute leukemia in remission,Disorder,SNOMED
45595726,Leukemia, unspecified, in remission,5-char billing code,ICD10CM
44834522,Other leukemia of unspecified cell type, in remission,5-dig billing code,ICD9CM
44822911,Other monocytic leukemia, in remission,5-dig billing code,ICD9CM
4143848,Subacute leukemia in remission,Disorder,SNOMED
3187417,Leukaemia in remission,Clinical Finding,Nebraska Lexicon
45566651,Other specified leukemias, in remission,5-char billing code,ICD10CM
44832162,Subacute monocytic leukemia, in remission,5-dig billing code,ICD9CM
4138466,Aleukemic leukemia in remission,Disorder,SNOMED
45954080,Leukemia in Remission,Diagnosis,CIEL
4189938,Acute monocytic/monoblastic leukemia,Disorder,SNOMED
45581257,Acute monoblastic/monocytic leukemia, not having achieved remission,5-char billing code,ICD10CM
4082485,Acute monoblastic leukemia,Disorder,SNOMED
42485270,Acute monoblastic/monocytic leukaemia,KCD7 code,KCD7
45925003,Acute Monoblastic Leukemia,Diagnosis,CIEL
44824054,Monocytic leukemia, acute,4-dig nonbill code,ICD9CM
135768,Acute monocytic leukemia,Disorder,SNOMED
1567700,Acute monoblastic/monocytic leukemia,4-char nonbill code,ICD10CM
3190698,Acute monocytic/monoblastic leukaemia,Clinical Finding,Nebraska Lexicon
44836872,Acute monocytic leukemia, in relapse,5-dig billing code,ICD9CM
45955292,Myeloid Leukemia, Naegeli Type,Diagnosis,CIEL
45537878,Acute monoblastic/monocytic leukemia, in relapse,5-char billing code,ICD10CM
45927284,Naegeli-Type Monocytic Leukaemia,Diagnosis,CIEL
3287999,Acute monoblastic leukaemia,Clinical Finding,Nebraska Lexicon
3164790,Acute monocytic leukaemia,Clinical Finding,Nebraska Lexicon
45933532,Acute Monocytic/Monoblastic Leukaemia,Diagnosis,CIEL
45945540,Acute Monocytic Leukemia,Diagnosis,CIEL
3179106,Acute monocytic leukemia in relapse,Clinical Finding,Nebraska Lexicon
3291275,Acute monocytic leukaemia,Clinical Finding,Nebraska Lexicon
44833339,Acute monocytic leukemia, without mention of having achieved remission,5-dig billing code,ICD9CM
1246994,History of acute monocytic leukemia,Context-dependent,SNOMED
44504709,Acute monocytic leukemia of bone marrow,ICDO Condition,ICDO3
45561880,Acute monoblastic/monocytic leukaemia,ICD10 code,ICD10
45571574,Acute monoblastic/monocytic leukemia, in remission,5-char billing code,ICD10CM
40649186,Acute monocytic leukemia, FAB M5,Disorder,SNOMED
44833336,Lymphoid leukemia, subacute,4-dig nonbill code,ICD9CM
44822908,Subacute lymphoid leukemia, without mention of having achieved remission,5-dig billing code,ICD9CM
45953522,Subacute Lymphoid Leukemia,Diagnosis,CIEL
3307620,Subacute lymphoid leukaemia,Clinical Finding,Nebraska Lexicon
45755348,Subacute lymphocytic leukemia,ICD10 code,ICD10
3165054,Subacute lymphoid leukaemia,Clinical Finding,Nebraska Lexicon
40649777,Subacute lymphoid leukemia,Disorder,SNOMED
44831014,Subacute lymphoid leukemia, in relapse,5-dig billing code,ICD9CM
44819467,Megakaryocytic leukemia, in remission,5-dig billing code,ICD9CM
45943337,Megakaryocytic Leukaemia in Remission,Diagnosis,CIEL
3320549,Megakaryocytic leukaemia in remission,Clinical Finding,Nebraska Lexicon
40387119,(Acute erythremia+erythroleukemia) or( Di Guglielmo's dis),Disorder,SNOMED
45571576,Acute erythroid leukaemia,ICD10 code,ICD10
1567706,Acute erythroid leukemia,4-char nonbill code,ICD10CM
40358364,Acute erythremia and erythroleukemia,Disorder,SNOMED
45941822,erythroleukemia, erythroid/myeloid,Diagnosis,CIEL
3143826,Acute erythraemia and erythroleukaemia,Clinical Finding,Nebraska Lexicon
45590966,Acute erythroid leukemia, not having achieved remission,5-char billing code,ICD10CM
44504697,Acute erythroid leukemia of bone marrow,ICDO Condition,ICDO3
44825236,Acute erythremia and erythroleukemia, without mention of having achieved remission,5-dig billing code,ICD9CM
45566650,Acute erythroid leukemia, in relapse,5-char billing code,ICD10CM
3164789,Acute erythraemia,Clinical Finding,Nebraska Lexicon
40649180,Acute erythremia,Disorder,SNOMED
42485276,Acute erythroid leukaemia,KCD7 code,KCD7
3187365,Acute erythroleukemia in relapse,Clinical Finding,Nebraska Lexicon
36553926,Acute erythroid leukemia of reticuloendothelial system, NOS,ICDO Condition,ICDO3
44819466,Acute erythremia and erythroleukemia,4-dig nonbill code,ICD9CM
36551008,Acute erythroid leukemia of hematopoietic system, NOS,ICDO Condition,ICDO3
36402749,Acute erythroid leukemia of blood,ICDO Condition,ICDO3
3332784,Erythraemic myelosis,Clinical Finding,Nebraska Lexicon
44832164,Acute erythremia and erythroleukemia, in relapse,5-dig billing code,ICD9CM
45909959,Erythroleukemia, FAB M6,Diagnosis,CIEL
138099,Erythroleukemia, FAB M6,Disorder,SNOMED
4173956,Richter's syndrome,Disorder,SNOMED
42485247,Chronic lymphocytic leukaemia of B-cell type,KCD7 code,KCD7
4173974,B-cell prolymphocytic leukemia,Disorder,SNOMED
4173824,B-cell chronic lymphocytic leukemia variant,Disorder,SNOMED
44502801,Malignant lymphoma, small B lymphocytic, NOS, of reticuloendothelial system, NOS,ICDO Condition,ICDO3
3393524,B-CLL - B-cell chronic lymphocytic leukemia,Clinical Finding,Nebraska Lexicon
36402834,B-cell chronic lymphocytic leukemia/small lymphocytic lymphoma of blood,ICDO Condition,ICDO3
46270567,History of chronic lymphocytic leukemia,Context-dependent,SNOMED
4082311,B-cell chronic lymphocytic leukemia,Disorder,SNOMED
3545394,B-cell chronic lymphocytic leukaemia,Undefined,SNOMED
44821761,Chronic lymphoid leukemia, in relapse,5-dig billing code,ICD9CM
44811228,Clinical stage B chronic lymphocytic leukaemia,Disorder,SNOMED
44831013,Lymphoid leukemia, chronic,4-dig nonbill code,ICD9CM
44834519,Chronic lymphoid leukemia, without mention of having achieved remission,5-dig billing code,ICD9CM
4266390,Mu heavy chain disease,Disorder,SNOMED
44499590,Malignant lymphoma, small B lymphocytic, NOS, of bone marrow,ICDO Condition,ICDO3
4082459,Hairy cell leukemia variant,Disorder,SNOMED
4326339,Smoldering chronic lymphocytic leukemia,Disorder,SNOMED
44504688,B-cell chronic lymphocytic leukemia/small lymphocytic lymphoma of bone marrow,ICDO Condition,ICDO3
44811227,Clinical stage A chronic lymphocytic leukaemia,Disorder,SNOMED
37110902,Chronic lymphocytic leukemia genetic mutation variant,Disorder,SNOMED
36402818,T-cell large granular lymphocytic leukemia of blood,ICDO Condition,ICDO3
4173957,Splenic lymphoma with villous lymphocytes,Disorder,SNOMED
4173962,Lymphoma with spill,Disorder,SNOMED
3291527,Chronic lymphoid leukaemia, disease,Clinical Finding,Nebraska Lexicon
44814026,Clinical stage C chronic lymphocytic leukaemia,Disorder,SNOMED
44504692,T-cell large granular lymphocytic leukemia of bone marrow,ICDO Condition,ICDO3
45910314,Chronic Lymphocytic Leukemia,Diagnosis,CIEL
36536387,Malignant lymphoma, small B lymphocytic, NOS, of hematopoietic system, NOS,ICDO Condition,ICDO3
760935,Chronic lymphoid leukemia in relapse,Disorder,SNOMED
44501762,B-cell chronic lymphocytic leukemia/small lymphocytic lymphoma of hematopoietic system, NOS,ICDO Condition,ICDO3
36564458,B-cell chronic lymphocytic leukemia/small lymphocytic lymphoma of reticuloendothelial system, NOS,ICDO Condition,ICDO3
36402617,Malignant lymphoma, small B lymphocytic, NOS, of blood,ICDO Condition,ICDO3
36521921,Mixed phenotype acute leukemia, B/myeloid, NOS, of bone marrow,ICDO Condition,ICDO3
36402850,Mixed phenotype acute leukemia, T/myeloid, NOS, of blood,ICDO Condition,ICDO3
36552388,Mixed phenotype acute leukemia, T/myeloid, NOS, of hematopoietic system, NOS,ICDO Condition,ICDO3
42485283,Acute leukaemia of unspecified cell type,KCD7 code,KCD7
44835715,Acute leukemia of unspecified cell type, without mention of having achieved remission,5-dig billing code,ICD9CM
44819470,Leukemia of unspecified cell type, acute,4-dig nonbill code,ICD9CM
36562763,Mixed phenotype acute leukemia, B/myeloid, NOS, of hematopoietic system, NOS,ICDO Condition,ICDO3
44502151,Mixed phenotype acute leukemia, T/myeloid, NOS, of bone marrow,ICDO Condition,ICDO3
3539285,Acute leukaemia NOS,Disorder,SNOMED
36557609,Acute leukemia, NOS, of reticuloendothelial system, NOS,ICDO Condition,ICDO3
36549239,Mixed phenotype acute leukemia with t(9;22)(q34;q11.2); BCR-ABL1 of hematopoietic system, NOS,ICDO Condition,ICDO3
36402758,Acute leukemia, NOS, of blood,ICDO Condition,ICDO3
36546165,Acute biphenotypic leukemia of hematopoietic system, NOS,ICDO Condition,ICDO3
45552317,Acute leukemia of unspecified cell type, in relapse,5-char billing code,ICD10CM
36539626,Mixed phenotype acute leukemia with t(v;11q23); MLL rearranged of hematopoietic system, NOS,ICDO Condition,ICDO3
44504687,Acute biphenotypic leukemia of bone marrow,ICDO Condition,ICDO3
44833344,Acute leukemia of unspecified cell type, in relapse,5-dig billing code,ICD9CM
36715589,Acute leukemia of ambiguous lineage,Disorder,SNOMED
36402792,Mixed phenotype acute leukemia, B/myeloid, NOS, of blood,ICDO Condition,ICDO3
44504686,Acute leukemia, NOS, of bone marrow,ICDO Condition,ICDO3
4097705,Acute leukemia NOS,Disorder,SNOMED
36558230,Mixed phenotype acute leukemia with t(v;11q23); MLL rearranged of bone marrow,ICDO Condition,ICDO3
3120996,Acute leukaemia NOS,Clinical Finding,Nebraska Lexicon
36717161,Aggressive natural killer-cell leukemia,Disorder,SNOMED
36402800,Mixed phenotype acute leukemia with t(9;22)(q34;q11.2); BCR-ABL1 of blood,ICDO Condition,ICDO3
3405995,Acute leukaemia, disease,Clinical Finding,Nebraska Lexicon
36541314,Mixed phenotype acute leukemia with t(9;22)(q34;q11.2); BCR-ABL1 of bone marrow,ICDO Condition,ICDO3
36402836,Mixed phenotype acute leukemia with t(v;11q23); MLL rearranged of blood,ICDO Condition,ICDO3
45571579,Acute leukemia of unspecified cell type not having achieved remission,5-char billing code,ICD10CM
45908256,Acute Leukemia,Diagnosis,CIEL
37162251,Mixed phenotype acute leukemia,Disorder,SNOMED
36562188,Acute leukemia, NOS, of hematopoietic system, NOS,ICDO Condition,ICDO3
36402766,Acute biphenotypic leukemia of blood,ICDO Condition,ICDO3
3105006,Acute leukaemia NOS,Clinical Finding,Nebraska Lexicon
