TARGET_CONCEPT_ID,TARGET_CONCEPT_CODE,TARGET_CONCEPT_NAME,TARGET_VOCAB_ID,RELATIONSHIP_ID,CONCEPT_ID,CONCEPT_NAME,CONCEPT_CODE,CONCEPT_CLASS_ID,CONCEPT_VOCAB_ID
3013473,18263-4,Cholesterol in HDL [Mass/volume] in Serum or Plasma ultracentrifugate,LOINC,Has property,1029650,Mass Concentration,LP6827-2,LOINC Property,LOINC
3013473,18263-4,Cholesterol in HDL [Mass/volume] in Serum or Plasma ultracentrifugate,LOINC,Has time aspect,1029816,Point in time (spot),LP6960-1,LOINC Time,LOINC
3013473,18263-4,Cholesterol in HDL [Mass/volume] in Serum or Plasma ultracentrifugate,LOINC,Has component,40782589,Cholesterol in HDL,LP15489-5,LOINC Component,LOINC
3023602,14646-4,Cholesterol in HDL [Moles/volume] in Serum or Plasma,LOINC,Has system,1033306,Serum or Plasma,LP7576-4,LOINC System,LOINC
3023602,14646-4,Cholesterol in HDL [Moles/volume] in Serum or Plasma,LOINC,Has scale type,1033751,Qn,LP7753-9,LOINC Scale,LOINC
3023602,14646-4,Cholesterol in HDL [Moles/volume] in Serum or Plasma,LOINC,Has property,1029726,Substance Concentration,LP6860-3,LOINC Property,LOINC
3023602,14646-4,Cholesterol in HDL [Moles/volume] in Serum or Plasma,LOINC,Has time aspect,1029816,Point in time (spot),LP6960-1,LOINC Time,LOINC
3023602,14646-4,Cholesterol in HDL [Moles/volume] in Serum or Plasma,LOINC,Maps to,3023602,Cholesterol in HDL [Moles/volume] in Serum or Plasma,14646-4,Lab Test,LOINC
3023602,14646-4,Cholesterol in HDL [Moles/volume] in Serum or Plasma,LOINC,Has component,40782589,Cholesterol in HDL,LP15489-5,LOINC Component,LOINC
3023602,14646-4,Cholesterol in HDL [Moles/volume] in Serum or Plasma,LOINC,Mapped from,3023602,Cholesterol in HDL [Moles/volume] in Serum or Plasma,14646-4,Lab Test,LOINC
3030792,50840-8,Cholesterol in HDL [Moles/volume] in Body fluid,LOINC,Mapped from,3030792,Cholesterol in HDL [Moles/volume] in Body fluid,50840-8,Lab Test,LOINC
3030792,50840-8,Cholesterol in HDL [Moles/volume] in Body fluid,LOINC,Has component,40782589,Cholesterol in HDL,LP15489-5,LOINC Component,LOINC
3030792,50840-8,Cholesterol in HDL [Moles/volume] in Body fluid,LOINC,Has scale type,1033751,Qn,LP7753-9,LOINC Scale,LOINC
3030792,50840-8,Cholesterol in HDL [Moles/volume] in Body fluid,LOINC,Has time aspect,1029816,Point in time (spot),LP6960-1,LOINC Time,LOINC
3030792,50840-8,Cholesterol in HDL [Moles/volume] in Body fluid,LOINC,Has property,1029726,Substance Concentration,LP6860-3,LOINC Property,LOINC
3030792,50840-8,Cholesterol in HDL [Moles/volume] in Body fluid,LOINC,Maps to,3030792,Cholesterol in HDL [Moles/volume] in Body fluid,50840-8,Lab Test,LOINC
3030792,50840-8,Cholesterol in HDL [Moles/volume] in Body fluid,LOINC,Has system,1030397,Body fluid,LP7238-1,LOINC System,LOINC
3033638,12771-2,Cholesterol in HDL [Presence] in Serum or Plasma by Electrophoresis,LOINC,Has time aspect,1029816,Point in time (spot),LP6960-1,LOINC Time,LOINC
3033638,12771-2,Cholesterol in HDL [Presence] in Serum or Plasma by Electrophoresis,LOINC,Has scale type,1033749,Ord,LP7751-3,LOINC Scale,LOINC
3033638,12771-2,Cholesterol in HDL [Presence] in Serum or Plasma by Electrophoresis,LOINC,Mapped from,3033638,Cholesterol in HDL [Presence] in Serum or Plasma by Electrophoresis,12771-2,Lab Test,LOINC
3033638,12771-2,Cholesterol in HDL [Presence] in Serum or Plasma by Electrophoresis,LOINC,Has component,40782589,Cholesterol in HDL,LP15489-5,LOINC Component,LOINC
3033638,12771-2,Cholesterol in HDL [Presence] in Serum or Plasma by Electrophoresis,LOINC,Maps to,3033638,Cholesterol in HDL [Presence] in Serum or Plasma by Electrophoresis,12771-2,Lab Test,LOINC
3033638,12771-2,Cholesterol in HDL [Presence] in Serum or Plasma by Electrophoresis,LOINC,Has system,1033306,Serum or Plasma,LP7576-4,LOINC System,LOINC
3033638,12771-2,Cholesterol in HDL [Presence] in Serum or Plasma by Electrophoresis,LOINC,Has property,1015176,Presence or Threshold,LP217195-9,LOINC Property,LOINC
3033638,12771-2,Cholesterol in HDL [Presence] in Serum or Plasma by Electrophoresis,LOINC,Has method,1028989,Electrophoresis,LP6247-3,LOINC Method,LOINC
3034482,12772-0,Cholesterol in HDL [Units/volume] in Serum or Plasma by Electrophoresis,LOINC,Has time aspect,1029816,Point in time (spot),LP6960-1,LOINC Time,LOINC
3034482,12772-0,Cholesterol in HDL [Units/volume] in Serum or Plasma by Electrophoresis,LOINC,Has method,1028989,Electrophoresis,LP6247-3,LOINC Method,LOINC
3034482,12772-0,Cholesterol in HDL [Units/volume] in Serum or Plasma by Electrophoresis,LOINC,Has scale type,1033751,Qn,LP7753-9,LOINC Scale,LOINC
3034482,12772-0,Cholesterol in HDL [Units/volume] in Serum or Plasma by Electrophoresis,LOINC,Has system,1033306,Serum or Plasma,LP7576-4,LOINC System,LOINC
3034482,12772-0,Cholesterol in HDL [Units/volume] in Serum or Plasma by Electrophoresis,LOINC,Maps to,3034482,Cholesterol in HDL [Units/volume] in Serum or Plasma by Electrophoresis,12772-0,Lab Test,LOINC
3034482,12772-0,Cholesterol in HDL [Units/volume] in Serum or Plasma by Electrophoresis,LOINC,Mapped from,3034482,Cholesterol in HDL [Units/volume] in Serum or Plasma by Electrophoresis,12772-0,Lab Test,LOINC
3034482,12772-0,Cholesterol in HDL [Units/volume] in Serum or Plasma by Electrophoresis,LOINC,Has component,40782589,Cholesterol in HDL,LP15489-5,LOINC Component,LOINC
3034482,12772-0,Cholesterol in HDL [Units/volume] in Serum or Plasma by Electrophoresis,LOINC,Has property,1029599,Arbitrary Concentration,LP6773-8,LOINC Property,LOINC
3040815,53135-0,Cholesterol in HDL [Moles/volume] in Dialysis fluid,LOINC,Has system,1030088,Dialysis fluid,LP7169-8,LOINC System,LOINC
3040815,53135-0,Cholesterol in HDL [Moles/volume] in Dialysis fluid,LOINC,Has property,1029726,Substance Concentration,LP6860-3,LOINC Property,LOINC
3040815,53135-0,Cholesterol in HDL [Moles/volume] in Dialysis fluid,LOINC,Maps to,3040815,Cholesterol in HDL [Moles/volume] in Dialysis fluid,53135-0,Lab Test,LOINC
3040815,53135-0,Cholesterol in HDL [Moles/volume] in Dialysis fluid,LOINC,Mapped from,3040815,Cholesterol in HDL [Moles/volume] in Dialysis fluid,53135-0,Lab Test,LOINC
3040815,53135-0,Cholesterol in HDL [Moles/volume] in Dialysis fluid,LOINC,Has component,40782589,Cholesterol in HDL,LP15489-5,LOINC Component,LOINC
3040815,53135-0,Cholesterol in HDL [Moles/volume] in Dialysis fluid,LOINC,Has time aspect,1029816,Point in time (spot),LP6960-1,LOINC Time,LOINC
3040815,53135-0,Cholesterol in HDL [Moles/volume] in Dialysis fluid,LOINC,Has scale type,1033751,Qn,LP7753-9,LOINC Scale,LOINC
3053286,49130-8,Cholesterol in HDL [Mass/volume] in Serum or Plasma by Electrophoresis,LOINC,Maps to,3053286,Cholesterol in HDL [Mass/volume] in Serum or Plasma by Electrophoresis,49130-8,Lab Test,LOINC
3053286,49130-8,Cholesterol in HDL [Mass/volume] in Serum or Plasma by Electrophoresis,LOINC,Has component,40782589,Cholesterol in HDL,LP15489-5,LOINC Component,LOINC
3053286,49130-8,Cholesterol in HDL [Mass/volume] in Serum or Plasma by Electrophoresis,LOINC,Has system,1033306,Serum or Plasma,LP7576-4,LOINC System,LOINC
3053286,49130-8,Cholesterol in HDL [Mass/volume] in Serum or Plasma by Electrophoresis,LOINC,Has scale type,1033751,Qn,LP7753-9,LOINC Scale,LOINC
3053286,49130-8,Cholesterol in HDL [Mass/volume] in Serum or Plasma by Electrophoresis,LOINC,Has time aspect,1029816,Point in time (spot),LP6960-1,LOINC Time,LOINC
3053286,49130-8,Cholesterol in HDL [Mass/volume] in Serum or Plasma by Electrophoresis,LOINC,Has property,1029650,Mass Concentration,LP6827-2,LOINC Property,LOINC
3053286,49130-8,Cholesterol in HDL [Mass/volume] in Serum or Plasma by Electrophoresis,LOINC,Has method,1028989,Electrophoresis,LP6247-3,LOINC Method,LOINC
3053286,49130-8,Cholesterol in HDL [Mass/volume] in Serum or Plasma by Electrophoresis,LOINC,Mapped from,3053286,Cholesterol in HDL [Mass/volume] in Serum or Plasma by Electrophoresis,49130-8,Lab Test,LOINC
4019543,104583003,HDL/total cholesterol ratio measurement,SNOMED,Mapped from,37398736,High density lipoprotein/total cholesterol ratio,1031421000000101,Observable Entity,SNOMED
4019543,104583003,HDL/total cholesterol ratio measurement,SNOMED,Mapped from,4019543,HDL/total cholesterol ratio measurement,104583003,Procedure,SNOMED
4019543,104583003,HDL/total cholesterol ratio measurement,SNOMED,Has property,4042999,Ratio,118586006,Qualifier Value,SNOMED
4019543,104583003,HDL/total cholesterol ratio measurement,SNOMED,Has method,4044177,Measurement - action,129266000,Qualifier Value,SNOMED
4019543,104583003,HDL/total cholesterol ratio measurement,SNOMED,Concept same_as from,40329065,High density lipoprotein/total cholesterol ratio,166843008,Procedure,SNOMED
4019543,104583003,HDL/total cholesterol ratio measurement,SNOMED,Maps to,4019543,HDL/total cholesterol ratio measurement,104583003,Procedure,SNOMED
4019543,104583003,HDL/total cholesterol ratio measurement,SNOMED,Has component,4011133,HDL cholesterol,102737005,Substance,SNOMED
4019543,104583003,HDL/total cholesterol ratio measurement,SNOMED,Mapped from,40329065,High density lipoprotein/total cholesterol ratio,166843008,Procedure,SNOMED
4041557,166838001,Serum fasting HDL cholesterol measurement,SNOMED,Mapped from,40307332,Serum fasting HDL cholesterol level,144114005,Procedure,SNOMED
4041557,166838001,Serum fasting HDL cholesterol measurement,SNOMED,Concept same_as from,40307332,Serum fasting HDL cholesterol level,144114005,Procedure,SNOMED
4041557,166838001,Serum fasting HDL cholesterol measurement,SNOMED,Mapped from,37394092,Serum fasting HDL (high density lipoprotein) cholesterol level,1026451000000102,Observable Entity,SNOMED
4041557,166838001,Serum fasting HDL cholesterol measurement,SNOMED,Has method,4044177,Measurement - action,129266000,Qualifier Value,SNOMED
4041557,166838001,Serum fasting HDL cholesterol measurement,SNOMED,Has specimen,4001181,Serum specimen,119364003,Specimen,SNOMED
4041557,166838001,Serum fasting HDL cholesterol measurement,SNOMED,Has component,4011133,HDL cholesterol,102737005,Substance,SNOMED
4041557,166838001,Serum fasting HDL cholesterol measurement,SNOMED,Mapped from,4041557,Serum fasting HDL cholesterol measurement,166838001,Procedure,SNOMED
4041557,166838001,Serum fasting HDL cholesterol measurement,SNOMED,Maps to,4041557,Serum fasting HDL cholesterol measurement,166838001,Procedure,SNOMED
4041720,167073006,Plasma fasting HDL cholesterol measurement,SNOMED,Has method,4044177,Measurement - action,129266000,Qualifier Value,SNOMED
4041720,167073006,Plasma fasting HDL cholesterol measurement,SNOMED,Has specimen,4000626,Plasma specimen,119361006,Specimen,SNOMED
4041720,167073006,Plasma fasting HDL cholesterol measurement,SNOMED,Mapped from,37394230,Plasma fasting HDL (high density lipoprotein) cholesterol level,1028841000000102,Observable Entity,SNOMED
4041720,167073006,Plasma fasting HDL cholesterol measurement,SNOMED,Maps to,4041720,Plasma fasting HDL cholesterol measurement,167073006,Procedure,SNOMED
4041720,167073006,Plasma fasting HDL cholesterol measurement,SNOMED,Mapped from,4041720,Plasma fasting HDL cholesterol measurement,167073006,Procedure,SNOMED
4041720,167073006,Plasma fasting HDL cholesterol measurement,SNOMED,Mapped from,40308371,Plasma fasting HDL cholesterol level,144311007,Procedure,SNOMED
4041720,167073006,Plasma fasting HDL cholesterol measurement,SNOMED,Concept same_as from,40308371,Plasma fasting HDL cholesterol level,144311007,Procedure,SNOMED
4041720,167073006,Plasma fasting HDL cholesterol measurement,SNOMED,Has component,4011133,HDL cholesterol,102737005,Substance,SNOMED
4042059,166832000,Serum HDL cholesterol measurement,SNOMED,Concept same_as from,40307325,Serum HDL cholesterol level,144108003,Procedure,SNOMED
4042059,166832000,Serum HDL cholesterol measurement,SNOMED,Mapped from,40307325,Serum HDL cholesterol level,144108003,Procedure,SNOMED
4042059,166832000,Serum HDL cholesterol measurement,SNOMED,Mapped from,4042059,Serum HDL cholesterol measurement,166832000,Procedure,SNOMED
4042059,166832000,Serum HDL cholesterol measurement,SNOMED,Has method,4044177,Measurement - action,129266000,Qualifier Value,SNOMED
4042059,166832000,Serum HDL cholesterol measurement,SNOMED,Subsumes,4055665,Serum random HDL cholesterol measurement,166839009,Procedure,SNOMED
4042059,166832000,Serum HDL cholesterol measurement,SNOMED,Has specimen,4001181,Serum specimen,119364003,Specimen,SNOMED
4042059,166832000,Serum HDL cholesterol measurement,SNOMED,Mapped from,3033190,Cholesterol in HDL [Mass or Moles/volume] in Serum or Plasma,35197-3,Lab Test,LOINC
4042059,166832000,Serum HDL cholesterol measurement,SNOMED,Mapped from,37392562,Serum high density lipoprotein cholesterol level,1005681000000107,Observable Entity,SNOMED
4042059,166832000,Serum HDL cholesterol measurement,SNOMED,Subsumes,4041557,Serum fasting HDL cholesterol measurement,166838001,Procedure,SNOMED
4042059,166832000,Serum HDL cholesterol measurement,SNOMED,Maps to,4042059,Serum HDL cholesterol measurement,166832000,Procedure,SNOMED
4042059,166832000,Serum HDL cholesterol measurement,SNOMED,Has component,4011133,HDL cholesterol,102737005,Substance,SNOMED
4042059,166832000,Serum HDL cholesterol measurement,SNOMED,Mapped from,3032633,Cholesterol in HDL 3 [Mass or Moles/volume] in Serum or Plasma,35243-5,Lab Test,LOINC
4042081,167072001,Plasma random HDL cholesterol measurement,SNOMED,Mapped from,37394229,Plasma random HDL (high density lipoprotein) cholesterol level,1028831000000106,Observable Entity,SNOMED
4042081,167072001,Plasma random HDL cholesterol measurement,SNOMED,Has specimen,4000626,Plasma specimen,119361006,Specimen,SNOMED
4042081,167072001,Plasma random HDL cholesterol measurement,SNOMED,Concept replaces,40308369,Plasma random HDL cholesterol level,144310008,Procedure,SNOMED
4042081,167072001,Plasma random HDL cholesterol measurement,SNOMED,Concept same_as from,40308369,Plasma random HDL cholesterol level,144310008,Procedure,SNOMED
4042081,167072001,Plasma random HDL cholesterol measurement,SNOMED,Mapped from,40308369,Plasma random HDL cholesterol level,144310008,Procedure,SNOMED
4042081,167072001,Plasma random HDL cholesterol measurement,SNOMED,Maps to,4042081,Plasma random HDL cholesterol measurement,167072001,Procedure,SNOMED
4042081,167072001,Plasma random HDL cholesterol measurement,SNOMED,Mapped from,4042081,Plasma random HDL cholesterol measurement,167072001,Procedure,SNOMED
4042081,167072001,Plasma random HDL cholesterol measurement,SNOMED,Has component,4011133,HDL cholesterol,102737005,Substance,SNOMED
4042081,167072001,Plasma random HDL cholesterol measurement,SNOMED,Has method,4044177,Measurement - action,129266000,Qualifier Value,SNOMED
4055665,166839009,Serum random HDL cholesterol measurement,SNOMED,Mapped from,37398699,Serum random HDL (high density lipoprotein) cholesterol level,1026461000000104,Observable Entity,SNOMED
4055665,166839009,Serum random HDL cholesterol measurement,SNOMED,Has specimen,4001181,Serum specimen,119364003,Specimen,SNOMED
4055665,166839009,Serum random HDL cholesterol measurement,SNOMED,Has component,4011133,HDL cholesterol,102737005,Substance,SNOMED
4055665,166839009,Serum random HDL cholesterol measurement,SNOMED,Mapped from,4055665,Serum random HDL cholesterol measurement,166839009,Procedure,SNOMED
4055665,166839009,Serum random HDL cholesterol measurement,SNOMED,Maps to,4055665,Serum random HDL cholesterol measurement,166839009,Procedure,SNOMED
4055665,166839009,Serum random HDL cholesterol measurement,SNOMED,Concept replaces,40307333,Serum random HDL cholesterol level,144115006,Procedure,SNOMED
4055665,166839009,Serum random HDL cholesterol measurement,SNOMED,Concept same_as from,40307333,Serum random HDL cholesterol level,144115006,Procedure,SNOMED
4055665,166839009,Serum random HDL cholesterol measurement,SNOMED,Mapped from,40307333,Serum random HDL cholesterol level,144115006,Procedure,SNOMED
4055665,166839009,Serum random HDL cholesterol measurement,SNOMED,Has method,4044177,Measurement - action,129266000,Qualifier Value,SNOMED
4101713,28036006,High density lipoprotein cholesterol measurement,SNOMED,Subsumes,3033638,Cholesterol in HDL [Presence] in Serum or Plasma by Electrophoresis,12771-2,Lab Test,LOINC
4101713,28036006,High density lipoprotein cholesterol measurement,SNOMED,Subsumes,3053286,Cholesterol in HDL [Mass/volume] in Serum or Plasma by Electrophoresis,49130-8,Lab Test,LOINC
4101713,28036006,High density lipoprotein cholesterol measurement,SNOMED,Subsumes,4042059,Serum HDL cholesterol measurement,166832000,Procedure,SNOMED
4101713,28036006,High density lipoprotein cholesterol measurement,SNOMED,Subsumes,4019543,HDL/total cholesterol ratio measurement,104583003,Procedure,SNOMED
4101713,28036006,High density lipoprotein cholesterol measurement,SNOMED,Subsumes,3030792,Cholesterol in HDL [Moles/volume] in Body fluid,50840-8,Lab Test,LOINC
4101713,28036006,High density lipoprotein cholesterol measurement,SNOMED,Maps to,4101713,High density lipoprotein cholesterol measurement,28036006,Procedure,SNOMED
4101713,28036006,High density lipoprotein cholesterol measurement,SNOMED,Mapped from,4101713,High density lipoprotein cholesterol measurement,28036006,Procedure,SNOMED
4101713,28036006,High density lipoprotein cholesterol measurement,SNOMED,Interprets of,37167480,Familial lecithin cholesterol acyltransferase deficiency,1264565005,Disorder,SNOMED
4101713,28036006,High density lipoprotein cholesterol measurement,SNOMED,Has component,4011133,HDL cholesterol,102737005,Substance,SNOMED
4101713,28036006,High density lipoprotein cholesterol measurement,SNOMED,Subsumes,4195503,Plasma HDL cholesterol measurement,314035000,Procedure,SNOMED
4101713,28036006,High density lipoprotein cholesterol measurement,SNOMED,Has method,4044177,Measurement - action,129266000,Qualifier Value,SNOMED
4101713,28036006,High density lipoprotein cholesterol measurement,SNOMED,Interprets of,4029266,Fish-eye disease,238092004,Disorder,SNOMED
4101713,28036006,High density lipoprotein cholesterol measurement,SNOMED,Subsumes,3011884,Cholesterol in HDL [Presence] in Serum or Plasma,27340-9,Lab Test,LOINC
4101713,28036006,High density lipoprotein cholesterol measurement,SNOMED,Subsumes,36032229,Cholesterol in HDL [Mass/volume] in DBS,96596-2,Lab Test,LOINC
4101713,28036006,High density lipoprotein cholesterol measurement,SNOMED,Subsumes,3040815,Cholesterol in HDL [Moles/volume] in Dialysis fluid,53135-0,Lab Test,LOINC
4101713,28036006,High density lipoprotein cholesterol measurement,SNOMED,Subsumes,3023602,Cholesterol in HDL [Moles/volume] in Serum or Plasma,14646-4,Lab Test,LOINC
4101713,28036006,High density lipoprotein cholesterol measurement,SNOMED,Subsumes,3007070,Cholesterol in HDL [Mass/volume] in Serum or Plasma,2085-9,Lab Test,LOINC
4101713,28036006,High density lipoprotein cholesterol measurement,SNOMED,Interprets of,4029265,Lecithin cholesterol acyltransferase deficiency,238091006,Disorder,SNOMED
4101713,28036006,High density lipoprotein cholesterol measurement,SNOMED,Subsumes,40757503,Cholesterol in HDL [Mass/volume] in Body fluid,54372-8,Lab Test,LOINC
4101713,28036006,High density lipoprotein cholesterol measurement,SNOMED,Subsumes,3034482,Cholesterol in HDL [Units/volume] in Serum or Plasma by Electrophoresis,12772-0,Lab Test,LOINC
4101713,28036006,High density lipoprotein cholesterol measurement,SNOMED,Subsumes,3013473,Cholesterol in HDL [Mass/volume] in Serum or Plasma ultracentrifugate,18263-4,Lab Test,LOINC
4195503,314035000,Plasma HDL cholesterol measurement,SNOMED,Mapped from,4195503,Plasma HDL cholesterol measurement,314035000,Procedure,SNOMED
4195503,314035000,Plasma HDL cholesterol measurement,SNOMED,Subsumes,4042081,Plasma random HDL cholesterol measurement,167072001,Procedure,SNOMED
4195503,314035000,Plasma HDL cholesterol measurement,SNOMED,Has component,4011133,HDL cholesterol,102737005,Substance,SNOMED
4195503,314035000,Plasma HDL cholesterol measurement,SNOMED,Concept same_as from,40308378,Plasma HDL cholesterol level,144318001,Procedure,SNOMED
4195503,314035000,Plasma HDL cholesterol measurement,SNOMED,Has method,4044177,Measurement - action,129266000,Qualifier Value,SNOMED
4195503,314035000,Plasma HDL cholesterol measurement,SNOMED,Has specimen,4000626,Plasma specimen,119361006,Specimen,SNOMED
4195503,314035000,Plasma HDL cholesterol measurement,SNOMED,Mapped from,37392938,Plasma HDL (high density lipoprotein) cholesterol level,1010581000000101,Observable Entity,SNOMED
4195503,314035000,Plasma HDL cholesterol measurement,SNOMED,Subsumes,4041720,Plasma fasting HDL cholesterol measurement,167073006,Procedure,SNOMED
4195503,314035000,Plasma HDL cholesterol measurement,SNOMED,Mapped from,40330200,Plasma HDL cholesterol level,167080008,Procedure,SNOMED
4195503,314035000,Plasma HDL cholesterol measurement,SNOMED,Concept same_as from,40330200,Plasma HDL cholesterol level,167080008,Procedure,SNOMED
4195503,314035000,Plasma HDL cholesterol measurement,SNOMED,Mapped from,40308378,Plasma HDL cholesterol level,144318001,Procedure,SNOMED
4195503,314035000,Plasma HDL cholesterol measurement,SNOMED,Maps to,4195503,Plasma HDL cholesterol measurement,314035000,Procedure,SNOMED
36032229,96596-2,Cholesterol in HDL [Mass/volume] in DBS,LOINC,Has property,1029650,Mass Concentration,LP6827-2,LOINC Property,LOINC
36032229,96596-2,Cholesterol in HDL [Mass/volume] in DBS,LOINC,Mapped from,36032229,Cholesterol in HDL [Mass/volume] in DBS,96596-2,Lab Test,LOINC
36032229,96596-2,Cholesterol in HDL [Mass/volume] in DBS,LOINC,Maps to,36032229,Cholesterol in HDL [Mass/volume] in DBS,96596-2,Lab Test,LOINC
36032229,96596-2,Cholesterol in HDL [Mass/volume] in DBS,LOINC,Has component,40782589,Cholesterol in HDL,LP15489-5,LOINC Component,LOINC
36032229,96596-2,Cholesterol in HDL [Mass/volume] in DBS,LOINC,Has time aspect,1029816,Point in time (spot),LP6960-1,LOINC Time,LOINC
36032229,96596-2,Cholesterol in HDL [Mass/volume] in DBS,LOINC,Has scale type,1033751,Qn,LP7753-9,LOINC Scale,LOINC
36032229,96596-2,Cholesterol in HDL [Mass/volume] in DBS,LOINC,Has system,1015160,DBS,LP21304-8,LOINC System,LOINC
40757503,54372-8,Cholesterol in HDL [Mass/volume] in Body fluid,LOINC,Has component,40782589,Cholesterol in HDL,LP15489-5,LOINC Component,LOINC
40757503,54372-8,Cholesterol in HDL [Mass/volume] in Body fluid,LOINC,Has time aspect,1029816,Point in time (spot),LP6960-1,LOINC Time,LOINC
40757503,54372-8,Cholesterol in HDL [Mass/volume] in Body fluid,LOINC,Maps to,40757503,Cholesterol in HDL [Mass/volume] in Body fluid,54372-8,Lab Test,LOINC
40757503,54372-8,Cholesterol in HDL [Mass/volume] in Body fluid,LOINC,Has property,1029650,Mass Concentration,LP6827-2,LOINC Property,LOINC
40757503,54372-8,Cholesterol in HDL [Mass/volume] in Body fluid,LOINC,Has system,1030397,Body fluid,LP7238-1,LOINC System,LOINC
40757503,54372-8,Cholesterol in HDL [Mass/volume] in Body fluid,LOINC,Has scale type,1033751,Qn,LP7753-9,LOINC Scale,LOINC
40757503,54372-8,Cholesterol in HDL [Mass/volume] in Body fluid,LOINC,Mapped from,40757503,Cholesterol in HDL [Mass/volume] in Body fluid,54372-8,Lab Test,LOINC
