CONCEPT_ID,CONCEPT_NAME,CONCEPT_CLASS_ID,CONCEPT_VOCAB_ID
37168542,Human immunodeficiency virus management program,Procedure,SNOMED
37162512,Enteritis of small intestine due to human immunodeficiency virus disease,Disorder,SNOMED
37018711,Disorder of eye proper co-occurrent with human immunodeficiency virus infection,Disorder,SNOMED
37017244,Disorder of respiratory system co-occurrent with human immunodeficiency virus infection,Disorder,SNOMED
37116831,Extrapulmonary tuberculosis co-occurrent with human immunodeficiency virus infection,Disorder,SNOMED
3663234,Pruritus due to human immunodeficiency virus infection,Disorder,SNOMED
606040,Primary human immunodeficiency virus infection,Disorder,SNOMED
4191703,Antenatal screening for human immunodeficiency virus,Procedure,SNOMED
4237443,HIV infection with infection by another virus,Disorder,SNOMED
37162220,Infectious mononucleosis caused by human immunodeficiency virus,Disorder,SNOMED
40380239,[X]HIV disease resulting in other mycoses,Disorder,SNOMED
37018935,Dermatophytosis co-occurrent with human immunodeficiency virus infection,Disorder,SNOMED
3654682,Chronic hepatitis C co-occurrent with human immunodeficiency virus infection,Disorder,SNOMED
37017132,Anemia co-occurrent with human immunodeficiency virus infection,Disorder,SNOMED
40288730,HTLV-III/LAV infection,Disorder,SNOMED
44798219,[X]Unspecified human immunodeficiency virus [HIV] disease,Disorder,SNOMED
35205776,Human immunodeficiency virus [HIV] disease,3-char billing code,ICD10CM
4210151,Human immunodeficiency virus counseling,Procedure,SNOMED
3655330,Eosinophilic folliculitis due to human immunodeficiency virus infection,Disorder,SNOMED
606044,Parasitic disease due to human immunodeficiency virus infection,Disorder,SNOMED
4188151,Hairy leukoplakia of tongue associated with HIV disease,Disorder,SNOMED
3580699,[X]Hiv disease resulting in other malignant neoplasms of lymphoid, haematopoietic and related tissue,Disorder,SNOMED
37017456,Aspergillosis co-occurrent with human immunodeficiency virus infection,Disorder,SNOMED
37167026,Motor neuron disease due to human immunodeficiency virus infection,Disorder,SNOMED
4211792,Immune recovery uveitis,Disorder,SNOMED
45769855,Human immunodeficiency virus (HIV) infection category B1,Disorder,SNOMED
40380247,[X]HIV disease resulting in multiple diseases classified elsewhere,Disorder,SNOMED
3519572,Human immunodeficiency virus resulting in other disease,Disorder,SNOMED
44797022,[X]HIV disease resulting in other specified conditions,Disorder,SNOMED
40380243,[X]HIV disease resulting in other non-Hodgkin's lymphoma,Disorder,SNOMED
3520467,HIV disease resulting in other types of non-Hodgkin's lymphoma,Disorder,SNOMED
4078242,Human immunodeficiency virus,Organism,SNOMED
37017454,Infection caused by herpes simplex virus co-occurrent with human immunodeficiency virus infection,Disorder,SNOMED
44796338,[X]Hiv disease resulting in other infectious and parasitic diseases,Disorder,SNOMED
37019042,Infection caused by Salmonella co-occurrent with human immunodeficiency virus infection,Disorder,SNOMED
605345,Psoriasis exacerbated by human immunodeficiency virus infection,Disorder,SNOMED
37017453,Coccidiosis co-occurrent with human immunodeficiency virus infection,Disorder,SNOMED
4083351,HIV-related gut disease - cause unknown,Disorder,SNOMED
40380241,[X]Hiv disease resulting in other infectious and parasitic diseases,Disorder,SNOMED
37017279,Disorder of peripheral nervous system co-occurrent with human immunodeficiency virus infection,Disorder,SNOMED
762873,Documentation of human immunodeficiency virus infection medication action plan,Procedure,SNOMED
37017320,Malignant neoplastic disease co-occurrent with human immunodeficiency virus infection,Disorder,SNOMED
37017263,Lymphadenopathy co-occurrent with human immunodeficiency virus infection,Disorder,SNOMED
4186235,Leukoplakia of tongue associated with HIV disease,Disorder,SNOMED
40376599,[X]HIV disease resulting in multiple diseases classified elsewhere,Disorder,SNOMED
44798263,[X]HIV disease resulting in other non-Hodgkin's lymphoma,Disorder,SNOMED
37018063,Immune reconstitution inflammatory syndrome caused by human immunodeficiency virus infection,Disorder,SNOMED
4298853,Oral hairy leukoplakia associated with HIV disease,Disorder,SNOMED
4093297,HIV disease resulting in mycobacterial infection,Disorder,SNOMED
44792335,Family history of human immunodeficiency virus,Context-dependent,SNOMED
44795981,[X]HIV disease resulting in other mycoses,Disorder,SNOMED
4241530,Asymptomatic human immunodeficiency virus infection,Disorder,SNOMED
4093298,HIV disease resulting in other types of non-Hodgkin's lymphoma,Disorder,SNOMED
44795877,[X]HIV disease resulting in other bacterial infections,Disorder,SNOMED
37017248,Infection caused by Pneumocystis co-occurrent with human immunodeficiency virus infection,Disorder,SNOMED
43531586,Symptomatic human immunodeficiency virus infection,Disorder,SNOMED
36716522,Sequela of infection caused by Human immunodeficiency virus,Disorder,SNOMED
439727,Human immunodeficiency virus infection,Disorder,SNOMED
40380240,HIV disease resulting in multiple infections,Disorder,SNOMED
4092689,HIV disease resulting in multiple infections,Disorder,SNOMED
3655867,Seborrheic dermatitis due to human immunodeficiency virus infection,Disorder,SNOMED
4201627,Aseptic meningitis due to human immunodeficiency virus infection,Disorder,SNOMED
4089882,Human immunodef virus resulting in other disease,Disorder,SNOMED
4230566,Family history of human immunodeficiency virus infection,Context-dependent,SNOMED
3661697,Papular pruritic eruption of skin due to human immunodeficiency virus infection,Disorder,SNOMED
4253472,Human immunodeficiency virus I infection,Disorder,SNOMED
42709912,Diffuse infiltrative lymphocytosis syndrome,Disorder,SNOMED
1340516,Progression of Human immunodeficiency virus infection,Disorder,OMOP Extension
37017579,Opportunistic mycosis co-occurrent with human immunodeficiency virus infection,Disorder,SNOMED
607384,Primary effusion lymphoma due to human immune deficiency virus infection,Disorder,SNOMED
3529048,[X]HIV disease resulting in unspecified malignant neoplasm,Disorder,SNOMED
44801397,[X]Human immunodeficiency virus disease,Disorder,SNOMED
762495,Human immunodeficiency virus education,Procedure,SNOMED
606930,Disorder of skin due to human immunodeficiency virus infection,Disorder,SNOMED
37018755,Recurrent salmonella sepsis co-occurrent with human immunodeficiency virus infection,Disorder,SNOMED
37017446,Infection caused by Cytomegalovirus co-occurrent with human immunodeficiency virus infection,Disorder,SNOMED
40380251,[X]Unspecified human immunodeficiency virus [HIV] disease,Disorder,SNOMED
44795102,[X] HIV disease resulting in haematological and immunological abnormalities, not elsewhere classified,Disorder,SNOMED
4160420,Lipodystrophy associated with Human immunodeficiency virus infection,Disorder,SNOMED
37017455,Pyrexia of unknown origin co-occurrent with human immunodeficiency virus infection,Disorder,SNOMED
37019034,Neuralgia co-occurrent with human immunodeficiency virus infection,Disorder,SNOMED
37017283,Visual impairment co-occurrent with human immunodeficiency virus infection,Disorder,SNOMED
40380234,[X]Human immunodeficiency virus disease,Disorder,SNOMED
40380246,[X]HIV disease resulting in unspecified malignant neoplasm,Disorder,SNOMED
40376617,[X]Hiv disease resulting in other malignant neoplasms of lymphoid, hematopoietic and related tissue,Disorder,SNOMED
37017260,Disorder of kidney co-occurrent with human immunodeficiency virus infection,Disorder,SNOMED
4093296,Human immunodeficiency virus with other clinical findings,Disorder,SNOMED
40376592,(AIDS) or (HIV infection),Disorder,SNOMED
4087605,Human immunodeficiency virus with secondary cancers,Disorder,SNOMED
37017082,Splenomegaly co-occurrent with human immunodeficiency virus infection,Disorder,SNOMED
4064903,HIV screening,Procedure,SNOMED
44798365,[X]HIV disease resulting in other viral infections,Disorder,SNOMED
40376600,[X]HIV disease resulting in unspecified malignant neoplasm,Disorder,SNOMED
40380235,[X]HIV disease resulting in other bacterial infections,Disorder,SNOMED
37017125,Disorder of skin co-occurrent with human immunodeficiency virus infection,Disorder,SNOMED
40380250,[X]HIV disease resulting in other specified conditions,Disorder,SNOMED
4180254,Congenital human immunodeficiency virus infection,Disorder,SNOMED
4236860,Pediatric human immunodeficiency virus infection,Disorder,SNOMED
37017319,Disorder of central nervous system co-occurrent with human immunodeficiency virus infection,Disorder,SNOMED
37017124,Infection caused by Strongyloides co-occurrent with human immunodeficiency virus infection,Disorder,SNOMED
37017655,Disseminated atypical infection caused by Mycobacterium co-occurrent with human immunodeficiency virus infection,Disorder,SNOMED
3655580,Mycosis due to human immunodeficiency virus infection,Disorder,SNOMED
44829737,Human immunodeficiency virus [HIV] disease,3-dig billing code,ICD9CM
37017262,Neuritis co-occurrent with human immunodeficiency virus infection,Disorder,SNOMED
40380244,[X]Hiv disease resulting in other malignant neoplasms of lymphoid, hematopoietic and related tissue,Disorder,SNOMED
37017094,Disorder of gastrointestinal tract co-occurrent with human immunodeficiency virus infection,Disorder,SNOMED
36687122,Human immunodeficiency virus infection with cognitive impairment,Disorder,SNOMED
40380245,[X]HIV disease resulting in other malignant neoplasms,Disorder,SNOMED
40380238,[X]HIV disease resulting in other viral infections,Disorder,SNOMED
4241524,AIDS virus infection associated with pregnancy,Disorder,SNOMED
4298854,HIV seropositivity,Disorder,SNOMED
3655333,Enteritis due to human immunodeficiency virus disease,Disorder,SNOMED
762532,Maternal human immunodeficiency virus infection,Context-dependent,SNOMED
44813431,[X]HIV disease resulting in other malignant neoplasms,Disorder,SNOMED
606041,Pityriasis rubra pilaris due to human immunodeficiency virus infection,Disorder,SNOMED
40403276,AIDS virus infection, NEC,Disorder,SNOMED
37017580,Microsporidiosis co-occurrent with human immunodeficiency virus infection,Disorder,SNOMED
37017285,Acquired hemolytic anemia co-occurrent with human immunodeficiency virus infection,Disorder,SNOMED
37017265,Enlargement of liver co-occurrent with human immunodeficiency virus infection,Disorder,SNOMED
40482214,Hepatitis B associated with Human immunodeficiency virus infection,Disorder,SNOMED
45769856,Human immunodeficiency virus (HIV) infection category B2,Disorder,SNOMED
606047,Human immunodeficiency virus modified skin disease,Disorder,SNOMED
4268323,Hepatitis C virus,Organism,SNOMED
3654950,Encephalitis caused by human immunodeficiency virus type 1,Disorder,SNOMED
4230974,Human immunodeficiency virus type I,Organism,SNOMED
4314426,HIV infection with acute lymphadenitis,Disorder,SNOMED
4227053,Myocarditis with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
4045982,Vacuolar myelopathy,Disorder,SNOMED
4047624,Human immunodeficiency virus leukoencephalopathy,Disorder,SNOMED
40443170,Human immunodeficiency virus neuropathy,Disorder,SNOMED
4048033,Neuropathy caused by human immunodeficiency virus,Disorder,SNOMED
4087603,Human immunodeficiency virus infection constitutional disease,Disorder,SNOMED
4087604,Human immunodeficiency virus infection with neurological disease,Disorder,SNOMED
44801040,[X]Hiv disease resulting in unspecified infectious and parasitic disease,Disorder,SNOMED
40376601,[X]Hiv disease resulting in unspecified infectious and parasitic disease,Disorder,SNOMED
4092686,Human immunodeficiency virus infection with secondary clinical infectious disease,Disorder,SNOMED
40380242,[X]Hiv disease resulting in unspecified infectious and parasitic disease,Disorder,SNOMED
4128060,Acquired immune deficiency syndrome-related nephropathy,Disorder,SNOMED
4161950,Human immunodeficiency virus encephalitis,Disorder,SNOMED
40515460,AIDS with encephalitis,Disorder,SNOMED
4171124,Congenital acquired immune deficiency syndrome,Disorder,SNOMED
4171125,Congenital human immunodeficiency virus positive status syndrome,Disorder,SNOMED
4172009,HIV infection with infectious mononucleosis-like syndrome,Disorder,SNOMED
40640674,HIV infection with aseptic meningitis,Disorder,SNOMED
40525124,AIDS virus with aseptic meningitis,Disorder,SNOMED
4148615,Neutrophil count,Procedure,SNOMED
4211956,Neutropenia with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
432250,Infectious disease,Disorder,SNOMED
4220603,Skin rash with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
40285386,AIDS with rash,Disorder,SNOMED
4226629,Salivary gland disease with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
4223738,Noninfectious gastroenteritis with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
4227519,Neuritis with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
4227077,Nutritional deficiency with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
44784137,Sepsis with acquired immunodeficiency syndrome,Disorder,SNOMED
4225643,Respiratory disorder with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
4228115,Retinopathy with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
4228757,Low vision with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
4222383,Intestinal malabsorption with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
4221489,Acquired immunodeficiency syndrome-associated disorder,Disorder,SNOMED
4228117,Hypovolemia associated with AIDS,Disorder,SNOMED
4222405,Acute endocarditis with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
40489022,AIDS with subcutaneous tissue disease,Disorder,SNOMED
4226905,Thrombocytopenia with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
37166798,AIDS (acquired immunodeficiency syndrome) wasting syndrome,Disorder,SNOMED
40493262,Infectious disease with acquired immune deficiency syndrome,Disorder,SNOMED
4222224,Hepatomegaly with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
4224425,Subacute myocarditis with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
4227350,Subacute endocarditis with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
4226662,Polyneuropathy with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
4227957,Other disorder of immune system associated with AIDS,Disorder,SNOMED
4222402,Hematopoietic system disease with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
4225027,Malaise with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
40269491,AIDS with other disorders involving the immune mechanism,Disorder,SNOMED
4223585,Subcutaneous tissue disease associated with AIDS,Disorder,SNOMED
4228272,Failure to thrive in infant with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
4226790,Blindness with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
4226110,Central nervous disorder with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
4227821,Fever associated with AIDS,Disorder,SNOMED
4226357,Malignant neoplasm with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
4224553,Agranulocytosis with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
4228745,Neuralgia with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
40319627,(AIDS with viral/chlamydial dis NOS) or (ornithosis) or (trachoma),Disorder,SNOMED
4224566,Skin disorder with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
4221911,Fatigue with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
40459343,AIDS with volume depletion,Disorder,SNOMED
44783780,Cholangitis with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
40553892,AIDS with pneumococcal pneumonia,Disorder,SNOMED
4221503,Pneumococcal pneumonia with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
4321152,Streptococcus pneumoniae,Organism,SNOMED
40276912,AIDS with mycobacteriosis,Disorder,SNOMED
4348029,Mycobacterium,Organism,SNOMED
40276911,AIDS with other and unspecified mycobacteriosis,Disorder,SNOMED
4226658,Tuberculosis with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
4221607,Mycobacteriosis with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
40625633,AIDS with fatigue,Disorder,SNOMED
4234875,Energy / stamina,Observable Entity,SNOMED
4222062,Candidiasis of lung with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
4139129,Candida,Organism,SNOMED
40635689,AIDS with candidiasis of lung,Disorder,SNOMED
40299569,AIDS with hepatomegaly,Disorder,SNOMED
4222250,Encephalitis with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
4222717,Subacute adenoviral encephalitis with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
40570042,AIDS with encephalitis,Disorder,SNOMED
4228612,Encephalomyelitis with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
40430583,AIDS with intestinal malabsorption,Disorder,SNOMED
40522596,AIDS with hematopoietic system disease,Disorder,SNOMED
4227511,Lymphadenopathy associated with AIDS,Disorder,SNOMED
4227200,Hypersplenism associated with AIDS,Disorder,SNOMED
4225810,Aplastic anemia with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
4228776,Splenomegaly associated with AIDS,Disorder,SNOMED
40349877,AIDS with acute endocarditis,Disorder,SNOMED
4222712,Cryptococcosis with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
40321527,AIDS with cryptococcosis,Disorder,SNOMED
4069831,Cryptococcus,Organism,SNOMED
4172988,Adenoviridae,Organism,SNOMED
40513338,AIDS with subacute adenoviral encephalitis,Disorder,SNOMED
40287885,AIDS with subacute adenoviral encephalitis,Disorder,SNOMED
40607612,AIDS with bacterial pneumonia,Disorder,SNOMED
4223032,Bacterial pneumonia with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
4249833,Domain Bacteria,Organism,SNOMED
4223276,Central nervous system demyelinating disease with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
40638708,AIDS with CNS demyelinating disease,Disorder,SNOMED
4226631,Progressive multifocal leukoencephalopathy with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
4029706,Strongyloides,Organism,SNOMED
4223597,Strongyloidiasis with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
40601201,AIDS with strongyloidiasis,Disorder,SNOMED
40604980,AIDS with noninfectious gastroenteritis,Disorder,SNOMED
4223918,Retinal vascular changes with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
40628917,AIDS with retinal vascular changes,Disorder,SNOMED
40572055,AIDS with myelopathy,Disorder,SNOMED
4227974,Myelitis with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
4224078,Myelopathy with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
4224096,Kaposi's sarcoma with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
40376611,HIV disease resulting in Kaposi's sarcoma,Disorder,SNOMED
40627181,AIDS with Kaposi's sarcoma,Disorder,SNOMED
4224240,Presenile dementia with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
40613401,AIDS with presenile dementia,Disorder,SNOMED
4150851,Cognitive functions,Observable Entity,SNOMED
40298405,AIDS with subacute myocarditis,Disorder,SNOMED
40652283,AIDS with agranulocytosis,Disorder,SNOMED
4228760,Hyperhidrosis with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
40612233,AIDS with skin disease,Disorder,SNOMED
4227229,Dermatomycosis with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
4224578,Nocardiosis with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
4245771,Nocardia,Organism,SNOMED
40641147,AIDS with Nocardia infection,Disorder,SNOMED
4314882,Coccidioides,Organism,SNOMED
4224740,Coccidioidomycosis with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
40614849,AIDS with coccidioidomycosis,Disorder,SNOMED
4224860,Organic dementia with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
40641365,AIDS with organic dementia,Disorder,SNOMED
4225017,Salmonella infection with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
4099188,Salmonella,Organism,SNOMED
40641912,AIDS with malaise,Disorder,SNOMED
40640008,AIDS with histoplasmosis,Disorder,SNOMED
4225170,Histoplasmosis with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
4217628,Histoplasma,Organism,SNOMED
40487286,AIDS with microsporidiosis,Disorder,SNOMED
4303680,Microsporidia,Organism,SNOMED
4225193,Microsporidiosis associated with acquired immunodeficiency syndrome,Disorder,SNOMED
4225318,Viral pneumonia with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
4043934,AIDS with viral pneumonia,Disorder,SNOMED
4177956,Virus,Organism,SNOMED
40642121,AIDS with respiratory abnormality,Disorder,SNOMED
4228754,Dyspnea with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
4228277,Pneumonia with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
4298431,White blood cell count,Procedure,SNOMED
4254680,Hemostatic function,Observable Entity,SNOMED
4083869,Decreased erythrocyte production,Clinical Finding,SNOMED
40480067,Measurement of total hemoglobin concentration,Procedure,SNOMED
4030871,Red blood cell count,Procedure,SNOMED
40642744,AIDS with aplastic anemia,Disorder,SNOMED
4267147,Platelet count,Procedure,SNOMED
40634549,AIDS with infectious gastroenteritis,Disorder,SNOMED
4225989,Infectious gastroenteritis with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
40276915,AIDS with specified diseases of the central nervous system,Disorder,SNOMED
40373839,AIDS with central nervous system disorder,Disorder,SNOMED
4228440,Encephalopathy with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
4226388,Reticulosarcoma with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
4228604,Burkitt's lymphoma associated with AIDS,Disorder,SNOMED
4226925,Immunoblastic lymphoma associated with AIDS,Disorder,SNOMED
4227969,Primary lymphoma of brain with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
40313685,AIDS with reticulosarcoma,Disorder,SNOMED
4226502,Pneumocystosis with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
40533440,AIDS with pneumocystosis,Disorder,SNOMED
4019006,Pneumocystis,Organism,SNOMED
40376608,HIV disease resulting in Pneumocystis carinii pneumonia,Disorder,SNOMED
40624329,AIDS with salivary gland disease,Disorder,SNOMED
40433809,AIDS with progressive multifocal leukoencephalopathy,Disorder,SNOMED
4265397,JC virus,Organism,SNOMED
4035081,Mycobacterium tuberculosis complex,Organism,SNOMED
40327610,AIDS with tuberculosis,Disorder,SNOMED
4274025,Disease,Disorder,SNOMED
40624705,AIDS with polyneuropathy,Disorder,SNOMED
40636708,AIDS with blindness,Disorder,SNOMED
4226792,Candidiasis of mouth with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
40299981,AIDS with candidiasis of mouth,Disorder,SNOMED
40643053,AIDS with secondary thrombocytopenia,Disorder,SNOMED
40644474,AIDS with thrombocytopenia,Disorder,SNOMED
40644516,AIDS with acute myocarditis,Disorder,SNOMED
40528131,AIDS with radiculitis,Disorder,SNOMED
4227072,Radiculitis with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
40458412,AIDS with nutritional deficiency,Disorder,SNOMED
4227205,Organic brain syndrome with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
40273996,AIDS with organic brain syndrome,Disorder,SNOMED
4230396,AIDS with dermatomycosis,Disorder,SNOMED
40615014,AIDS with dermatomycosis,Disorder,SNOMED
4188300,Fungi,Organism,SNOMED
40631402,AIDS with subacute endocarditis,Disorder,SNOMED
40276909,AIDS with disseminated candidiasis,Disorder,SNOMED
40276910,AIDS with disseminated candidiasis of other and unspecified sites,Disorder,SNOMED
4227380,Disseminated candidiasis with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
40364496,AIDS with neuritis,Disorder,SNOMED
4227539,Herpes zoster with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
40638121,AIDS with herpes zoster,Disorder,SNOMED
4025840,Human alphaherpesvirus 3,Organism,SNOMED
40611202,AIDS with primary lymphoma of the brain,Disorder,SNOMED
40612548,AIDS with myelitis,Disorder,SNOMED
40617177,AIDS with background retinopathy,Disorder,SNOMED
40386897,Acquired immune deficiency syndrome dementia complex,Disorder,SNOMED
40295324,AIDS with dementia,Disorder,SNOMED
4228133,Dementia with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
40595410,AIDS with failure to thrive syndrome (in infant),Disorder,SNOMED
40276913,AIDS with pneumonia,Disorder,SNOMED
40490143,AIDS with infective arthritis,Disorder,SNOMED
4228290,Infective arthritis with AIDS (acquired immunodeficiency syndrome),Disorder,SNOMED
40640059,AIDS with encephalopathy,Disorder,SNOMED
4221939,Prion disease associated with AIDS,Disorder,SNOMED
40485883,AIDS with encephalomyelitis,Disorder,SNOMED
40300690,AIDS with neuralgia,Disorder,SNOMED
4094131,Ease of respiration,Observable Entity,SNOMED
40618514,AIDS with dyspnea,Disorder,SNOMED
40322450,AIDS with low vision,Disorder,SNOMED
40282030,AIDS with hyperhidrosis,Disorder,SNOMED
4215206,Sweating,Observable Entity,SNOMED
4239722,Asymptomatic human immunodeficiency virus infection in pregnancy,Disorder,SNOMED
4181040,General wellbeing,Observable Entity,SNOMED
4332363,History of asymptomatic human immunodeficiency virus infection,Context-dependent,SNOMED
42536591,Human immunodeficiency virus World Health Organization 2007 stage 1 co-occurrent with malaria,Disorder,SNOMED
42538959,Asymptomatic human immunodeficiency virus A1 infection,Disorder,SNOMED
42536590,Human immunodeficiency virus World Health Organization 2007 stage 1 co-occurrent with tuberculosis,Disorder,SNOMED
3571659,History of asymptomatic human immunodeficiency virus infection,Context-dependent,SNOMED
35225089,Asymptomatic human immunodeficiency virus [HIV] infection status,3-char billing code,ICD10CM
44824945,Asymptomatic human immunodeficiency virus [HIV] infection status,3-dig billing V code,ICD9CM
44796986,[V]Asymptomatic human immunodeficiency virus infection status,Context-dependent,SNOMED
37162221,Infectious mononucleosis caused by human immunodeficiency virus type I,Disorder,SNOMED
45769864,Symptomatic human immunodeficiency virus (HIV) I infection,Disorder,SNOMED
4262297,Human immunodeficiency virus encephalopathy,Disorder,SNOMED
4226260,Cytomegalic inclusion disease associated with AIDS,Disorder,SNOMED
4227531,Coccidiosis associated with AIDS,Disorder,SNOMED
4223736,Dermatophytosis associated with AIDS,Disorder,SNOMED
40276918,AIDS-related complex with or without other conditions,Disorder,SNOMED
4226120,Opportunistic mycosis associated with AIDS,Disorder,SNOMED
4226111,Cachexia associated with AIDS,Clinical Finding,SNOMED
4227834,Deficiency anemia associated with AIDS,Disorder,SNOMED
45757102,Acquired immune deficiency syndrome complicating childbirth,Disorder,SNOMED
4225187,Herpes simplex associated with AIDS,Disorder,SNOMED
